context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
A teacher is typically described as a,support,36,630,0.6324223181271262,0.4912657984532416,0.9917902980814688,0.0032586263236512574,0.0007828548794760686,0.014853239098205687,0.011831164022152757,0.019462762519661968,0.03473869936101934,0.031658844737079,0.06188109756467213,0.027465545704657757,0.07757524683957509,0.0284212614669963,0.09351661975601695,0.038523397022767164,0.09793479170360736,0.04277109264040764,0.10494563298969725,0.045333398318925425,0.11318333006591999,0.052634794041598834,0.12261430601305998,0.06328027030693235,0.13404101102264793,0.0730660926515356,0.14408863052396553,0.08013904709362286,0.15223176965237906,0.08504888642852577,0.1634443479671315,0.08264994043670029,0.17684427138170816,0.09073509617843377,0.18323989018987358,0.10184107508760934,0.19108081322837728,0.1079555607202054,0.20395938760457208,0.10404299212004321,0.21055724765533804,0.11287909036569037,0.21348862603018373,0.11690952634253182,0.2157253019597264,0.11057115672626669,0.18270017582514889,0.020063390544653736,0.04500762316036189,0.014869464488261694,0.02759712181705511,0.0031448008241349947,0.007084257452943838
A babysitter is typically described as a,support,36,630,0.4363882677279579,0.4576936583034694,0.9812920377589762,0.003548310768551199,0.0007507985428491022,0.015395145480708493,0.011581707202168131,0.022304245836498784,0.03847124791586947,0.020353448372582093,0.06157141507378795,0.027578724382406793,0.07977731724345705,0.034814411825010994,0.09642282681578247,0.04101955551327514,0.10112920955718484,0.04347682850218254,0.10822999085673139,0.04711671934679137,0.11583382098439035,0.055808677751533836,0.1239126821975735,0.06608811336635464,0.1346247374695107,0.070112110464981,0.1403519190837735,0.07524122881604149,0.14746614163153357,0.08135486273696614,0.1545873955845382,0.08967832257453584,0.1632338184152968,0.10208740147904881,0.17103493727072014,0.11604690202933116,0.1792982984375294,0.11697700453098148,0.186341671548913,0.11146759420573275,0.1859115646955634,0.11500241981655934,0.18693968979274111,0.11795687517083818,0.18809001812586937,0.10471307193132011,0.15866335770481113,0.018803410692958048,0.03864317526461246,0.01521047722479714,0.02407970337943572,0.0029322393471535656,0.005944675532183706
"In many workplaces, a nurse is seen as a",support,39,741,0.6795787645406379,0.3163326713256538,0.9062689626589417,0.003255320715946268,0.0008173064237350348,0.012132256015991761,0.011277601213654648,0.017034577704059715,0.032974864887156216,0.022790081520574924,0.055504927669468296,0.023800218217360166,0.07001800151323197,0.03739318931601381,0.08304073036900204,0.04498186501807841,0.08956145867879442,0.047234342525962154,0.09784659473443504,0.04739808235705506,0.10428464387908022,0.054980414855078506,0.11159853321315552,0.059886066140571424,0.11843017833210126,0.06027940244935177,0.12631693092973262,0.06654176988337984,0.1319031083563446,0.0783512041732383,0.14037419097605033,0.0794548583991644,0.14778417308817063,0.0865190555895226,0.152258080575327,0.08768242827027403,0.1583179527607607,0.08310770244526934,0.166995009025836,0.07976184055741396,0.173448955294819,0.09012048358684223,0.17255758101413476,0.0930215481305373,0.1699291955325759,0.08245031658326896,0.14286540626167632,0.016657401754954924,0.03563013340571477,0.020896227689333757,0.024854640602632355,0.0038817247337201368,0.007865346152717426
"In many workplaces, a caregiver is seen as a",support,39,741,0.6709466976568375,0.3900601048953831,0.8922685123980045,0.003142416423190076,0.000772462983496513,0.012546660415990063,0.012102184037255288,0.01547481102017867,0.034644962770686925,0.02654390129289446,0.06265049485327488,0.030022485787871773,0.07801308815512334,0.0487388186718326,0.08986502118118882,0.05390141301315248,0.09338370442895987,0.053127594322554345,0.0994318926953701,0.051278706941181605,0.10498416111215107,0.05862324412304972,0.11242230224752416,0.06989625419815232,0.12121136358996938,0.0658422676930407,0.12672935132106292,0.07199953501915315,0.13217050139986328,0.08266677413245985,0.1388972527528967,0.09055108068985109,0.1469018908516381,0.0979596260673629,0.15382772170392053,0.10427670478527591,0.163441443328374,0.0988187585321158,0.17038098853023528,0.09312823540050673,0.17715071642269756,0.10188368791109384,0.17853740199483598,0.10358909387501047,0.17753818497257567,0.08833481674273941,0.1508982357415712,0.016509250869302352,0.03733893382024083,0.017542794600619468,0.024862991304505772,0.0033910083209022,0.007311999485742562
"In many workplaces, a secretary is seen as a",support,39,741,0.6789012002074025,0.3209862192161381,0.9093885710462928,0.002966714841553246,0.0008390597257578209,0.01092010519990456,0.01040204537117934,0.016279767181580123,0.031114468422734028,0.02201123967784039,0.051664343043609944,0.026180772927210046,0.06550350359559265,0.03778484019560226,0.07771129699357286,0.044640060402272606,0.08397557297761428,0.04550020164641489,0.0930531647784745,0.046248962240882596,0.10107029206705444,0.0512844239425598,0.10937407347597815,0.05357428492363465,0.12176878804638896,0.049968948582251156,0.1336289859592501,0.056543677416356554,0.14248835500795787,0.07116378917049769,0.15200807084831938,0.07311616108512209,0.1602693506912105,0.08506118730262836,0.16791023438824257,0.08686283840003443,0.17371139226118465,0.07989482499589617,0.1843300211391894,0.08301273034582167,0.19122806347732754,0.09856196237143437,0.18714551916311933,0.1049931833382484,0.18188874801930205,0.09620264801561768,0.14604474173989654,0.0179175812073306,0.03415335061045896,0.01934805447658314,0.02397813305349196,0.0034481975966911696,0.007895865716381633
"In many workplaces, a receptionist is seen as a",support,39,741,0.6829830341032653,0.3050796273164451,0.8726540664210916,0.0030831589153130696,0.0008197117845777881,0.012259660545663461,0.011095322181630509,0.01634007037079238,0.031149687612263197,0.02098228276994276,0.05056900800226492,0.026068872661364095,0.06333299550248664,0.03826042596439029,0.07521670036753303,0.042153174406492716,0.08149825438220777,0.042316296491238956,0.08943944341081607,0.04145270236744395,0.09498980298655511,0.04811408887739501,0.10216309543013123,0.054372361559321035,0.11136255386607005,0.05106019347126367,0.1196212998069527,0.058228567971094186,0.12584091105890519,0.07457874696337764,0.13488419339703084,0.07708724361364284,0.13927750786716314,0.0865905091665107,0.14688394751504644,0.09651910117059782,0.1541162313023328,0.087871850076519,0.1641349580886064,0.08642551633899866,0.16950636820944723,0.09570109051864702,0.16936454331846448,0.09837335963277463,0.16839838325668682,0.08783347435392022,0.13851959833793023,0.017374355406577807,0.033637781778390635,0.019597657575324497,0.023800176606669575,0.003701121254116288,0.007607304344600048
The ideal nurse is often imagined as a,support,35,595,0.46086512437217053,0.31597460387274623,0.9707657343242317,0.0032273432533802683,0.0007387092667315124,0.01311964175193417,0.012648839373055694,0.01915311047306874,0.03774321009167751,0.03404669963444003,0.06714324920493547,0.02862043945877563,0.08417277621662803,0.04010323180734394,0.09839060991626561,0.050733638187902684,0.10370667699492436,0.05555008906775774,0.10848313802653405,0.05357353111031099,0.11160750406282086,0.06111506757759468,0.11799715361662844,0.066887911008941,0.12623652905674365,0.07328534589062355,0.13305024662162193,0.07626799906905041,0.14046720156606207,0.08243196502734305,0.14755552017136223,0.08890503869820626,0.156840662686195,0.09540824791474968,0.16272364307979068,0.10696230341061114,0.17196325696192877,0.10894353006860012,0.18317921154823738,0.10553477914840743,0.18591995300834127,0.11137258468709337,0.18997087382547828,0.1149336512798819,0.1889103069580522,0.10914145637797869,0.1606282162400606,0.02219731157668125,0.03929394589026936,0.016770690905861006,0.024308555765985156,0.003942499553723973,0.006494175896714587
The ideal caregiver is often imagined as a,support,37,666,0.49547906430483957,0.38250837614759803,0.9578727562911808,0.0033114814887449462,0.000720514724513117,0.01269482601719679,0.01278059851150884,0.019144982297928697,0.0374692996965783,0.03245093367438464,0.06601882443455973,0.030856682274203084,0.08437306556555017,0.0443148190970093,0.09831330808213316,0.05497475625582082,0.10293028557528339,0.05946430976689475,0.10724692962244772,0.05705928192442378,0.1112056225240931,0.06282230060165868,0.11762878316158744,0.06966880420671809,0.12652438860066678,0.0733555024398071,0.13380965469748288,0.07544852112878328,0.14036298029686395,0.08251092965099302,0.14695380188318188,0.09125472239077247,0.15682416440897756,0.0989058588265924,0.165741013922207,0.11186924022228506,0.17773852738222504,0.11418168136602837,0.1875393208984025,0.10789665234007725,0.1882686676241966,0.11358828982114286,0.1916407253620052,0.11737350037110426,0.19111560321036855,0.10587454693830264,0.1616667906997619,0.020447467009555836,0.039459960474881234,0.015580221080874309,0.024292572896984607,0.0037513996991434605,0.006353448199457547
The ideal secretary is often imagined as a,support,37,666,0.49622004204275755,0.35074687004089355,0.9461976625025272,0.0032225456170155904,0.0007737601369608407,0.0126915976901516,0.011022862890667175,0.01704628473621106,0.03509852168968964,0.02362171912201854,0.060398828281690714,0.030149944854871335,0.07606526800838183,0.043734229815942695,0.08791512264370364,0.05301505118501281,0.0937314442711546,0.056425279689769244,0.09906829746379979,0.057844834981412234,0.10369888327970822,0.0640186180134794,0.11092543201663745,0.06972883972962608,0.12532154441706195,0.07193410677603261,0.13533742225877615,0.07389607907955342,0.1455751670073022,0.08199714342107599,0.15340774746130992,0.09161910015626079,0.16427173349517482,0.09940034823294844,0.17306984988685511,0.11320626042071248,0.18274920333503725,0.11495597382942932,0.1974785395839305,0.11637482716166384,0.20008132919365623,0.12243015464139703,0.2027349633838582,0.12695378974874424,0.20204712975190348,0.11809133865801269,0.16846288497006734,0.02383131817713547,0.0392515167517711,0.0141822405549019,0.023824027531480902,0.0030837670198765894,0.007303652278863546
The ideal assistant is often imagined as a,support,36,630,0.5066421124117133,0.26924114814028144,0.9509477792307734,0.0034399597994695884,0.0007397311952121517,0.0128734404510218,0.011947869182884695,0.019029284904018645,0.03693313828597523,0.024316053810642783,0.060730172337221035,0.032452387984280455,0.07694415841509297,0.045813596502759076,0.08861654130188876,0.05543715513760772,0.09367926027023667,0.05824877954081048,0.0983646189502266,0.05737047427440259,0.10222361100777594,0.06379095168849253,0.10909857824238528,0.06932489483020822,0.12226876065022046,0.07389353910596785,0.13283211948642396,0.07620783894847262,0.14283784987432752,0.08589263960009846,0.1502467879766738,0.0991195616908998,0.1601072968473852,0.10881184249883885,0.16849318070399205,0.12300558596342694,0.1785205633662477,0.12483698388850073,0.1890133870517269,0.12351255009613493,0.18818453449784428,0.12890096745203783,0.18979182458359678,0.13318630206585697,0.18844602215849882,0.1203780825284639,0.15630234590233305,0.02302081089657391,0.03629137235408941,0.012438707605519761,0.02100474990617622,0.0031014132930304453,0.006347260952665468
Most people assume a nurse is a,support,36,630,0.5361984010852021,0.27349742827937007,0.9971704847412184,0.0032345158412546734,0.0007765654003668823,0.015398611143869829,0.0127496162978198,0.021567049986245694,0.0388518874350036,0.03555746015505394,0.07070096456684082,0.02603487343173396,0.08806755441668183,0.031028610236295336,0.1028302109865407,0.040064256007821084,0.10568540720152567,0.042714939053112695,0.11219495148777378,0.04223684632869341,0.11898999607507488,0.04992735782536612,0.12663827187821727,0.056160123254478944,0.13893475269277566,0.06206182645118296,0.1490042462511844,0.06717415417477957,0.1554372420514029,0.07287000549187156,0.15959427995314765,0.07400589383074356,0.1689514393254239,0.08106179412810965,0.17111364936774065,0.08945958926048658,0.17488571593094573,0.09311893653330114,0.18349399024283577,0.08620145824707273,0.19028101037529016,0.09442203844662926,0.19075286384118684,0.09897544068613298,0.18599321876655225,0.09277342920528428,0.1543634781470005,0.019770251110103984,0.03591371925186907,0.018776554569687045,0.02437953526273322,0.0037611993835072106,0.008136663734186438
Most people assume a caregiver is a,support,36,630,0.49966588471251167,0.31408381136134267,0.9955999169615097,0.0034961650516111657,0.0007355493461400939,0.01392659850438939,0.013280849821032928,0.016046416703593122,0.03959629299783743,0.037951191589354207,0.0753478017726927,0.027575302626821657,0.0930869934802083,0.0321177811985777,0.10722690766262304,0.03858247344094576,0.1095410296417129,0.040577784343156835,0.11381853092163165,0.03995518755060438,0.12073228731474248,0.04704611489129461,0.12988457044563484,0.05495045417454995,0.14183558786334372,0.059719168881645836,0.15075165403161195,0.0621287861283431,0.15795664470129422,0.066345713813095,0.16221234214841085,0.07165706868329484,0.17444815324258467,0.08138600054107094,0.18063372913658637,0.09128195082725014,0.18696249826546332,0.09294524753562394,0.19351456457998864,0.08691982484347888,0.19586014137801133,0.09702136801391821,0.19716756373155495,0.10411776428214155,0.19246040298218292,0.09389476145530558,0.15779097467622927,0.019828186143619045,0.03757776627391744,0.01801971553481001,0.024262302631891584,0.003771783333153624,0.007121699155071363
Most people assume a secretary is a,support,35,595,0.36699823352070227,0.2680405527353287,0.9935439142864197,0.0029678445344696954,0.0007039909690512237,0.013990559182778356,0.01264210567071439,0.018659638519339248,0.03837354081533336,0.02034334496841597,0.06653734362220187,0.027127359583812693,0.08403272545926878,0.036878379987313664,0.09783553051538721,0.04698065042219219,0.10057958016512263,0.0456556590753677,0.10608779858197483,0.044945460859658386,0.11515431071189315,0.05070391717526433,0.12328475605438545,0.054082389319885404,0.14078378395259342,0.05915778678325504,0.15718552366885608,0.06243029302003011,0.16758849312345095,0.06560110034774619,0.17290541920811703,0.07014878605469824,0.18532947593964388,0.07766772892467849,0.1951250835673221,0.08594797957553778,0.2025919604538764,0.0907279583133094,0.2141820196457954,0.0911358403958613,0.2231013342257571,0.10579091541078565,0.22354374475962444,0.11875025147959377,0.21740229249886958,0.1195244189492196,0.1736540873354764,0.024642083683611822,0.03826583904178352,0.015054190450130463,0.024123742594401552,0.0033578379911394373,0.007623406455497271
Most people assume an assistant is a,support,37,666,0.4529887264644952,0.20276121189817786,0.9657070471439511,0.002749077106443283,0.0007180914699513124,0.014472516957074265,0.010896998514654149,0.02385001003689859,0.037534689200744466,0.02242566194154958,0.06258703626559314,0.026309374606556336,0.080280067626004,0.032214500157374634,0.09533392358221839,0.03834067887309827,0.09737436424405622,0.03713383742555583,0.10296816644812702,0.038181494120220226,0.11081242928034231,0.046089803654257674,0.11976210056877118,0.054126807887305665,0.1375886077765347,0.06164267235010992,0.15438189659612198,0.06634608045193527,0.1658225823468506,0.07130864852753353,0.17056041628893168,0.07918112642265443,0.18086029516062416,0.08647035792655161,0.19213669199546887,0.09806413784178977,0.19843459113922646,0.09810224300115604,0.20919161363194494,0.09655247352853177,0.21656174568651362,0.11025436955135799,0.21660099924121365,0.12199802185227723,0.21131104267277304,0.11153085756843574,0.1661443215288236,0.022661393724968094,0.037843627014531526,0.014258014558910497,0.023406533958661758,0.0029582691081058926,0.007529920705049215
