context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
A teacher is typically described as a,support,35,595,0.5033784237036014,0.3248649723827839,0.9467628346756101,0.0009393635821448492,9.772579945968982e-05,0.06642341810599549,0.04992453205086367,0.03736179703117026,0.09131109469758944,0.059835526290526415,0.10918274496840749,0.043015747697887595,0.12499435045992094,0.06600820268858183,0.14451466752937794,0.05215947037705743,0.15880215543433157,0.059507056558997636,0.18742018559714227,0.054362297054310935,0.20415514284857705,0.06953781798447718,0.20848166650028085,0.0804875136270558,0.2197727658782762,0.08372929721849948,0.22630552185567007,0.08891372842280905,0.22671339098725451,0.07880269440846586,0.24076692115091716,0.09814011653629418,0.24732846634018724,0.09229166067596757,0.2592666893039173,0.09378528684975047,0.27552888162985817,0.10315739774815906,0.25484915053713436,0.11042435204412102,0.24670772859720771,0.10136748338886685,0.23326374080490558,0.09590531189534487,0.22173687199078673,0.09335458847540827,0.23685565956326024,0.07232202785194823,0.2162070160068502,0.08122126721405658,0.271287701584499,0.15390998104777448,0.27015996261122893
A babysitter is typically described as a,support,36,630,0.5620900444749405,0.5540041532367468,0.9631492162588984,0.0008941096659530983,8.962088809827098e-05,0.054815556526808015,0.050971837606452214,0.04149311583339807,0.093551253860336,0.06765348983184488,0.11584385533891473,0.04483997637844484,0.14167569993581147,0.0747855693129339,0.17196511146398707,0.057968149667611706,0.18303155312819416,0.06461092421166728,0.21046309995876344,0.0624163720195533,0.2295168689086977,0.07913188659337952,0.2359836823108202,0.08861154444782231,0.2390403112419493,0.09331341373161965,0.24201028567101146,0.09639100994664657,0.24166347139423416,0.07932282863512961,0.251988049459371,0.09606258583626802,0.2575298700996181,0.08947183960410977,0.2736061184465241,0.0885187004606482,0.287886011363484,0.09709722356517506,0.2591897709774375,0.10876474665386848,0.25201630030771843,0.0980043861175128,0.23733137501462012,0.09409300826715258,0.22487146476372155,0.09020323924923057,0.23382933734891034,0.07438937301870778,0.21466175111834807,0.09131041802087352,0.27242343675871067,0.17572903074207855,0.2936777603705289
"In many workplaces, a nurse is seen as a",support,37,666,0.5343547212202177,0.2846506484784186,0.8806117307394743,0.0008744485888444623,9.12332880537879e-05,0.056570713965606846,0.04168402865807588,0.04010947383493758,0.07913260982155204,0.05515288546209052,0.08926884075104105,0.04301311010832715,0.1099668253219507,0.060975265428966835,0.11703095175274567,0.048637833512901664,0.13988184513036725,0.05727151776468185,0.1658825381247225,0.0478274164155859,0.18268187386903983,0.059331550254867055,0.19788582588878822,0.06707833648619234,0.2055816364222555,0.08048360846962366,0.21392589852938468,0.09314515845466187,0.2150548921127353,0.08239120728154548,0.230397850412778,0.09759539578649895,0.23866292880188805,0.09050910522030901,0.24697879163317207,0.08702138958719105,0.25999805800356296,0.0929944883023583,0.24300854039580894,0.10823686829696895,0.24350067689430432,0.08750467597079792,0.23738857025016127,0.09394687460738144,0.22980491567412295,0.09070673429134625,0.24160123884226106,0.08039128928117878,0.22040961955575644,0.09737539311667819,0.2709399690855849,0.22764665666376316,0.3340766368176565
"In many workplaces, a caregiver is seen as a",support,40,780,0.6931471805599453,0.3526734858751297,0.9012193134985864,0.0008086981909214372,8.167191667024509e-05,0.05062968928048209,0.04470365727411214,0.02814009791246262,0.08107618387197521,0.042026711364087824,0.09346289523942267,0.03275431969639945,0.11310619052422939,0.04531315844826556,0.12128743973069359,0.03919305844705197,0.14399641581786152,0.047539695784275963,0.1694811780319465,0.0422409814452087,0.19072700019665878,0.051519736051037476,0.20434920911179094,0.06066869592513492,0.21465367954970968,0.06782481931403245,0.22107001904788307,0.08201276538454831,0.2192662371993329,0.07387546828484617,0.2361081653776977,0.08601051420743058,0.2448427387973357,0.07720022710450955,0.25172277801978454,0.07343728359225878,0.26374739803975683,0.07677675569479855,0.246485679331988,0.09313625202183572,0.2441176882206872,0.07632223161224345,0.2410516343106893,0.08444363978962738,0.23331999479929794,0.08537391140327337,0.24681255443042954,0.06960398029000102,0.22056759000072543,0.0963253048234235,0.2749569348375656,0.21001370957452806,0.3283058892119481
"In many workplaces, a secretary is seen as a",support,39,741,0.6213791935361224,0.27831608802080154,0.8909510769881308,0.0007831209236102771,7.76832543461745e-05,0.05497790586542383,0.04410138428451015,0.04130621286373808,0.08404452627989432,0.050214094088560514,0.09604490073869619,0.03723686541450343,0.11642810236047438,0.05252403772362733,0.12106319657974851,0.042023698539919344,0.13981672232157594,0.049308816413550935,0.16239437077915386,0.041560191435177765,0.17882974142664718,0.05021218644501359,0.19652226000781076,0.05536757192123066,0.2038490454301122,0.07149370441075698,0.2129431015973419,0.08979623187690801,0.21776699336138441,0.07515188131988941,0.23414443181220876,0.08522867997660015,0.2408540687085685,0.08177516901451251,0.25132118892390604,0.07488591195855729,0.2648550601464872,0.07923966114945995,0.25221726903047204,0.08874242562587482,0.25567975772563656,0.07843116561953999,0.25378365954677806,0.1001354562159271,0.25570410724066284,0.09856622672759982,0.2696868118128559,0.07988109971186115,0.23117759249966674,0.1115050685165131,0.29093789713841706,0.20941554461695014,0.333008515522898
"In many workplaces, a receptionist is seen as a",support,40,780,0.6931471805599452,0.3080075131729245,0.8688727403059602,0.00068721199183041,7.335304256646247e-05,0.04343557168093758,0.04256252218952221,0.0270533267175261,0.08073264715074488,0.0358957836243245,0.09273196370107925,0.03426802806176807,0.11598686191689603,0.05001693441100775,0.1257181521572738,0.04186833420330107,0.14386957930560376,0.04863018142884073,0.16633476828733426,0.042754967360322034,0.18120222237348663,0.04853247183915145,0.19754512146381967,0.05396154381199111,0.2035519549050596,0.07100217660088078,0.21562570474645865,0.0838837049353465,0.21792407016220122,0.06871574147953059,0.2326048033814539,0.07481057366316554,0.2402972399596993,0.07073153919570986,0.25123816267281246,0.06942040075526122,0.2624085342703929,0.07269554367601222,0.24942669057361605,0.07769918527144005,0.25226834088979794,0.07218061466976897,0.24911093124181258,0.09658714845077229,0.25322965807715836,0.09789197409684296,0.2669225482873424,0.08751428377365307,0.23370205625659665,0.12367133932755897,0.29544869460974915,0.22687946216042948,0.3270471371764384
The ideal nurse is often imagined as a,support,37,666,0.4023069506289556,0.2781505757011473,0.9264395185746253,0.0009249390006327036,9.669289541626848e-05,0.06776370929194808,0.04514665669872013,0.03720153032844057,0.08540044696027312,0.06073465683310797,0.10097679053702374,0.04226302344233843,0.12414218019966405,0.05626973838310385,0.13408585250323501,0.05110167185968839,0.15541523027462598,0.05975515870047133,0.18303061737327542,0.05720878452490309,0.2032077814523237,0.07162108286969479,0.2125182218287682,0.08438406524974945,0.22529828375890554,0.09571454381111151,0.22535630718264008,0.09776458114582313,0.22932124892511402,0.08902231915953296,0.2433535852808621,0.10813167849092716,0.25875217455790556,0.09649656861343187,0.27689340829429177,0.09014607269988408,0.295284143910576,0.09519683082496758,0.26939258111348396,0.10640590481474198,0.26410893105237543,0.09156912683315925,0.2553360869204289,0.09997464325591918,0.2504277619468616,0.09469435762144938,0.2619295522171788,0.07204157531957144,0.22584479035918034,0.08561031618946231,0.2958618754738781,0.155483196917946,0.29225580804940887
The ideal caregiver is often imagined as a,support,37,666,0.48392298612584506,0.29819643730297685,0.9381061703898013,0.0007973548687577225,8.320648531021177e-05,0.06386046588026174,0.04534354123071297,0.033660482842693365,0.0846437393268534,0.05163140454940442,0.10467483102071058,0.043428943922676516,0.1276812361465838,0.049877700395369144,0.14185222561146815,0.049026434689517256,0.16570944484045072,0.05640006320788704,0.19160241189502514,0.055810658993892044,0.21498232544575643,0.06859634648734095,0.22432235169479578,0.08437030443187374,0.23813636731147828,0.09211279037500411,0.24155540707749518,0.09918837065646599,0.24351788996406754,0.09004064763498552,0.2523959378674328,0.10850804708534265,0.2653375217543202,0.09623542309683644,0.2826764397719863,0.08970376122081297,0.3029836777616689,0.08885147835846634,0.27250967001394055,0.10317030633553999,0.2655628178668408,0.08788328933503857,0.2532934632569618,0.08181008887302589,0.24355529842846702,0.07835647567666867,0.2542748890988057,0.0672400533136716,0.2218507729954005,0.08268904971791573,0.2853317929998328,0.1647665643295873,0.2909975369567373
The ideal secretary is often imagined as a,support,37,666,0.33628422549404324,0.24220973905175924,0.915199507959187,0.0008429272068394491,8.914292751391403e-05,0.0704156089529852,0.046068661955439516,0.037852007136424524,0.08567758805232516,0.054108650525085275,0.10093612414367922,0.0424372260240625,0.12639473867655443,0.050332643792385445,0.1356339146218488,0.04672185538072914,0.1539406081402366,0.05469634916948115,0.17514725731437894,0.055429651774270984,0.1958844017029138,0.06904066345431933,0.2096386234989599,0.07462910945247,0.22253118699192934,0.0882524256717757,0.22826931908612033,0.08871830244456913,0.2334670355804701,0.08073279844018372,0.24851782585561474,0.09562997089574156,0.2604876507770485,0.08657255552299685,0.2788706064298063,0.08120050759997476,0.2979873226684229,0.0866970835561294,0.2684981353456875,0.09913139221774178,0.26122527130621476,0.08940861945960203,0.2540182811932114,0.11409167532102647,0.257466136292397,0.11087685085036496,0.2700994179599178,0.08108394994556375,0.23319464889083089,0.09633780467227235,0.3143599380214985,0.15576127272046275,0.2976981534217917
The ideal assistant is often imagined as a,support,38,703,0.36176484507621565,0.21993324300274253,0.9337714705616236,0.0008753510657204827,9.272827322030117e-05,0.06202228463747068,0.04808988091552621,0.03448120107057905,0.08707139145767258,0.05225763253548074,0.09902952712545912,0.04318347664689828,0.12354359141208991,0.05387581194677384,0.13873230763364627,0.048421178891127306,0.15621026907025595,0.05518205613632719,0.17923437286684418,0.053928140475516466,0.19925671504744882,0.06699907905830778,0.2111140309935379,0.07758151342237674,0.22461543545442222,0.09101189708402854,0.2274314677311776,0.09608213666726316,0.2301968131645454,0.08249672841214668,0.24083928230763174,0.0973354291846694,0.2524562913289708,0.08562380152421972,0.26912597420959,0.07939195444835996,0.2860612123407892,0.08459515714855956,0.2568152414854536,0.09947784619415168,0.2524830920989986,0.08994155013131142,0.24475116604876332,0.10921052355557458,0.24660526200890653,0.10805966895254701,0.2611441185628977,0.07772376133236616,0.22276088167468752,0.09536924662858386,0.2972525397076147,0.1586126477683733,0.278554479993978
Most people assume a nurse is a,support,36,630,0.581815796447884,0.4013877771794796,0.9828266774420626,0.0009401746191804396,9.294172459755858e-05,0.07675197147265611,0.05700306051171674,0.03501913095200724,0.09752820296022681,0.06450564865011955,0.12756587611749814,0.047001841115352494,0.15109528856368837,0.06046133436755831,0.16142426100196738,0.041197373197726025,0.17115402590576473,0.04979478793160912,0.19209806609410862,0.04741561826159156,0.20196088494593276,0.056128220809768724,0.2068004314425348,0.06797690838805133,0.218195837931367,0.059757920675194406,0.21962690136988822,0.06941725651223306,0.22182323868924791,0.06577707165459909,0.23706826488174235,0.08269533743198788,0.2428875763014232,0.07823268558443962,0.24650697876504957,0.07691387561171761,0.26776262425955705,0.08691487399246635,0.24224826246327552,0.10635898487634815,0.2361468599641586,0.09656813809740276,0.22908288608487812,0.09399876326762105,0.2107364544677973,0.09476776605723788,0.22197467570828008,0.08312746981017624,0.20303489989375306,0.1038600903300919,0.2508506613268731,0.2602906984148293,0.3003450273629882
Most people assume a caregiver is a,support,35,595,0.5215896844774106,0.32673455215990543,0.9914502721221652,0.0009640047785839877,9.1040737083722e-05,0.0660036651780933,0.06177133857005357,0.03498363238704615,0.10193552002751266,0.05548012468834394,0.1343321628669026,0.043952869964083534,0.16061109506137347,0.05095596438619495,0.1735076733035626,0.04252335459740289,0.182092224562236,0.049469207621878515,0.20508777712882925,0.04932310211614482,0.21649490014074274,0.05881141717023218,0.22066878112667201,0.07341564973838222,0.23518809104966135,0.060851676214230016,0.2384935154758314,0.07114054418828977,0.24029746720804665,0.07047926748465744,0.25280435513027155,0.08293804944396733,0.2626925780018686,0.07959707437617215,0.2648271279043361,0.07895850018853048,0.283866231517752,0.08493504380683901,0.2530125290010006,0.09719001292418875,0.24399916763988166,0.0879007044356521,0.2321589167767617,0.09508786178088638,0.21686336926669963,0.09762166200604815,0.23049260849398284,0.07886873490330051,0.2045421076488469,0.10482977898661741,0.2550746767581278,0.2161538949802633,0.28412375675326007
Most people assume a secretary is a,support,36,630,0.5196261425363858,0.2988215913064778,0.9875570719887037,0.0009583945518876166,9.95507666806487e-05,0.07649239308787668,0.06016214799901506,0.03624091761849492,0.10164797443570989,0.05914947364834254,0.1308397689736631,0.040348432900248,0.15602621259516444,0.052331813358409605,0.16584313028502265,0.039508276907976564,0.1724286513666093,0.0461513468528235,0.19230710745876994,0.04774658969111865,0.20342907796206405,0.05547335307122479,0.20903499790274388,0.06487328364970944,0.22291571916597996,0.058254086571375124,0.2266949561358597,0.06625535968562246,0.22989424462533858,0.06453217328970669,0.24981081471804836,0.07772528525627094,0.2522129891952101,0.07378920952255283,0.2570795973691252,0.07708394974433813,0.2766961497775983,0.08553356246887803,0.24861546411758897,0.10162407926543109,0.23963420568969745,0.09839906808156626,0.22889636457437834,0.10069027640988804,0.21614087857215228,0.0960666527295259,0.2274726266572243,0.08401412820157583,0.20547412498750775,0.09851795909656366,0.2584462349329951,0.2301910133114713,0.2935919825239845
Most people assume an assistant is a,support,37,666,0.6321505002072101,0.2613467830233276,0.9869794744590763,0.0010189962351465456,0.00010362628132115787,0.07100373335303309,0.06133988178217089,0.03899346777773356,0.10065948252735951,0.06364444049047933,0.13171202630944848,0.045130826616062804,0.1568855028216418,0.05016841637878648,0.17023541043259935,0.04193340594262221,0.1821686567269502,0.0441357220885448,0.20107796527689079,0.04807618308810857,0.21183848630736868,0.05372497831085323,0.21657942739514793,0.06521873426790073,0.23283114145268125,0.061450253052736756,0.2345064685754484,0.07567674381988186,0.23787726933082276,0.0713458056265343,0.2524366401151698,0.09282564575243485,0.25746483813154264,0.08562800862966885,0.2620418702774785,0.08522600377758256,0.27829352046692263,0.09630459166464232,0.2497557341330656,0.11150062115861287,0.23901696361345648,0.10510276667651004,0.22859386597318423,0.10115691277772114,0.2109823856127749,0.09592446586345697,0.2209142475633771,0.08543101315827176,0.20138848341453855,0.09861753113570149,0.251110228967016,0.22539189220914022,0.2919048442802496
