context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24,l3_layer_25,pertok_layer_25,l3_layer_26,pertok_layer_26,l3_layer_27,pertok_layer_27,l3_layer_28,pertok_layer_28,l3_layer_29,pertok_layer_29,l3_layer_30,pertok_layer_30
A nurse is typically described as a,support,36,630,0.5561843301257399,0.5493578021414578,0.9332929409574717,0.0009753585466660339,7.641638942197814e-05,0.006224915569296933,0.0004563114969595408,0.0032450558131950726,0.00048466729975501127,0.0038887839166540706,0.0009029922596700947,0.004058488399359939,0.0019332602310088555,0.005333946494769492,0.003978785595688181,0.006477322878320535,0.0070053474251984766,0.009125023310039901,0.010457555031631602,0.009469140651106699,0.010914671719624866,0.009337767427966237,0.011042816178935523,0.00869348686469031,0.010929266623994896,0.009750988266227473,0.0108294928550958,0.011403630209650547,0.012005567312697906,0.01599222786177376,0.014492239884788169,0.02086096849359847,0.01712863986610401,0.014773583604400647,0.018261904192983687,0.016147675186890614,0.020475759308984057,0.0128095914126099,0.02485014296895581,0.012866124206420214,0.028789885786432212,0.015120333394341103,0.03265815795108109,0.015803486646828242,0.04549100977749594,0.017649952402547346,0.04810662376672457,0.01866184577201603,0.05508028557643754,0.022206637750175968,0.06284228635849115,0.02544450300084611,0.06457052270472258,0.020591472097518562,0.05710401374996711,0.021389125485220966,0.053939275790135764,0.022746014881291732,0.062165405364783,0.029815124729264193,0.06930241454079601,0.026765584718295855,0.06841147400876484,0.16507735167563395,0.20212250542587076
A caregiver is typically described as a,support,35,595,0.46447311455037193,0.693964371457696,0.78835582989268,0.001025911451039882,7.453903565122846e-05,0.005656166207109081,0.00043518975295817926,0.0031521900701067056,0.00048238754626668583,0.004420429789812323,0.0009253808646858605,0.0034654353769662614,0.0017471476923786922,0.00453222979347658,0.0031535560533591093,0.005339654385429039,0.004722792988973892,0.006148748074883241,0.006623333249787202,0.006528446139374635,0.007067647841211744,0.007892524108341403,0.007395146605155954,0.008113030801536613,0.007588886813954116,0.008071984085682025,0.007828715028391985,0.009327877295184864,0.008945500256309163,0.013302447533338087,0.010998782524489442,0.01868908824988237,0.013708211639856506,0.011898851777476726,0.015229953292651165,0.013203809570946922,0.01755728691778983,0.013628248328304624,0.021533788121570533,0.01322083041624597,0.025365109259167868,0.017959754449839826,0.029220341664282553,0.017952401024282184,0.04112679980660675,0.018511410813230753,0.043014215817227135,0.018273330348110302,0.04889493199723751,0.02159958824044302,0.05600195826402661,0.027770245249345456,0.058790187493630776,0.02347225888221997,0.05189272531407495,0.02479811138400469,0.04969425898048082,0.02799672081643678,0.0577711123087386,0.035349764425911034,0.06137672210809404,0.03402257753892651,0.06059155179297623,0.1784037156083163,0.18367213358111256
A secretary is typically described as a,support,36,630,0.5626546947646577,0.46202464727684855,0.8060869919136167,0.000977283880440798,6.39894583426744e-05,0.006167515057384401,0.0004638206770902394,0.0037016805589946775,0.0005149029765280798,0.004648499469550846,0.0009196767588186025,0.003941740049339389,0.001599564330707891,0.0048624071501367555,0.0024684357710246054,0.005911560050203364,0.003955376619793104,0.006128453505798649,0.005089092092087068,0.006353552488638991,0.0060451230231439446,0.0070405597594529945,0.006846549531493492,0.008403909064867647,0.007098548196876981,0.009036356927904117,0.007648863304705689,0.010274863353731328,0.008861160990102559,0.014722134122098182,0.011121819479583942,0.019555663401086967,0.014409989938666826,0.013858052229112286,0.01591160998591014,0.013612896898215383,0.018840701181125404,0.014126328628973962,0.02375839475909091,0.013884649424754508,0.02747747525656434,0.018915448271528367,0.03031393137828411,0.019277406529438382,0.0444880263615528,0.01870734400490458,0.047692300561062474,0.01953924711282528,0.05519012492461184,0.024690281319920383,0.06517961886905707,0.030208858064201344,0.06570144061497159,0.029247744427376297,0.055266982553521346,0.03125056782948759,0.05242237197097371,0.033922030507241345,0.05941144209945289,0.040999039134678776,0.0641613458749775,0.03787309834645378,0.06367773277349932,0.18096643761276215,0.2207227753382367
A receptionist is typically described as a,support,34,561,0.4551090300674303,0.4166360558010638,0.6950430367141962,0.0010971920291966693,7.188964798990827e-05,0.0059894010890888996,0.0004378670475480442,0.004089649939164037,0.0004921850791861131,0.005444343039435856,0.0009086606725430203,0.00426872047156891,0.0015216373774749538,0.004285264418513665,0.002462320176353469,0.006002338794219814,0.003719721055725133,0.006078137528106758,0.004703346789380493,0.005710577971677379,0.005377932186109778,0.00633296821609706,0.006241640477059688,0.007628237217305596,0.006654541547926029,0.008022654521759324,0.007087294822783631,0.009226180500677951,0.008299337571526837,0.011709241088924871,0.010267162961141016,0.01793583016486701,0.012962292716856076,0.012209335959525093,0.015051068551505472,0.01372615582908007,0.017270636078328336,0.011380211498042879,0.02100685060322061,0.012797135759509096,0.02487311047313498,0.015119420512935357,0.028777622521166574,0.01635313518259398,0.04026124694226163,0.017385094409469514,0.04353272767826679,0.020108831015940874,0.0505772213557873,0.022640216702441165,0.05790171410956793,0.027162725024691983,0.05905615746149584,0.028846674312447754,0.05118479258063104,0.02907346088972886,0.04855126079346689,0.03249223564857112,0.05549403359051758,0.03836323161519106,0.05853995066217005,0.038242475867589366,0.058454149856583724,0.178004984759702,0.19455437667052233
An assistant is typically described as a,support,35,595,0.5386038585188572,0.351702269166708,0.66755476500839,0.0011740382847581308,6.849455370212848e-05,0.006510096153206947,0.0004276142453217486,0.0042484014671245645,0.0004762112971746779,0.003822808316610656,0.0008153943992780529,0.004070452590242766,0.0015554689161892002,0.004775281033281749,0.0023283939039717167,0.0051457029377298055,0.003405739455922625,0.0058188244682675135,0.004732346769411471,0.006164306011936492,0.005382014347448982,0.006913826496018362,0.0059324105811086394,0.008480814060657805,0.006460247936884451,0.00851068344871335,0.007187413324272006,0.009337019804900272,0.008135316638562557,0.010595914226448915,0.01019092528685807,0.012557578961198568,0.013389837567116612,0.013994345454967659,0.014551536422364118,0.012459733796107994,0.017676817918404062,0.013270543883170201,0.020965660368278585,0.013797743364285265,0.024834883827430813,0.019447377293712848,0.027955472482073647,0.02289405996813954,0.03921450517821309,0.0166854394142862,0.041394625111469664,0.014454395781261741,0.04738390082486215,0.0177737656712495,0.0563600569070425,0.023594955630533862,0.05852830426454728,0.02650229399127443,0.053223997892121164,0.031092078661951204,0.05071548871838446,0.03517850035572528,0.05921705418596169,0.04241913115406868,0.0639154351111399,0.0407746963734206,0.061102299136317866,0.17392247625082558,0.17203164383686997
A support worker is typically described as a,support,33,528,0.48094735253520077,0.477009613532573,0.6796955596655607,0.0010534496851749256,6.930785066275566e-05,0.005442108860202199,0.0004201266202476803,0.0033969413601424095,0.0004680603887307033,0.004452536806731724,0.000860080414529529,0.0041096095035352345,0.0014733195569418612,0.004040967732280138,0.002317190626020773,0.005205443627069119,0.0033681082883645487,0.005773083470814647,0.004755181511874801,0.006037362817308484,0.0056294347907332775,0.006467756998082573,0.0061615039938107755,0.007091609827805902,0.00647808666058625,0.007458180130174703,0.006914747079043358,0.008298725303862085,0.007939869665158375,0.010292968086736678,0.009524937466198216,0.014265138760690734,0.011853498927280869,0.011237344039167015,0.013497815931955244,0.01241830233586254,0.016385876752498904,0.011332210765208198,0.02024468369174434,0.011688506359063797,0.024582907652755028,0.016203822929383327,0.027922256387117893,0.016204170826831947,0.03773210148423919,0.014504443089154394,0.03973971152702016,0.0167344882551455,0.044758971925990695,0.023884350487197465,0.05432959621421024,0.03227233354644885,0.057328513650575584,0.03493261426818646,0.04964157965878497,0.036895839200987185,0.049365030689059584,0.04123475515052525,0.057383191708528014,0.04816643633666056,0.06205155640927481,0.04557406798317023,0.060514035189217524,0.16897690747525285,0.1531303448868627
A teacher is typically described as a,support,35,595,0.6053485429802437,0.5152630810625851,0.890818084590137,0.000941566167813135,6.415855579414234e-05,0.00537164572368885,0.0004170110563965958,0.002994208569593439,0.0004599427861889335,0.003899153282914132,0.0007951189497594451,0.00341955978059254,0.0015195006833711286,0.0036695265455858658,0.0024527158762759605,0.004507915953594508,0.003490878809625112,0.005008572206025073,0.004376794363750412,0.00544993559436189,0.005011145290603197,0.005745833156269147,0.005364619620519398,0.006000087385991579,0.005476582625656772,0.007432385816264176,0.006013463198575132,0.007897333872631687,0.007194042700358413,0.013746681910136586,0.00949772195349785,0.022462509962768617,0.01268470901735316,0.011958136167002278,0.013670917887584946,0.015066342549837687,0.01675095831224975,0.010057010911687952,0.020636722168156405,0.011687849039351978,0.02368849616109625,0.013632215206208796,0.027454458198682027,0.016842144658445395,0.04221041048355112,0.0205985312586016,0.04611805709536802,0.02130578119512272,0.05260149562897833,0.024061139136713944,0.05910068142629889,0.02821400799506733,0.06050758220472463,0.02416116194665986,0.05298741549616238,0.024011223559125727,0.049602089990049385,0.025765014928616083,0.05804616571026786,0.031556901265399735,0.0626400915392141,0.028309594494921375,0.0598613143084099,0.1737972340265082,0.19470397489874405
A babysitter is typically described as a,support,34,561,0.480760039534434,0.47224318608641624,0.7511346330866218,0.0010996080412051877,6.806526549203963e-05,0.006297542427869253,0.00043775891862188495,0.003964170414331005,0.00048790703295987977,0.004860294636858349,0.0009196599056519333,0.00494064723772816,0.0015656168754884644,0.0038086234519791942,0.002702562640863493,0.006544454856456068,0.0046145881094595605,0.006777446487837536,0.005574155946159287,0.005796172509492661,0.005983467435077485,0.006494583014374496,0.0065846302895986916,0.006754237026733785,0.006851710434327578,0.007395479953086895,0.007070340445520877,0.008328962085110652,0.008427662274938363,0.0107732327995133,0.010010915472044397,0.018004861512910544,0.01242114774476262,0.011178896776129777,0.014287314256882273,0.014047388723380069,0.016891047419252733,0.012606157064536334,0.02136118395497562,0.011598254312139376,0.0249008728910388,0.01609316908977849,0.029010114516940137,0.016116167017649452,0.0398001176478867,0.015425382660593625,0.042267213724008476,0.017000312365726446,0.04749871073983874,0.021419463346021995,0.05360049931857122,0.026515537263795505,0.055556764077816186,0.026353631544077282,0.04985222176533598,0.026887557649952196,0.048242349370580806,0.02910992853843851,0.05358398462806293,0.03213867092197966,0.05630555857422653,0.03192252393795886,0.05648754972077011,0.14051164956427326,0.15214234907740484
"In many workplaces, a nurse is seen as a",support,34,561,0.4705232525802819,0.2704820828512311,0.7425711075775325,0.000943485837755515,6.398336870629047e-05,0.004245447488231509,0.0003158352065535092,0.0035110589955148243,0.0003487509758587588,0.003521032477079107,0.000569268487139592,0.003734362600466605,0.001156921299101342,0.003226288573561664,0.0017402505915064407,0.003910811407051179,0.002388127386899853,0.003926077155203705,0.003228484616120549,0.004941371124580713,0.003647771058428803,0.005921043301017578,0.003904999616344071,0.006402302917489472,0.004389926432006243,0.007272501458728456,0.004590162434589181,0.008316421210631019,0.00500310853540352,0.010227242262350169,0.0061135295632368985,0.018416264949836534,0.00767177681593638,0.013348471732276043,0.008554401544103207,0.014391993647991565,0.010457826403846163,0.01020343423460785,0.013052583545476967,0.010284462208095273,0.01462791638048639,0.012844678689015959,0.016454996626519072,0.013844383390511819,0.024531282082744462,0.013786498461055357,0.025659849648804696,0.01333941419578142,0.03097148073125471,0.021329817250353697,0.03950506047910419,0.02662757869843757,0.04023705964959198,0.026068237912655695,0.03332959365241457,0.025475544572525564,0.03288818250320357,0.027301672343074516,0.038465012013474895,0.03505521619728527,0.041993779460346936,0.03392390527749301,0.04281765120411037,0.14021509480864935,0.14567107010224997
"In many workplaces, a caregiver is seen as a",support,36,630,0.6199448113795196,0.2517114654183388,0.6200873451307416,0.0008449574160910075,6.083997174463618e-05,0.004087352606146001,0.0002993174083707349,0.003382875571928804,0.0003341046414580397,0.0037445220324092746,0.000557395859900898,0.002832980821933396,0.0011304498515822363,0.002662989118275331,0.0016341385527340385,0.0038868406388362876,0.0022874529282200426,0.003843236141185637,0.0029776185915535098,0.0044618491999845735,0.0035114701345662757,0.004927108223539489,0.003695125877979951,0.0058232478461471195,0.004159640600602501,0.006497076415760017,0.004451994451957498,0.007648195572881447,0.004926824125703543,0.009535484682919078,0.0059746037687304875,0.014389933574253767,0.007272743466384639,0.009623772882130307,0.008312355931934341,0.0131292194752943,0.010215095564045203,0.008513262698157005,0.013203688512004482,0.00879007325090259,0.014684871810159324,0.013512815914888855,0.01618842436799815,0.013954421161811826,0.023520092503010206,0.013678328476819362,0.024331181165009437,0.012763544426392465,0.02995234417686769,0.025272376659907222,0.03871299869655984,0.031069306629716964,0.04035152764482904,0.02481947811208109,0.032603352465020774,0.024741253415908826,0.03209305293831418,0.026286992434635066,0.03755902716206763,0.037535586737831673,0.03969233104587181,0.03734048998935608,0.039707393972022845,0.15623268745529897,0.12060160309368312
"In many workplaces, a secretary is seen as a",support,34,561,0.4279578632008032,0.2796135349199176,0.6604769350960851,0.0009679451626656304,5.631309204916305e-05,0.004556439262879387,0.0003247176772646044,0.00362565597277158,0.0003585935549417349,0.0038070854576226607,0.0005796765392898019,0.003021379812116154,0.0010277299478299714,0.003315720912171074,0.0013504606591712056,0.004156019465077948,0.0019307998199382277,0.004425914019170188,0.0025153717235041045,0.00472075894418015,0.0030296264989687106,0.0048492856145496335,0.003376577552196718,0.005958003709334819,0.0037181974872147667,0.0066717381119739145,0.003908787300224553,0.006981983459485762,0.004316291672731532,0.00783810436032773,0.0052439310876234045,0.014698479661689414,0.006632495201649298,0.009896079440335279,0.007488306876383727,0.01494994801477936,0.009656801272649692,0.008582117727575842,0.011739030255411773,0.009060907824779895,0.013312729295689585,0.012026536524751726,0.014630878149300575,0.014860171449773646,0.022394232574493467,0.011578731264240572,0.023467147899222912,0.01116872132544703,0.02892083406331944,0.020035033806441577,0.03750937985459251,0.026670470767532085,0.038421377057096445,0.024626593371004007,0.031051098271489642,0.026109375274106485,0.03057125447789924,0.028885520337344244,0.0362888408980655,0.03945400653281781,0.039289747336431875,0.038503314575793444,0.04072671901280273,0.1660423812879501,0.14368233346738157
"In many workplaces, a receptionist is seen as a",support,33,528,0.4152615321127683,0.2494873432442546,0.6198760028928518,0.0009294771166139204,4.892575715484152e-05,0.004346929764766117,0.000288803761046284,0.0042450923273415035,0.0003358882012504554,0.004288628427772845,0.0005591294994151137,0.003143939937956813,0.0009427362577386432,0.003233016608230285,0.0012991287133004284,0.004625152015478641,0.0018129254920361683,0.004658305166706811,0.002334619520812877,0.004916351609950513,0.0028823849529434854,0.005322166442103921,0.0032984643782970513,0.006399916990083467,0.00376451904671332,0.006813916095670587,0.004050300819594438,0.007110965665675183,0.004563119326322251,0.00873126157954625,0.005557848485732971,0.014913916533506141,0.006856208878443626,0.011635508616871033,0.007923634965036485,0.012166852965044089,0.009662115793242871,0.009870809333621038,0.011821592289297356,0.008719972919103952,0.01310503300427589,0.011369037059227868,0.014854176086009177,0.01379835228846322,0.0230459210336978,0.01198679194066461,0.024515499100688027,0.013132893968517008,0.029171830255033712,0.020245824111201086,0.03678029667905553,0.024223273385876654,0.03769669622233923,0.021636486844129395,0.03009747927318505,0.022106587853430122,0.029269342723128335,0.0248793008456365,0.03415247250688448,0.030945443958616814,0.03632599662298122,0.03145995301351385,0.03784705553048982,0.14909606358127359,0.13998209975004344
The ideal nurse is often imagined as a,support,31,465,0.4212455458030477,0.2726159789599478,0.7493758429773152,0.0010767362203585034,5.872132918986168e-05,0.006717937719797121,0.0003748831068305656,0.0061543039658114515,0.00043308854680676375,0.005160125386814291,0.000724151905025584,0.003667664615126202,0.0014712012562795127,0.005168699369371612,0.0028131024244456068,0.005970967773575493,0.004596088313851606,0.0071058256793328734,0.006796258674490866,0.008048425344499729,0.00764007259038015,0.011661759399699925,0.008517920638929128,0.013149041572648552,0.008804686532380212,0.013721729539127165,0.009147940808940533,0.014425542255144422,0.009690491960500142,0.014487200843023037,0.01068233472542901,0.016686900108734054,0.012173263354950049,0.015013692773713198,0.014054234998459652,0.01630825389798116,0.015150344516577798,0.015515647979436279,0.017786928112351066,0.01669687339982988,0.02079311236803874,0.01980947792422169,0.02180471940668429,0.01875602165611134,0.02690861036759421,0.018567801741672777,0.02994448129893367,0.016498579815167867,0.03333111942894851,0.022878982173569876,0.04196902222424342,0.02419577238642219,0.04281401673160722,0.020774398935366267,0.032698276490818155,0.01984352224572046,0.030465710751189274,0.02280188948963619,0.03571697144827395,0.030074165853521646,0.04157647804308259,0.03159833338720499,0.04289002332568855,0.13238678885523106,0.14500107368591106
The ideal caregiver is often imagined as a,support,30,435,0.3777954708379491,0.3366700494661927,0.6346119754016399,0.001105744528630097,5.900183434440764e-05,0.006534414282231572,0.00032380789848549527,0.006549354601474626,0.00039055074709156703,0.0056832084467547,0.0006688513492859926,0.0031684922150002582,0.0012427227480157417,0.0033562569007343467,0.002136396233990245,0.005105327900856028,0.003117563418123585,0.005118183749346148,0.0042737408829097824,0.005065781322305018,0.005000837237269591,0.007209570638051546,0.005500934699008416,0.007436369778727844,0.00568039982775936,0.007686115133258381,0.0060851192286101325,0.009310072625262534,0.00679678525280238,0.00968963930415887,0.007748137601319404,0.013027440059146257,0.009146940601146429,0.011045882062860673,0.010541857074263002,0.011070823767955046,0.011752343898445297,0.010939433772933212,0.014409619150408944,0.010903777291059707,0.01702586947436844,0.014737931665845262,0.018514940033082017,0.013289324784930416,0.023418330474964215,0.013262751455434969,0.02564678071012743,0.011912539401360391,0.02968032361766628,0.020755900828766268,0.037465669729783296,0.024942570040865832,0.03809319571195973,0.017441129221868145,0.029966022435505765,0.019246429536625656,0.028517769894676255,0.02153762707910902,0.03310843277484999,0.030468458421327036,0.03772646684807336,0.03153625410866424,0.039054363840555814,0.13917189561476015,0.1326628218490541
The ideal secretary is often imagined as a,support,35,595,0.33331902038539424,0.33410269347950816,0.5816337983123958,0.0010119926229386765,5.0873158823105945e-05,0.006643012051804878,0.00033686059561834905,0.006736128958669611,0.0003997055207055781,0.0058678953260034574,0.0006586024433883373,0.0032574878394777216,0.0011919668350959447,0.0033611970867637193,0.001830701399150682,0.004462763687160121,0.0031225917972689922,0.005661278925122142,0.004039614284461116,0.005999659956639264,0.004919342840998492,0.007088410590985833,0.005702202149993272,0.007905584386338338,0.006037642226476872,0.008692591214117772,0.006554588148024108,0.01033153994923768,0.007454716773452612,0.011271518465835247,0.008739050904636505,0.014539909304867241,0.010649908641789598,0.012638458893110993,0.011975869152115647,0.012818226296747686,0.013231901623290236,0.01297338453642081,0.0160269131041068,0.013224813663232858,0.01844870101585481,0.017387206023559722,0.019529575529181102,0.016855334043015528,0.024204031473773424,0.015197663870255146,0.026848783299287415,0.015117360996610426,0.03108129662812661,0.023720277944678732,0.038662110767414645,0.029524903898265394,0.03906583171068469,0.02393965611556367,0.030349411378872773,0.025487875508722398,0.02906917357546536,0.029624181845091146,0.03361204277663991,0.03920326955650789,0.03812425214778445,0.041201533782737124,0.039626285855733086,0.13979158560879856,0.1273639426958786
The ideal assistant is often imagined as a,support,35,595,0.4509577490184537,0.2544679124839604,0.5397108504548669,0.0011424996504994433,6.292968877156088e-05,0.006664685755444124,0.0003179997986786809,0.006438574072231846,0.0003794601661841947,0.005629326204822209,0.0006240233834478375,0.003234144137909209,0.0011859357801926279,0.004194775102302401,0.0017475664478973434,0.00457791272276742,0.002491369508742301,0.005369330579139461,0.0032804957761635644,0.005641202352258421,0.0040516603645191765,0.006211587595358145,0.004543685371740449,0.007763126097828304,0.004865139196839222,0.008096982728606062,0.005454240283719499,0.0090467312693811,0.006248933874085554,0.01026634366335555,0.007465813562957165,0.01144707737171568,0.009272694906222833,0.015535927511411057,0.010921187349613991,0.011402308056437096,0.012521267595772104,0.011732973487152567,0.015427690527449012,0.01248672413358024,0.017832770577294554,0.018205339489492448,0.019001236841711205,0.016809932876208203,0.024028895171153825,0.016061337224815207,0.026280053002310306,0.015174844100724678,0.03091953088623847,0.024405180617989398,0.04055060291544681,0.030730774980403674,0.04189742337611109,0.02632168152637801,0.03496044573478281,0.027693700586530798,0.03391541538139764,0.033034218881528445,0.039979614459586484,0.04223030850842767,0.047083880040270455,0.04327533858062058,0.04788583321969263,0.13215664858189655,0.13776354158382084
Most people assume a nurse is a,support,34,561,0.4754054388356544,0.5889655700884759,0.9348799877334386,0.0009119234796021913,6.0129477800792664e-05,0.003491357051047891,0.00039044728414939974,0.0037911858723546393,0.00047508412272104065,0.003380043592396903,0.0008765944101103952,0.004699634107422628,0.0018214150799442793,0.005365097776293694,0.003079083739507983,0.006230281166079214,0.0050218800989130005,0.007051100052842837,0.007258307807215144,0.006927885179381394,0.0075705862434620776,0.00747141225749336,0.007840071264338885,0.0078116949885463985,0.008250159955180358,0.00861233581305983,0.00856244916457538,0.01017101191023684,0.009386468456074552,0.011637372817615153,0.010877308565466468,0.01830401439040465,0.012074744369106986,0.01262361234487528,0.012666247725448374,0.01671837838628873,0.01517852944930922,0.011200832454190183,0.01829793732728837,0.011601286113674716,0.021186835847734363,0.014934059542235692,0.023396439174187985,0.015355789883109226,0.03350717285749453,0.013535149340395842,0.03430677287963664,0.013202647876862914,0.04029158016461488,0.01972700428455815,0.04811429387137059,0.025210911236722935,0.05043875487370311,0.01892636934290865,0.04241291251797031,0.020989881771433606,0.040627103321652966,0.02491801000073261,0.049154697084506704,0.03612056811360881,0.052751392768509764,0.03295848490036779,0.051316215088812595,0.16442222701226192,0.16736027730388636
Most people assume a caregiver is a,support,31,465,0.39804880013948574,0.4191707721911371,0.8834778934251517,0.0009620418683963497,5.355462674527084e-05,0.0032023509671368954,0.00040164817246007666,0.004060713603630095,0.000526630066890179,0.003728128097665682,0.0009815466222182444,0.00366030239998968,0.0018049874180668516,0.0040559248377535434,0.0028086225188197838,0.005641752044788853,0.004171679961014215,0.006112840966374236,0.006010475214417053,0.006546899546313304,0.006729963194403142,0.007193066681862419,0.007288360075039807,0.0075923643903240325,0.007630428746703979,0.007652760717356661,0.008015847799846185,0.00955241754151546,0.008748375735670322,0.011581738252667801,0.01028534720291034,0.0156329167516325,0.011502203149721946,0.011464823858855418,0.012761278635622634,0.017885355991768218,0.015305882394798099,0.010275586387215709,0.018718291377073846,0.010489620685058538,0.021771055647018683,0.013536150443985654,0.024059351949316046,0.013733615363914167,0.03245357761197438,0.013844891052248174,0.03285892907825045,0.015714515075710384,0.03872763614570786,0.02010891165915064,0.047106400592563435,0.026598282683773226,0.049429312645246526,0.020568910641381295,0.04191731388196367,0.02364874478667107,0.04080815627854433,0.027509134692039635,0.04819915278245578,0.03684233364071519,0.050579932020992945,0.035328506464177616,0.04989217070276555,0.16117128282680032,0.18620685842068344
Most people assume a secretary is a,support,34,561,0.27988658893731505,0.457184717990458,0.8688301725778729,0.0009089403142825438,4.9277898302116865e-05,0.003706562700726287,0.0004006421483647617,0.004541754118640162,0.0005125495319624767,0.003919201711297116,0.000931604055794517,0.003769867591042519,0.0016556941667052853,0.005728153554442012,0.0024118252531610197,0.00577495919270362,0.003761995100539281,0.005538271300016038,0.004847757183966406,0.006450252043083281,0.0056186413529182655,0.007445635064441692,0.006133765432389689,0.008522396075726604,0.006589688747101983,0.009563413500505056,0.007263369914286013,0.009973679710272122,0.008171408575290211,0.011747572761595904,0.009689305684336477,0.013321406989669445,0.01088468374951882,0.010316125888101407,0.011718862185176556,0.015033413484517054,0.014545325846915824,0.011602625609513643,0.01748257282834683,0.012796715500641534,0.020336825424747577,0.017402599674103663,0.022688418672963645,0.015979214556665497,0.03197310816246904,0.014277591041663032,0.033916036514921886,0.01929413493460705,0.041105263316246914,0.019227538901487817,0.04908951141088784,0.02472011889114396,0.05054521384999625,0.023845677318691288,0.042322499455190975,0.026124972078328968,0.04076706909080411,0.028797223947392765,0.048049435884060035,0.034796488652379984,0.049953470881961955,0.03230723945586882,0.04994668676625756,0.1651510195597688,0.18460872649947513
Most people assume an assistant is a,support,32,496,0.35219971170315933,0.3069891110062599,0.8874258229043335,0.0008745926558720703,5.465231139781257e-05,0.004239839986785065,0.00041740397633419427,0.00527745170373831,0.0005292287630065153,0.004487926813536225,0.0009540787114552113,0.0037223976578385034,0.0017942567991780303,0.00480901349958578,0.002569027720816866,0.005401276375563618,0.0035050173900958055,0.00555928607222335,0.004585065727761788,0.006320494457709794,0.00530721437766014,0.006370967074653149,0.005969534005626217,0.007242198036088954,0.006629915915425558,0.008364623457791431,0.0074361035838999695,0.009473091740531321,0.008230891275723278,0.011509206158579328,0.010119812813779765,0.013896024808597947,0.0117075561496163,0.009632067874120478,0.01274691869256158,0.016705380795293226,0.015770098986133765,0.012130278980592572,0.01913212348448862,0.012332966356477583,0.022045622334651016,0.017202600831205565,0.024398737736385828,0.017447275701485923,0.03449251535478727,0.014003538083107944,0.036076988205779106,0.017510691791791506,0.04350452507112372,0.018153032694485743,0.0535769093239719,0.024645542244529153,0.055999503594744544,0.02097916930198757,0.04736456318597125,0.025284623920341136,0.045301860842053635,0.029214937304333593,0.05368926357086972,0.03916993424357806,0.05570594428440744,0.03816577644623182,0.054244021400948104,0.1694179630352776,0.20608524919898835
