context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
A teacher is typically described as a,support,35,595,0.5414088061682956,0.22901428141631186,0.885904454626143,0.0009113653492779007,5.801630041672366e-05,0.0034275312080763193,0.0010945645748037533,0.02497843014221199,0.0029674451139647872,0.006988183501718332,0.00481117018290992,0.00392063053759199,0.005633547190095824,0.0076787426669117365,0.0057864411026154515,0.0039174438094112495,0.007052852379899981,0.003455528713367944,0.009558671552985728,0.007913479276518068,0.011122360683606062,0.010540787295279266,0.01384247993483687,0.014007894424718203,0.018144294572167506,0.015080065889224415,0.022223635691775587,0.016908569509877815,0.02835750745029598,0.017774410167127313,0.03576866753257819,0.01897410687617375,0.04488669926520181,0.017715692620531125,0.05215844273265799,0.02239733543054979,0.06213455118795775,0.0237183479072735,0.06808105920552233,0.03125847677178097,0.07119708691895532,0.03643982156004306,0.08087468888998599,0.03947322742547537,0.07847406570614067,0.032917226249347675,0.07073072773980063,0.04253168585113793,0.06694566205960173,0.05436733173490898,0.06898083657571301,0.2631499858284369,0.14178110737300778
A babysitter is typically described as a,support,34,561,0.6120816881924271,0.37718426529318094,0.9397361217997968,0.0006744399643152544,6.397847823238229e-05,0.0022210128292831726,0.0010634697035784078,0.024361565962573148,0.002670880182273144,0.009324069368097977,0.004078452762373103,0.004718323640530407,0.005407685159132369,0.008681618103809666,0.005301993520682198,0.0042570501317085695,0.006393015003652597,0.0035981073158559956,0.008495137821214471,0.008904705157733369,0.009980223984625532,0.01094198692976791,0.012097855625076377,0.014338935658276356,0.016080336997821198,0.013773024888718347,0.020107601967699725,0.01456397305528836,0.02672557950892247,0.014379473142094562,0.034607020953261666,0.014907100070381533,0.04376691242001458,0.014994141856895288,0.05119712009469779,0.020867769749917126,0.059871331525310156,0.021134475220373136,0.06520399034272313,0.026851871342439097,0.06669880621583843,0.03120795220133138,0.07564490579199434,0.031552126824053534,0.07410502315571332,0.02402632196937258,0.06829782114269757,0.02196772435956927,0.055893527903254574,0.025105143431856942,0.046094736875803524,0.21239177897124428,0.11077780333897506
"In many workplaces, a nurse is seen as a",support,38,703,0.5904702390545976,0.26113902451470494,0.9290527706034482,0.0008054074066065985,5.6052392021955254e-05,0.0021409410135085107,0.0010221955111899535,0.02535407193871819,0.002795560157212142,0.005561599599323399,0.004420291965584881,0.003699005577053069,0.0055424556811501996,0.008726897618646189,0.0051984519613424455,0.005371668331547378,0.00620122840402983,0.003728687310286067,0.0084093462964589,0.009975939990446228,0.009713481227221026,0.013910840312959511,0.012092975144196775,0.016038036722450452,0.016106709892510108,0.018786256970636076,0.019564136160670487,0.020794230847569584,0.02436058264543469,0.02154329263403375,0.02914444743720883,0.022353153384515195,0.03569787216552777,0.019869476324190536,0.0412253885297706,0.022322925980807963,0.04793886562400226,0.021658632384661005,0.052131389278517605,0.03070964821936157,0.05543644917391602,0.034291913627949096,0.06491112079994424,0.035979129261240056,0.06568337965045534,0.026559239217296488,0.06110077767999119,0.028457605857009217,0.052036318455425716,0.03280392303184836,0.04491828422179247,0.24076094610393275,0.12322018275750693
"In many workplaces, a caregiver is seen as a",support,40,780,0.6931471805599454,0.3114456464536488,0.9180420758202672,0.000874368182517892,5.7882104381437595e-05,0.0020299735712709984,0.000991881879280601,0.025527294695703376,0.002685747269952643,0.005937881596923855,0.004291542374254534,0.0038595273091365876,0.005319398981489842,0.008986558796740724,0.004909067107152368,0.005858822382368002,0.0057975206595304255,0.0034711976943973886,0.007803409852528092,0.010512748007200961,0.00918666643809267,0.013821879051210932,0.011360495892227577,0.015469842307149153,0.015404630889817092,0.017923541728882386,0.018924643436076242,0.02039037201575785,0.023763460090010246,0.021623897157575265,0.028833246051535456,0.021882294634922705,0.03487630150585965,0.018526412241699153,0.040593249084688796,0.022650957086559845,0.047470874169661795,0.021766388330221476,0.051982217851955045,0.03106742357215413,0.05514605530876906,0.03380403947076827,0.06407257967186322,0.03527662699748535,0.06268515372206152,0.02517370880017785,0.05826511339989804,0.023135657582948936,0.05156421208151764,0.026717698926432523,0.04906200298828679,0.28444042690373134,0.15521526342057995
"In many workplaces, a secretary is seen as a",support,38,703,0.5307943850087742,0.1897693406790495,0.899843511171639,0.0008198574767683943,5.815565144718985e-05,0.002261598510523921,0.0009602014520420117,0.02667202272193193,0.002760699971515857,0.005247151811580746,0.004535699725044642,0.003544183911991243,0.005547846718380647,0.008173693602111228,0.005200341245036699,0.0045797268767334125,0.006445774688798638,0.004076790471714121,0.008739142635270524,0.008468121297584131,0.01017837629439505,0.013193542486662584,0.012388836572561708,0.015088509665582188,0.01629402794478062,0.017045375524531385,0.019873946615059666,0.01963136593416329,0.025151462947347877,0.020535239364590962,0.030593342311198157,0.02177868780633682,0.03809738955825977,0.01923369448600239,0.0448029887947218,0.023981298791635863,0.052606625128856305,0.023066531569136812,0.05660200169162501,0.034288908662053606,0.0607707068948385,0.038027628902409474,0.07035601501682749,0.03972892042006465,0.0709380912253527,0.027603413476623696,0.06457459359238397,0.027956697929357135,0.05733465158114979,0.03571221045239686,0.05567983614485131,0.2937676371543064,0.15774404126366007
"In many workplaces, a receptionist is seen as a",support,38,703,0.5500145014780063,0.18887450452893972,0.8960887331049889,0.0008587548756125407,5.683347386123855e-05,0.0022170110010736577,0.000997514950455589,0.026592547002732538,0.0028061283688972736,0.005300108800037041,0.004506612641090637,0.003873671737586037,0.0052480805114164236,0.009843925255228448,0.004923132739790553,0.006158654716138957,0.005873281509294877,0.004258846388988056,0.00796731629409937,0.00937786385592557,0.009226333712811306,0.012790960161186913,0.011377629764025924,0.014737417510567284,0.015335337702621635,0.016951104769989817,0.018252610457945004,0.019514652129620863,0.022519240501841294,0.019021536941091623,0.027332044560379846,0.02056766988711628,0.0336418753763284,0.017791638338840173,0.03827255280505217,0.021334391400941784,0.04431840336415185,0.02079878610714967,0.047406875420213525,0.030123826637857138,0.05073396339709584,0.03204421240914683,0.059882821874227166,0.03396131331254278,0.06094809763882457,0.022766462666922546,0.05654929713595949,0.023911259826407776,0.047530665956009174,0.03137449321270082,0.0406307097660417,0.21290033458628763,0.10778107846597046
The ideal nurse is often imagined as a,support,32,496,0.35735645083635503,0.3375160084106028,0.8548034867271781,0.000566897786341517,5.446785222457465e-05,0.0018879483199768748,0.0010479139988157707,0.023311541044916194,0.002811609272567562,0.0085257673956254,0.0045930751167899304,0.003678440209648018,0.005451387192957489,0.007401523886966071,0.0054677668615645755,0.00462200193341797,0.0065279040223681604,0.0033622037269037666,0.008464533198591619,0.005855323250316232,0.009581211979515076,0.008696378057545216,0.011671869646976349,0.012133934748009386,0.015436516150816013,0.012139922604278118,0.018185938763631296,0.01239813284644324,0.022718405906174955,0.011712977445828571,0.027148358391486133,0.01199543449638172,0.03322071735703632,0.013167741517809743,0.03827919817972295,0.01441673978314368,0.043889892713858396,0.014293754684809017,0.046948792773319245,0.016896719926479772,0.04763769142887631,0.019439265028669727,0.054670645287640915,0.019435631424786888,0.05642388340681652,0.01779264148496381,0.05519778357532049,0.018187469325642518,0.046499618360437714,0.019434286302482305,0.03608689715508273,0.0430500552302321,0.01902318076567545
The ideal caregiver is often imagined as a,support,34,561,0.45761998234436146,0.36951666371896863,0.917554784566164,0.0005475888883877607,4.9475197213962286e-05,0.0020658491177474414,0.001106985176148842,0.027095703826253887,0.003004414235095983,0.009900025235818292,0.004702834020433977,0.004508743603743206,0.005851756907865295,0.007671205248505101,0.0054218502896495584,0.0056519157340437646,0.006257986389613769,0.003394427555916294,0.008241317238341499,0.007848181326518619,0.0090690771631929,0.010461132254065747,0.01099409835213448,0.014462621189388828,0.014568264396170904,0.015384238615373996,0.017621052110188464,0.01505737102278263,0.022349613607335027,0.013725674367091729,0.02705800299171923,0.012832774562046626,0.0334775429449835,0.012495849798048643,0.03860862921777701,0.014416176582370065,0.044311535131969816,0.014038802531034714,0.047950973956483706,0.016576875193283915,0.049587443691131376,0.0181975465997989,0.055026318306846386,0.017747655386085186,0.05542192824891692,0.017621899933940168,0.053506219349945566,0.017771404493131315,0.04624358069094855,0.02064995973340775,0.037458814436432834,0.027529734704118757,0.01393029740324904
The ideal secretary is often imagined as a,support,35,595,0.4980807227286233,0.24545447854325175,0.8570816512219608,0.0006859140094208324,5.600483251152953e-05,0.002159164301767913,0.0010544495963865736,0.027732867485351195,0.0030743531610962866,0.007015618837072913,0.00513943920381495,0.0035254044349015755,0.005599183877838011,0.0077937667111527146,0.005630792566673495,0.0040604797393787315,0.006828414013577753,0.0033204403311483848,0.008721071149117125,0.0071920311040930196,0.009985839783208137,0.01088910317578518,0.012400785812428382,0.014232067519035234,0.01619904713214011,0.013533591193513298,0.019478940212182307,0.014279082106500605,0.02463089188620686,0.015171597980420778,0.028821948550576133,0.014147000355827033,0.035152341252914394,0.014181069824861047,0.04037410431959226,0.01698459656257186,0.04601289653180958,0.01708242932078226,0.04924268397850674,0.02309490511983241,0.05106309682563852,0.026731942981800923,0.05811933601724776,0.02519086600423519,0.06089685056201345,0.02188817680644133,0.05936874995870433,0.030846555269181553,0.05046630934339212,0.035379663300467844,0.03890828374607743,0.1153416199655443,0.05447527249886916
The ideal assistant is often imagined as a,support,37,666,0.6016987656028633,0.20748441712930799,0.8931693700142205,0.0006564902016047102,5.367801863890568e-05,0.0024541651784671732,0.00105530682492112,0.025685283530922136,0.0030788689245001073,0.00683523983686439,0.00503211839888542,0.0040072369779494705,0.005967722842378523,0.006788338254935207,0.005753042134799147,0.004256896906978152,0.006685126385421376,0.0038407383303489732,0.008488935109956738,0.0071360740477619845,0.009776796370390113,0.010253328513553294,0.012004995744819984,0.013484758330571995,0.016083393055377634,0.014467225023961106,0.019880769844075143,0.01525041821796431,0.025216678674126233,0.015338139424487985,0.029945865965400123,0.01499962134820554,0.03658806715802924,0.013614342920229913,0.04214528734150347,0.017786001204916867,0.04882977783490681,0.01656138764988089,0.053177860407808406,0.024483955755833432,0.05542015371651147,0.02643169817312624,0.06179415099350269,0.025896683889231893,0.062491836057517645,0.022531056243008635,0.059667963870769045,0.02857780262147471,0.05051071718088818,0.03664585854096432,0.041689082667818185,0.13950257178680164,0.0668075342889555
Most people assume a nurse is a,support,33,528,0.4832803156429365,0.43581981770694256,0.9033117876388133,0.0007643155853314158,5.193471454241273e-05,0.002246760258962683,0.0011466716915701494,0.025037455351102033,0.0031709062767886344,0.0050628373602160225,0.005159741650491755,0.004003548635270311,0.006612540477915283,0.006537937053571261,0.006315501628692221,0.003637314026756851,0.007502983001650582,0.0045005910382681915,0.009590816835569125,0.006991805995965065,0.010509283905222487,0.012557233261951859,0.013072555536386232,0.014461952350784657,0.01696060394166102,0.014124357550233864,0.020129036845085723,0.01364596675187309,0.026132018355801763,0.01290857568952699,0.03275658975577678,0.013461472048275459,0.04067885922571463,0.012730622859178385,0.048329160832104555,0.016011457833176316,0.056413356163994226,0.01826486943549647,0.061174008240592825,0.022348546867701814,0.06264802197028606,0.028063761438591166,0.07300420058348824,0.03404662262837546,0.07337459535811548,0.029945904471734952,0.06758477443065185,0.02916954149104561,0.056383684167701155,0.03141861914219598,0.04728855615575687,0.15805822831428312,0.07756858158627493
Most people assume a caregiver is a,support,31,465,0.47644074183622004,0.4379546153359115,0.9583927826024592,0.0006534148240466007,5.997177480664811e-05,0.002319659295545272,0.0011667484425125934,0.02888919794723504,0.003435634987873091,0.006414018921723521,0.005231707292219467,0.0040064334965095715,0.00681706345418975,0.006877632674069466,0.006243155612167921,0.003636958060986207,0.007291001545246466,0.004835708730943315,0.009693328663582086,0.007750956344312377,0.010178247044082699,0.011778485300175513,0.012724225440213996,0.013978798284177245,0.016631489637567186,0.01297344231004196,0.020142720011735688,0.012993068334069978,0.02602861237927234,0.013215073806271009,0.032417794984712235,0.012872285605583143,0.041073116824942066,0.012587888454740652,0.05054523364323957,0.016794047453401215,0.059274011108190396,0.016638430881910346,0.06526733685105629,0.02092882734002794,0.06711260256987177,0.02547913925756596,0.07691141310514026,0.027198825595895624,0.07556328687943802,0.02054257889124677,0.06808767040638034,0.025153968515587145,0.06294526245126318,0.03472419991611382,0.06709930491044017,0.21675252566045583,0.121125321005256
Most people assume a secretary is a,support,37,666,0.5387194226685519,0.2084636464715004,0.8963340278714895,0.0008609549091293861,5.800187038030958e-05,0.002629689452483371,0.001178057478713507,0.029775523123011256,0.0036446596814089537,0.004740877357188259,0.005968410386250043,0.004642401434612415,0.007123554540491778,0.006365791618148465,0.006687148850637478,0.003508438791667872,0.008167170076838834,0.004904409390711165,0.010187391333055438,0.006492670842443636,0.011140746152956953,0.012359617444170468,0.013863752948727506,0.014306513377431114,0.017791858180921896,0.01206739112557777,0.02171436408521615,0.012574141845006739,0.028381991297673534,0.012728413168244523,0.03546005580137263,0.013181324110894751,0.043910656499202005,0.013821978867751293,0.05364239176366308,0.01612925523817094,0.06266516944887708,0.01692880741229685,0.06825896695728985,0.021674034149261282,0.07165572451549944,0.028525552736776847,0.08404837361205723,0.03392620664837857,0.08518945900700568,0.027417452938077305,0.07691030865690836,0.03030499479125935,0.06875530842743341,0.03632259713153887,0.06671908846239678,0.2510973903812001,0.13708522263093315
Most people assume an assistant is a,support,35,595,0.5596759398246417,0.16256799548864365,0.9339596629142761,0.0008304128749292854,5.770690768190129e-05,0.0027922295370565817,0.0011351334321164895,0.028018556177650065,0.0035347862328422843,0.004885646853722528,0.005566448334690231,0.005166976141452383,0.0069554267503645064,0.006378574537387819,0.0063762750742422485,0.004327653855767885,0.007536095511105139,0.00440235695502791,0.009432759212820645,0.007188361026877436,0.010422445124591489,0.012527180348487849,0.013008482248509562,0.014101100287289699,0.01676472433306188,0.01366167060556363,0.0204983135373112,0.014895353307075953,0.027143310356144833,0.015460615285823022,0.033822060038939034,0.01592927533309801,0.04311984771848781,0.01345097382767945,0.052263620803483006,0.01854306926100539,0.06212443180820992,0.019136514844252182,0.0674983744680425,0.027322644412519498,0.0704760694898331,0.0327703156116198,0.08030784420990739,0.03477639739091796,0.07916965268082186,0.027798432625876297,0.07042718711492103,0.02630984745971005,0.06009636935028571,0.03307984769107131,0.05876748128214709,0.27969494801989175,0.15225828988373902
