context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
A teacher is typically described as a,support,35,595,0.6218744605436931,0.5368494861759245,0.9805967347929254,0.00652205222211912,0.0016438298031506665,0.011992261144707705,0.005344261078716582,0.013214832975448836,0.013420645793479784,0.016710007845365936,0.025328583773878238,0.017590021132541527,0.03528261294479216,0.021283018192208254,0.04386275073914651,0.021727657459089302,0.05403036774832516,0.028402216387919985,0.06470753893332656,0.0379208092296814,0.07233952057346113,0.056922848054477004,0.08110465540159441,0.07012123091349713,0.10048785187360953,0.05916877808334938,0.12049209330831329,0.07984014560617411,0.1497989480789713,0.09609229196083025,0.16450167702294027,0.10117884497412027,0.17437580930558347,0.11302334527286688,0.19080080147178552,0.1294232201608117,0.20096457960541073,0.1297686289535103,0.19794147278565194,0.1237327974788633,0.1887524303542627,0.10412627562942678,0.176336579816826,0.09026715144411802,0.19282164023995318,0.08331904419919502,0.23067089640108226,0.07117808246923096,0.2707977431570698,0.08482916815538669,0.3536577698251189,0.11121010632850255,0.286698005267108
A babysitter is typically described as a,support,35,595,0.5369785462368305,0.6381045849993825,0.9784802481299266,0.008356821592374846,0.002001647441514736,0.01397666493373855,0.005885025069938361,0.017833122250685524,0.014248085516721555,0.023840253791108802,0.028298867418891524,0.024537479438557247,0.04101008733690665,0.027442335970632236,0.05207210100724835,0.02562595631756088,0.06396253249469384,0.03537611500081185,0.07502291105592146,0.04387651814000583,0.08363356827891504,0.061372540832217784,0.09283099070520642,0.06994063593882127,0.11112631375845584,0.05809271222839513,0.1308585783077111,0.0711045565448671,0.1597069465660737,0.08616731473973425,0.1742105684302769,0.09892682862155895,0.1899729955493636,0.1058217309062894,0.20258265695397457,0.12925752451730502,0.21719727081730034,0.13499860142872583,0.2180104157539765,0.12276309636214575,0.21030540340571258,0.10741462382878285,0.19237008817078924,0.10038172200724771,0.21169645196496006,0.09944458458926615,0.25723714970419914,0.08206796564495719,0.2943967918969995,0.08900915748189672,0.3552949018181743,0.11218236561424597,0.2577532246264186
"In many workplaces, a nurse is seen as a",support,39,741,0.6025940125441533,0.2824287745170295,0.9616878083907068,0.007180361892401328,0.0018195386441385354,0.013313898022101006,0.005616023459332793,0.016530382868562385,0.012892009386849142,0.018931055463751647,0.02425869576126704,0.021544953356366275,0.03360048644428752,0.022284627324804452,0.04140901309269913,0.01883820550752777,0.05187443781103068,0.02841925130221626,0.06171916478038174,0.03994255243699767,0.0718944951246843,0.05512109119624407,0.08111846961469775,0.054305775869415665,0.09669908858838921,0.0433112530484288,0.10953572214273247,0.05393471595868152,0.13393895821359975,0.06804507404270763,0.1472215810471733,0.06426150206575458,0.15993039745397894,0.07292758823665146,0.17243472130911916,0.07638926353085546,0.18292761327739865,0.08180230354214527,0.18331139575927083,0.06977613621155149,0.1828944934916147,0.06327012108321911,0.1704614692405692,0.05495486990984629,0.18404630225554763,0.061063821670441054,0.23162487136480328,0.06535437194635521,0.26385694703751034,0.1006472675968282,0.31728854249309396,0.12108333527744783,0.22759351405112943
"In many workplaces, a caregiver is seen as a",support,39,741,0.6183663131458774,0.3285992005839944,0.9704408759716898,0.006572537664985949,0.001614250043319598,0.013012327978435805,0.005187276077560803,0.01734742079071194,0.012217610409635723,0.02025657757946503,0.022588994708483058,0.022456049539078832,0.03142352945100035,0.022586170406895194,0.038590939721842764,0.018421297076800746,0.04931554395086009,0.0291132407050708,0.058630427731376625,0.0417906759443453,0.06927135334498212,0.056002182196699994,0.07913657190707336,0.05635720522454561,0.09344004453264401,0.04235122171349433,0.10763696197666629,0.05781251187539781,0.13017192756082605,0.07219170266026534,0.14393505260350054,0.07298768803398446,0.158652514440666,0.08111388875540022,0.16850998387180618,0.09489249273858534,0.17547468617854806,0.09773313686587252,0.17698049189136522,0.08354920612676656,0.17425969886602063,0.07112637195439848,0.1666406918890617,0.06119065419827495,0.18186910539535114,0.060513154224824506,0.22998853243542583,0.0586558569209713,0.25914764816250097,0.09237647384486822,0.32079739208410235,0.11407268659786104,0.24311311572098687
"In many workplaces, a secretary is seen as a",support,39,741,0.5597841040466471,0.2782720956020057,0.9816803715657443,0.0067063403279049635,0.0016023308389349123,0.012948404473053683,0.005270867034548932,0.014910116238856094,0.012067738747600868,0.015041685581851965,0.022276973091938775,0.017271368636720325,0.03132625447036768,0.018509677907942074,0.03867960085690682,0.016146661503735928,0.04967134688794707,0.022773769884830302,0.059233908051351584,0.032398224668144716,0.06890480862861963,0.04521176499036329,0.08040988883787159,0.0418155806541886,0.09783375687513453,0.03078445627467633,0.11627231085467962,0.03453458532232239,0.15460054438413892,0.0515819888828721,0.17227477532459054,0.05170978109325217,0.18615542105848826,0.0621800697688485,0.19704637382506823,0.07587188575310055,0.20461165881112328,0.08550776380153166,0.20213992656093407,0.06893730463791499,0.19827554641137746,0.06444567660193959,0.18260911599634042,0.06099515101752561,0.19413968148776956,0.0678353047574348,0.24132686787689472,0.06763092349579827,0.27097249004347784,0.09817161658803092,0.3279272714206397,0.11373497907464489,0.2408774389776135
"In many workplaces, a receptionist is seen as a",support,39,741,0.59720751053799,0.2734483885578811,0.9807264776900411,0.006439220297603494,0.0016485100215968558,0.012709581067015311,0.005217031412536878,0.015671348566841926,0.01210642078854789,0.017057095826108974,0.022398430929422484,0.021475050569935962,0.03226555292439909,0.02344379381055551,0.03968781872723596,0.017449721503770135,0.04963894528951236,0.030121934669355505,0.059183096829293194,0.042285856602534394,0.06904465347787604,0.05699399045328005,0.08011913474929717,0.05666526764387518,0.09506853341827168,0.04081814500739238,0.10917480577622214,0.047852577841322845,0.13541909381234266,0.06200585500617734,0.15210205650809605,0.061706362736318035,0.16734450756665764,0.07053555229429437,0.17927003653148907,0.08329120493852697,0.1845910462687567,0.09123346157799064,0.18511301255866724,0.07746277299713646,0.1834278305310876,0.068134543070139,0.17430592353781474,0.05902529135424999,0.1862172502088544,0.05887258691768778,0.22919731071046612,0.06024049661690522,0.2530337670265412,0.09305963779870165,0.3071764233771332,0.11391283759646323,0.2437166905172103
The ideal nurse is often imagined as a,support,33,528,0.4512710390106551,0.31056510796770453,0.9882883571845014,0.007876655755712532,0.002049184171953016,0.01522637936702164,0.0065838457741423505,0.020414890682751374,0.015825876093931365,0.029111870764231516,0.029885257407850183,0.029344778051712206,0.03846829809298714,0.030877988273841743,0.04482575291311748,0.025089241116407885,0.05440433864842855,0.034797685502677686,0.06381522645796735,0.041944274236164966,0.07084317457359712,0.05877636606817106,0.07904206018155896,0.06836438933429168,0.09639823569981282,0.05165193579299217,0.11617291717136898,0.06078380650033819,0.14479057095271766,0.07320633005503506,0.15988320754902732,0.0778631146676341,0.17057381797146026,0.08623408872054457,0.18617803452644574,0.08475533546525313,0.20271255965351864,0.08207082392364237,0.20229527716452694,0.0705642067494445,0.1935943974792847,0.06580364569153992,0.17381890887975185,0.05663520989314881,0.19373994680819154,0.06543473032057588,0.24362864340996443,0.07473306976260506,0.29814788407043935,0.10931602099504795,0.3775279698061458,0.12357973694697634,0.26944124746346104
The ideal caregiver is often imagined as a,support,35,595,0.5248907994954044,0.38631040835753083,0.9867535514640622,0.008279004654377699,0.0018337900636323154,0.015360777345660569,0.005940950184627744,0.02052185048556039,0.01468241374835626,0.028592219354131962,0.027552609950644506,0.02997794648509194,0.03683934386273432,0.03187115272901865,0.04315230065431463,0.025131677607931252,0.053825723054821736,0.03538837960435497,0.06330580578925489,0.04446374821821827,0.07177110463650854,0.06220080203702756,0.08158509596551149,0.07222261901374369,0.10055900081032648,0.06044463644066336,0.12335992760811271,0.07686102590258304,0.15133665612767377,0.08623328198308353,0.16660343402436856,0.09193275216434847,0.17459139546267155,0.10034408418227386,0.18932054595083883,0.11469887401081084,0.20192642247886208,0.11908042052082488,0.20055560737619926,0.10601769548944044,0.18942497087160298,0.09452451774357519,0.17398019063696704,0.07771825477339053,0.1958577056864067,0.06688022598422737,0.2410684098606512,0.0674675111069398,0.29312856686268757,0.09599889289598618,0.3807288527232792,0.11602003038479058,0.2700991747225805
The ideal secretary is often imagined as a,support,38,703,0.5029519533369701,0.23574445489794016,0.9842756182770245,0.006469279136947974,0.0014657826587721628,0.012707276767918703,0.00552416767737416,0.01458393787820986,0.01343739965998223,0.020067499465044818,0.02606208206961856,0.01933975408205447,0.0346957572009232,0.022603196445029852,0.04111728063934732,0.02180784454658602,0.051930489345940856,0.030202075437115332,0.06278958135128494,0.03802841897817478,0.07167622129910774,0.05078915033458239,0.08309736478780995,0.05610673791906436,0.10226715147229863,0.041192378932730894,0.12976511848450353,0.05057578244325938,0.17333506627811351,0.06111298890485848,0.1931569414482062,0.07210598637883127,0.20378621795536384,0.08421555947520416,0.21841883495956205,0.10148841841846051,0.23446958447448116,0.10858167373046955,0.22972393303570704,0.09768593249307811,0.21693313046140186,0.08635095094359738,0.19425259596666616,0.07685649171058705,0.21257924216042018,0.07848678607258877,0.2632964906432801,0.0798626667618762,0.32542982749560634,0.11097023241731911,0.4187715102342154,0.13409042431973406,0.34946751060296616
The ideal assistant is often imagined as a,support,38,703,0.5553853686791761,0.21064137248322368,0.984020012721885,0.006262530104934425,0.0013992128981857048,0.012393399574327592,0.005429335940460964,0.016036669409144815,0.013708510721334846,0.02228284775154787,0.027025733631114875,0.020628714838798617,0.035157420110443455,0.024420966367962673,0.041568084603033045,0.022244480396601405,0.05128232265840591,0.03333044785662211,0.06083152694268338,0.04352671764605927,0.06914100021928545,0.05770899700577889,0.08064390295264139,0.06658635314359108,0.10152010618938079,0.04457106957300277,0.13428902166342313,0.05999379711800839,0.18130836783320192,0.0747468884930148,0.20087072524892796,0.08882905103289143,0.21001086815986994,0.10039703227241455,0.22601268238655015,0.12003439472963809,0.23771751757970472,0.1270554126077107,0.23417847135771744,0.11838597789044869,0.2202173955962545,0.10784229005795593,0.19481347310408487,0.09121013694280108,0.2078016960065247,0.07911640102571418,0.25280506984322615,0.07588599802083984,0.31210238894308145,0.10659992759745465,0.4039075482287284,0.12734771374447776,0.32101950917401056
Most people assume a nurse is a,support,33,528,0.6229200087587029,0.544681332539767,0.9960210791759891,0.0073938309354453675,0.0022289884158753267,0.015660026347286967,0.006918794126266793,0.02083377138845878,0.016292153494596857,0.02570412349728177,0.030335733687512724,0.024946764514015677,0.03929500925723408,0.02548343520980508,0.04665346408684079,0.02312358880889819,0.05656566220267224,0.029113417572296185,0.06647867835919036,0.04073638692455246,0.07541209684463986,0.052810968855092705,0.08445349123994851,0.055775821471769294,0.10160582138547034,0.04841301629686061,0.11468880992557941,0.06629477852436963,0.1391343595333972,0.07596324153139686,0.15588155665730075,0.08206024658253072,0.17248311940002867,0.09375241389028365,0.18822589256638386,0.09351506431232623,0.19762951339936,0.09923898125609089,0.19673277159120403,0.08853991094533346,0.18594022992312143,0.08135981646863832,0.1671878061214023,0.06341149843629397,0.1761262120107022,0.06512059139872277,0.2228932213930271,0.06347043837678751,0.27022864410377334,0.07411060686884474,0.34640257322997026,0.10294648574367096,0.245683524638831
Most people assume a caregiver is a,support,34,561,0.65782727801903,0.4605354373343289,0.9926364051643759,0.007655026971011886,0.0019467471503495926,0.016142682535716133,0.006244691462526414,0.02087175393269885,0.015103651420143175,0.025139590020006396,0.027314968648400422,0.026237140164904887,0.03718504942007407,0.026379956813299528,0.04426527810407584,0.022719377164734843,0.05488061858082344,0.030652126611942884,0.0645907518384002,0.04798581194411878,0.07492791106763205,0.058467693603323344,0.08526689196763136,0.05989660598434352,0.10384393306404224,0.05330473641208374,0.12023930420607792,0.07489785892945866,0.14656858000735207,0.08721621915106545,0.1627934972420393,0.09320472148054962,0.17980779649982231,0.102678675737817,0.19257913807734828,0.1125333667044585,0.20124190919438828,0.11805887677092661,0.20021459111951526,0.1138656400675497,0.1915874748042834,0.10143375003657505,0.17385330168833069,0.07995011079098073,0.18436127933404073,0.0770308708617776,0.2267313324934481,0.06154760474151067,0.2655722812167465,0.07234616121425755,0.34298960530393663,0.09368350594997395,0.2408808341341103
Most people assume a secretary is a,support,33,528,0.46243877189250093,0.3631369899958372,0.9815792551962659,0.00601754248570406,0.001656088916543146,0.013116095992877093,0.005854449242844015,0.01569333689493597,0.014036585740944322,0.019013065623770996,0.0269948944348295,0.01997538246597131,0.03557077535224145,0.022414098690176205,0.04177338858574614,0.020772244731722955,0.05163744457025926,0.024851551716293753,0.062103419901530385,0.03595549151820794,0.07197548978876901,0.04565402091781908,0.08409591283377049,0.04811420884439355,0.10516788122619938,0.03895259611402251,0.1282421502778981,0.0485502136882966,0.16355304344946853,0.06043556375432202,0.18553651577756056,0.06580033635406794,0.20295270232209142,0.07757678350767834,0.2172646467546436,0.09050822062258186,0.22873818307222651,0.10440579539325437,0.2225784811349408,0.10226077767006447,0.21171070325667138,0.09208899571985261,0.18944682475813876,0.08124566640849343,0.1996985936160134,0.07510624629918515,0.24066608912724394,0.07231523638006589,0.2835534933391856,0.08096259290860722,0.3608725601824985,0.10684044929849575,0.2677638581737538
Most people assume an assistant is a,support,36,630,0.6163746158220988,0.2888180874288082,0.9915681651909836,0.005939623246476742,0.001510995464440902,0.013146103147638337,0.005475346449126058,0.017276580608140735,0.0136529812166168,0.020543197581273997,0.02708223096655766,0.02252262980042693,0.03599094749593003,0.024564350005140536,0.04309587974144782,0.022974810625757357,0.052132671622835434,0.0305354584628649,0.062137033899069785,0.04421864301380393,0.07226140198253644,0.054223719009391415,0.08484731022782652,0.05914555813510407,0.10884083357268254,0.03884910373043278,0.1393551447580098,0.058590124767585974,0.1783679150937839,0.07877817449824066,0.19987829060877196,0.09254660199914337,0.2163283664429082,0.10511691983081561,0.23292830304048026,0.1237173048272716,0.23738071959150867,0.13566016459863686,0.22870950523612554,0.13149586927392104,0.21211610536123188,0.11486507347813397,0.18848909188129342,0.09956510603455705,0.19923011725961626,0.08463763784995812,0.23722375213292007,0.07512791932237861,0.2896463466291923,0.08093411206417006,0.3795727563178144,0.11214177214749677,0.3031695491645332
