context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24,l3_layer_25,pertok_layer_25,l3_layer_26,pertok_layer_26,l3_layer_27,pertok_layer_27,l3_layer_28,pertok_layer_28,l3_layer_29,pertok_layer_29,l3_layer_30,pertok_layer_30,l3_layer_31,pertok_layer_31,l3_layer_32,pertok_layer_32
"In many workplaces, a caregiver is seen as a",support,38,703,0.3844180922495606,0.3263641814701259,0.7395379268564284,0.3673077807179652,0.7702170029951958,0.00046585075181406713,5.267702729745182e-05,0.006532401424025352,0.00021910829713065052,0.0035523008202750575,0.0002845196132083794,0.0024971036357033533,0.00047929989267848114,0.003591435797325338,0.0007345843534684388,0.0032987996467267852,0.0008993407707076556,0.00549955208091519,0.0011832232839283539,0.005966971693469029,0.0017503522238390952,0.007269391007078407,0.0023938196481044665,0.006101723794557587,0.004391919056529969,0.005592891263395863,0.005204137997444151,0.009442110158418435,0.005781074343226199,0.009724993684964052,0.006106692963267482,0.0074001308903471315,0.006441555599528304,0.0064494099746726,0.007165093715926362,0.007055268880236675,0.008762111788535433,0.007737021437946979,0.01015357856879517,0.014631743618653461,0.011197048578215983,0.018444317964767157,0.013238468656481556,0.01517264696165802,0.01449918891700202,0.01118770268276971,0.015453952648162567,0.01163918688742189,0.016911524512644303,0.01927828748630572,0.018540094572648196,0.01803161028968928,0.022021598231034584,0.025338219542330787,0.02418870314841335,0.02429864014628047,0.02494387697138003,0.03260178038738467,0.02939108176001416,0.028862156288876263,0.028066771705151424,0.03798171793062975,0.029376869510993754,0.030492120121490697,0.02965066117762589,0.036216868979769445,0.027970028496553015,0.03770700662880678,0.030314074724964227,0.11600222617569075,0.08321865857178441
"In many workplaces, a secretary is seen as a",support,33,528,0.23717521534021516,0.3545765904709697,0.701630836352706,0.3854603305371711,0.7227003216394223,0.0005504252355708263,6.2730859752112e-05,0.006962799484745287,0.00022302741196050633,0.003748448553418844,0.0002680733587175708,0.0026842449810076403,0.00045979152618152156,0.003257070146231296,0.0006549214492102265,0.0033117818459689145,0.0008112333150072631,0.005305202692903251,0.001069135711188553,0.00648145507747135,0.001619004486727424,0.006642166071126373,0.0022179461415452696,0.007163693158242565,0.00393508341635142,0.005899580116468115,0.004404204707465387,0.010264703056534642,0.004859872117358388,0.010121417203097479,0.005248677138008154,0.007567645360396987,0.005592417655880155,0.006004268440812936,0.006335877624726501,0.00768272254693506,0.007756937766163475,0.007969446232808059,0.008958293435082344,0.015958358532903314,0.010077117065756997,0.01989331932533486,0.012150852874249047,0.01873247046861474,0.013698277803918874,0.010983029367279655,0.01531011892188748,0.015145483542769005,0.01703768718508688,0.024122771161143922,0.01906434692887173,0.020789855023035757,0.022952965871650674,0.028336712546111874,0.024936122128673317,0.028649350187939574,0.026192537356988076,0.03843844725408873,0.02984529458897973,0.03477364103615472,0.028404178147913836,0.04658473976822035,0.029800104328131894,0.03851170587473902,0.02995232264479383,0.044101797508178955,0.028675046976619163,0.046347729959912945,0.03150787416806238,0.1294132485354957,0.09071181424862468
"In many workplaces, a receptionist is seen as a",support,33,528,0.2079643265332533,0.32940790336579084,0.7272054804489017,0.36720854602754116,0.7519970898974861,0.0004749764891465816,4.828868498428213e-05,0.007658364795433624,0.00019630609186810534,0.004521757548431341,0.00024875172540737216,0.002772874195716709,0.00043158651459498844,0.002854607753494904,0.0006086812287709482,0.003848744056330511,0.0007594953764765509,0.00643016241711994,0.0009990938181628738,0.007488532656486647,0.0014162937436351024,0.008296556293586521,0.0020237945291527665,0.0072660538170808905,0.00400116534673725,0.005127388609559177,0.004341201142223065,0.010281340020384654,0.00478572889025966,0.01043133027713405,0.0051687552600628885,0.007543273038391744,0.0054886250126008375,0.006000225651692675,0.006262129268975759,0.006771014301315987,0.007600488247115022,0.007762814063895337,0.009123269709863826,0.01548090543811223,0.01019294408958316,0.01922238136332396,0.012333865638461713,0.020171619897063155,0.014074145103076424,0.012918281642323674,0.015657307218147797,0.016232710203305703,0.01699184000354862,0.023678261202378315,0.01858454978496219,0.022387432191117572,0.02211027409962683,0.028967808807854153,0.02409599814034021,0.030184283312571978,0.02592686766931782,0.04013556925276542,0.02968857639352936,0.03713494597843506,0.028102792405315245,0.048412057322321254,0.02965114890550492,0.040504049618104054,0.03019702454030228,0.04456567538374717,0.02885423452237949,0.04557936167412515,0.03170839050628199,0.12603066462270643,0.08928180191562693
The ideal nurse is often imagined as a,support,29,406,0.27300817175490866,0.3655861373990774,0.8270191880874336,0.4000164895551279,0.842452424010844,0.0006894170049793279,5.8749134180874924e-05,0.009121172818440739,0.0002366692943895986,0.006046895615546304,0.0003513398301901468,0.004293010284572145,0.0006041171651093379,0.002899379035415329,0.0009268677903435203,0.0051829857935283405,0.0010861924496863066,0.008291269392526916,0.0014287885548065061,0.009210498438055919,0.0022767433826817586,0.008247101457438108,0.003352659613702075,0.00922482980983096,0.005745360056330494,0.007234745289474878,0.00670030001104575,0.010074854614497315,0.007814818459309881,0.010377932563365371,0.009085300916905913,0.011851884112640905,0.009267401160012031,0.012462994567907422,0.01033179576526803,0.013324797591551729,0.01229077566456364,0.015643782514687697,0.013266054425518824,0.019462336134866906,0.01431982287076853,0.02066839674785764,0.015791782757667173,0.018594191122875622,0.016517025592043152,0.013142440206823624,0.017002058907940012,0.014764308844264008,0.01813100760319261,0.02046232407719543,0.019504843148076316,0.013035631699223825,0.01991497571294141,0.014355435727808894,0.02235405972841633,0.015390235173979467,0.021960607121324853,0.021206828071777598,0.026819584485089008,0.017591606116040496,0.025065805825338277,0.024765423051503463,0.025605079800831942,0.019126058607435537,0.02471398907736557,0.02284428313540934,0.024096993374021852,0.024964264332429615,0.026414570402671693,0.0797326002477804,0.07704192790291595
The ideal caregiver is often imagined as a,support,29,406,0.28272710235862647,0.37978710886090994,0.8896942913997918,0.4136521278996952,0.8993052563891979,0.0006521900951923975,6.0124958302030166e-05,0.0089683432422293,0.00023449243213533895,0.006124649252486583,0.0003849860842037714,0.004179918129679947,0.000629224119310484,0.0030459069877893266,0.0009762445586720183,0.004740907442912573,0.0011376374777102448,0.007836902153899495,0.0014462813524145817,0.00950937524357572,0.0022088920973821835,0.009992722346185846,0.0029521605511267424,0.008400220108628648,0.00478335790559489,0.006755904819899104,0.0056852740368067345,0.00880911167954321,0.007069860377539849,0.008889288524808806,0.007824335876280886,0.00945805706680834,0.008190119021225833,0.010322117521864077,0.00913880995358296,0.011652775364657525,0.01053100639624649,0.014595399527954397,0.011237902790850436,0.01996675856963351,0.012159406667521773,0.02131356585615162,0.013664583135609755,0.017124858557715686,0.014099834571295352,0.01304855541795562,0.014550099821187575,0.013472722312574736,0.015392486825001257,0.0187822734232312,0.016751844799383266,0.012826288697444,0.018061918128191225,0.013946086986017894,0.021901322905818896,0.014874900463203566,0.022428987272911344,0.02201842791899434,0.027772704905589547,0.01879402233573192,0.026568183265064424,0.026901541680140452,0.02765279554109982,0.0197464872259927,0.028298403281832012,0.023920334405132176,0.027237498345143062,0.02733010120753045,0.029448866790755174,0.09612024019967798,0.07556278371397004
The ideal secretary is often imagined as a,support,33,528,0.19986887832619524,0.3145947428420186,0.7003413331694901,0.34633731661597267,0.7328750966407824,0.0006038727507013097,4.782769333737938e-05,0.009418012576364503,0.00021312126753132162,0.007111837002549427,0.0003664189562229978,0.004258110451178479,0.000671734703074366,0.00325801052886618,0.001056421329906751,0.006786851885900954,0.0012302382349366808,0.010473823915333247,0.0016209929491942732,0.010548582604220653,0.0024269078432087553,0.009403092284722032,0.00348926041306656,0.012124604757249828,0.005142624309616768,0.008801415718632946,0.005937430617894107,0.014804112717830307,0.007099293156983773,0.013396126031058582,0.008121734669665317,0.011278208504622798,0.008833463569119794,0.011067596921650463,0.010063180443149022,0.01263146831243921,0.01203861981745433,0.01512655359523083,0.013038923715036387,0.02021031547834319,0.013847163955157877,0.021789313748051303,0.01602063133445008,0.02082885680320218,0.016909522312425408,0.013955386512498624,0.016744228011436015,0.015424410385052012,0.0182773085632464,0.020234645712582808,0.01960836271092972,0.014948884252225134,0.01924669196182426,0.01560270056188655,0.021348794343370597,0.01696510645758249,0.021041483534822117,0.021613013807953194,0.024333008929445756,0.019206332373046878,0.023079657216383546,0.028157369583240194,0.0238883505744245,0.02496780600674096,0.023352659559810498,0.02990959002248069,0.02297199213686408,0.031653940691727334,0.025410332531957593,0.07624091808916557,0.05988618991024739
The ideal assistant is often imagined as a,support,34,561,0.4074930067173711,0.31472306651994586,0.7533926009200513,0.33463032592408126,0.7715174993172695,0.0005601516937581756,5.28556719065128e-05,0.00950592194689649,0.00024333279043604148,0.0058754152278912624,0.0004025046242650641,0.003527553692532011,0.0007436146717918414,0.0033319494187727962,0.001215000528402608,0.006005284038961011,0.0013902423244415772,0.009962822186740055,0.0018292467340760288,0.010368930095099446,0.002728547183700845,0.009505389279499999,0.0037928268384657847,0.010650111822355845,0.005358595019742579,0.009708549280160912,0.006124187286024632,0.013716778012584344,0.007206142410239656,0.011132835600193387,0.008061071757573354,0.010908406394030932,0.00872410817461006,0.010983150004025492,0.010028502910501317,0.012668257140527323,0.011730878550919713,0.015836560653058464,0.012161693993344543,0.019079977834507527,0.013001745278344261,0.020484450168044024,0.015144079982323503,0.018353562216304464,0.015683271824993482,0.014156908570446106,0.01575954282385239,0.01671962157448765,0.017443277770105032,0.021369514173065995,0.019098458749352995,0.01672107176588546,0.01980544012179225,0.019747280916213108,0.0238541995046505,0.01843418745265899,0.023118931155114344,0.025725123348073267,0.02856905239501568,0.02342582628421696,0.0285916571750985,0.032373225888469914,0.03008144124519673,0.027561270295644015,0.03049975188476986,0.029394540887032777,0.029434712298505042,0.0300958460302439,0.031541267904532246,0.07037556353428771,0.05752259446957246
Most people assume a nurse is a,support,36,630,0.4931744272969588,0.7277136389166117,0.7828723140992224,0.7506070564304537,0.8027777716620221,0.0005834596735114901,6.362057884253443e-05,0.008751374807991605,0.00023906158610847994,0.005861728768454716,0.0004038491977343313,0.005123359864447251,0.000813343192445566,0.0032926723408122083,0.0013156900106825959,0.005719082320748356,0.0015077924630613564,0.007540414855091702,0.0019404277277649045,0.010279453811245528,0.0026745272569309525,0.009711154294878939,0.0037132421079738177,0.010623340006187525,0.006146486511939787,0.008714063540526304,0.007144571334295049,0.010445234156321728,0.008029646123214693,0.009950641240133914,0.008931466008560854,0.010297731610969904,0.009453640230028962,0.013386984598872548,0.011128684530617237,0.012078167729828003,0.013627581922017141,0.012033116163186417,0.01513142543777015,0.016139858229146656,0.016547392052640192,0.019067699423368153,0.01932681071966373,0.023010878971896142,0.0213979440849655,0.015414548995567136,0.02272022564668464,0.016861276634481333,0.02506996268523641,0.02513520126667066,0.0288266573561919,0.01949303091808481,0.03311282561065342,0.02475460876497395,0.036057142480503374,0.02535374479325309,0.03766130976026146,0.033461693462144164,0.04487465343997596,0.029856833690307838,0.044068410735456046,0.0380734459809073,0.04590789848159178,0.03267701774476355,0.045487794097240575,0.03747128015022996,0.04460915061324734,0.039782418308088735,0.04885487962916208,0.140871595900647,0.1258965136227898
Most people assume a caregiver is a,support,35,595,0.45026424701475093,0.5319695426151156,0.9091511738952249,0.5738893200468738,0.9176714375844313,0.0005167063777296548,5.6237020425827944e-05,0.00817601297741528,0.0002677867747976721,0.004837709370966768,0.00044389862097446995,0.0038505325366292994,0.000825411134197096,0.0036125688338998594,0.0013888698381344972,0.004689906272993123,0.0015750535150694514,0.006640309136770493,0.002028298933500846,0.009350443435351255,0.002757449897187555,0.00933227446907106,0.003729285344301119,0.008689536062890375,0.005814063270164551,0.007499792023784381,0.006877245215824084,0.011871387023442651,0.00818023686099958,0.009504870939105306,0.008601391308105307,0.008196150332183155,0.008920667218476216,0.00857534753706133,0.009865550258928346,0.008418925222831363,0.011600652379821375,0.009349759532996705,0.013008271656616263,0.01536333780627749,0.01410169098828043,0.01914417244474959,0.016480660302123588,0.02083385733588373,0.018172020785439304,0.01332730023572523,0.01888634505918918,0.01463318205193731,0.021185399321132538,0.01986780560132923,0.023937594749851226,0.013969553742623882,0.028502805943309395,0.019786676259206663,0.03175177659011609,0.018945654104838568,0.03367286025953357,0.02676471978324918,0.0405710489786364,0.022446520922386314,0.038139480178642035,0.029423580231771704,0.03870233115523353,0.02234916385032541,0.03889618142067891,0.029423981526685947,0.035367788867811584,0.03258415658666797,0.038268749237286216,0.12426988150157513,0.11551893556424625
Most people assume a secretary is a,support,34,561,0.3676089877158862,0.7242253958247602,0.8390440759249032,0.7379362959600257,0.8572005537052974,0.000605206150807676,5.3273918425826327e-05,0.009514163826753885,0.0002688006484140614,0.006409039365854517,0.00044599457536866305,0.005246734809226806,0.0009039783738587982,0.0036456010868290553,0.0015528315697883044,0.007206609779298901,0.0018028795146996285,0.009247641379361647,0.002320025359744035,0.011327405633444315,0.0032676635504600036,0.00910509189519387,0.004397361436291913,0.011608009806210117,0.006307861357716571,0.009018802352517268,0.006907798660415887,0.014169914234464493,0.00779703758348978,0.01250638853691327,0.008308530906719765,0.00959352674051955,0.00899179915981632,0.010858246322302331,0.010609155817802415,0.010827865843542867,0.01283854138131323,0.011928859908805559,0.013626637395770642,0.016367422337075162,0.015086085981642723,0.022018931185358588,0.018110492165534307,0.022677429277723385,0.02007277697015401,0.016285619423493894,0.021020821420783677,0.018199199176815995,0.02355345707010241,0.02587386745663636,0.026570820613895978,0.01763386529361328,0.031580177022550296,0.02248304925673103,0.03415236841048311,0.023620553813912815,0.03583718362824705,0.030925997289266188,0.041449643860068545,0.027300772312824014,0.03908311422219273,0.03562813678488764,0.03997732273672262,0.03074539289708973,0.03970714198318383,0.034164134303024986,0.03773355103694913,0.03589036881581403,0.041326675816634365,0.13992887507362434,0.11323208150061255
Most people assume an assistant is a,support,35,595,0.3516960955377127,0.4637249317020178,0.7710837060585618,0.5056577887994536,0.7913829216013255,0.0005172183283785065,4.9636202578102436e-05,0.00855401013282614,0.00023374844421627993,0.006471794216467105,0.00041386313744152647,0.004981613266377661,0.0008881814824600916,0.003945367076036998,0.0015972484433222681,0.006896295523936723,0.0018407100959503455,0.00952431545222548,0.0024223029766061244,0.012492651871109529,0.0033059833051714894,0.011144368997991613,0.004394047609888495,0.012348602061195885,0.0062579132149288815,0.010414510415775818,0.006812047890814741,0.017729595923117954,0.007701114868474858,0.014492394911167503,0.00805108659572755,0.00971789637963455,0.008536018375800286,0.010087950125196673,0.009827973146817258,0.00922540798072838,0.011913469819221081,0.01080738979502112,0.01301456821449272,0.01637915163866496,0.014385626936307903,0.02234790166289924,0.017145231684149918,0.023599055151499706,0.018639424059686542,0.015493874118218806,0.0199214994354901,0.017526663760202597,0.02193203461620602,0.026304469231622787,0.024984345166803645,0.019778916470901308,0.029596382460760344,0.02878780501798132,0.0327349141853184,0.027578738781061207,0.0337483881257005,0.035767591374070935,0.039366735654426555,0.0314807399544439,0.037853127493734415,0.04106000147398083,0.039792469847672776,0.034349836793000986,0.03974417697604569,0.04111677287742928,0.03673901775057764,0.045010058148474884,0.041064029087267515,0.14114481366052456,0.11248836072303876
