context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24,l3_layer_25,pertok_layer_25,l3_layer_26,pertok_layer_26,l3_layer_27,pertok_layer_27,l3_layer_28,pertok_layer_28,l3_layer_29,pertok_layer_29,l3_layer_30,pertok_layer_30
A nurse is typically described as a,support,36,630,0.48023948325340016,0.5493578147143126,0.9171348647214472,0.5777867708093254,0.9224060981778166,0.0010192946910682738,8.591576728410167e-05,0.009598353103371664,0.0005203641185304678,0.011567598298303578,0.0006369265197194841,0.011889204143891276,0.001123847584698819,0.008219376334260843,0.00234900439148214,0.011006324309797502,0.004211142104770286,0.012222826046889141,0.006961246773801629,0.010473886811085747,0.009691678353530818,0.0075276273844063135,0.010469987066641805,0.008569247169912874,0.010769200196554862,0.011230672373558796,0.010971453625933849,0.01035275235998962,0.0110908278709388,0.010760095515157327,0.012212609779009488,0.012922469632323269,0.014362267545858497,0.015678456372349842,0.016827789954613783,0.013372260094138177,0.01823460957517924,0.013729695633165704,0.02057678298668482,0.01611040019502325,0.024517343144142795,0.01343615293123204,0.02853132002047365,0.019442532586055133,0.032210861347546485,0.0185188899202089,0.04414719836392754,0.017972238337514754,0.04730709810319668,0.017644024457968106,0.05409975227119864,0.02233432046572577,0.06183118044979155,0.026833061535926784,0.06449092839646131,0.023270429625006195,0.0568178919957434,0.023420416657555645,0.05352735573597861,0.024705785868966712,0.06077945881915056,0.03222182811330526,0.0684249023263333,0.029024268994435467,0.06822711624773264,0.16217734987704704,0.1959710318151541
A caregiver is typically described as a,support,34,561,0.2946399641872863,0.6939659980125725,0.7788323583081365,0.7073799981444608,0.7944823075276872,0.0010310505713634758,8.470616894799586e-05,0.008383764278220103,0.0004730276254326322,0.011205859591238567,0.0006385520075680587,0.012547755408753018,0.0011844815890568086,0.01166500886113438,0.0022692864259787927,0.01508694113245608,0.0038925222061706845,0.01600628917164171,0.005605710401810763,0.013285728305480153,0.0075098408696443264,0.008687996510606665,0.00822444709375932,0.009061182109816927,0.008577182417136139,0.012818018246260394,0.009029725703506856,0.012097453844329777,0.009298546503966179,0.012229436081017151,0.010439405793389412,0.011107261805953748,0.012034765190897726,0.011753049259726792,0.014544389777411796,0.01405435780019466,0.016476044288893214,0.013976205630890217,0.018581733402560946,0.02003382809796841,0.022539579693361428,0.01791105637481155,0.026555844843829664,0.0271470308299631,0.030106977502479097,0.02573663010243648,0.041082699294813396,0.023289919487584482,0.04317969487418436,0.018491016476852112,0.04921501846623021,0.024129717798791743,0.0563740290280714,0.03175645250370237,0.06011390927715125,0.028141299320724563,0.053351814069848465,0.029654387162995403,0.0511361946713701,0.032572540967760105,0.05865957716849769,0.03928134777951741,0.06196477087718146,0.03824606135084977,0.06189278561754527,0.17927209458682114,0.18670381164023334
A secretary is typically described as a,support,35,595,0.3874899025772486,0.46202417463064194,0.8061614378821105,0.4781783729304152,0.8241573142804555,0.001060774657607661,6.900403654697446e-05,0.008749087355897196,0.0004823874453579283,0.012233012298564095,0.0006685524951787901,0.0131606499943588,0.0012060523364253546,0.012001279874113107,0.002024048153788852,0.01028162729619036,0.00316064700744964,0.01240662807985681,0.004495439962856951,0.012150004949841925,0.005896186041951108,0.010675133002374855,0.006850407176355649,0.010966661284476573,0.007783577623121337,0.013855777250505364,0.00833153360102364,0.014256182290241332,0.009167827484215988,0.013087262929514691,0.010594047698936605,0.013353972496191276,0.01268953364237705,0.015853164871225997,0.015902878019277436,0.01775897951195083,0.01810731585901415,0.015033411202000243,0.020507504994510536,0.020206970890386027,0.0246744643351634,0.01862254422650516,0.02895566336620733,0.027386421126643662,0.03194798778830464,0.026753069979600003,0.04469648648116235,0.021665097737008726,0.04791360499666976,0.020802151303562933,0.054889048392289606,0.02522360829768682,0.06366318963769806,0.031863139351354756,0.06439987030522946,0.03357928880014038,0.05589039293760981,0.037250282398681195,0.05330342460956609,0.04226385691018985,0.06005801768157888,0.04924777895302679,0.06492381911111632,0.047620084899249425,0.06506685176447287,0.18623340306914485,0.2176699583654537
A receptionist is typically described as a,support,34,561,0.33922042788346224,0.4166360152885318,0.7358320588245988,0.4429191453491512,0.7506449940192397,0.0011507480889041493,7.589390695768877e-05,0.008443412956889348,0.00048224029982584367,0.011898089137397773,0.0006462219486216738,0.013760711089116293,0.0011807072058294186,0.012994094541435831,0.0019611180759722484,0.010376673764072928,0.0033871040482244246,0.012688455543239663,0.004627346458917975,0.012294927445798246,0.005824655167596419,0.009224933261829067,0.006630599477792598,0.009867502815036495,0.007417777938475305,0.011425641485149142,0.008002230834119224,0.012206291742319332,0.008480064120441196,0.011422639720112945,0.009763536135964734,0.012132467201876978,0.011522018614671914,0.014390641592511114,0.013842947869062271,0.014608261333087867,0.01621419335577103,0.013054454400875158,0.017966182030143357,0.016701983400737735,0.021334197974680065,0.01474635368288059,0.025251777934614493,0.02139799000029471,0.02850420024459571,0.021826734166056908,0.03820746927839899,0.018595706758546646,0.04146527124813256,0.01970443346958423,0.04822074239131733,0.0258572410418385,0.056828046908592944,0.03039348248772751,0.059134123778441905,0.03243398727500489,0.05069808082910087,0.03244197721324368,0.04787113162935954,0.03650764371362711,0.0539352743332104,0.0427222373197718,0.05788477890569438,0.04273330509107411,0.05808179395990091,0.17507385435228787,0.18561126008225787
An assistant is typically described as a,support,33,528,0.41432570544285546,0.35170246148481965,0.7488322835415602,0.3680162796736113,0.7654682419815799,0.0011964328078212974,7.409185601787783e-05,0.008966705496083697,0.0004802181861320427,0.012239463393665882,0.0006339844944088253,0.011346554973846793,0.0010907411144560047,0.011531459694632542,0.0019565176823770278,0.00951275155748564,0.0030598962436698685,0.012220184813489743,0.00402363773542623,0.012075486635185956,0.005570288170240297,0.010032458936286055,0.006363897534954319,0.01114978968556567,0.006924894444168049,0.015237545987347995,0.007555989099436323,0.014306891582918192,0.008215797863772908,0.014589194761595235,0.009082465525978642,0.013726804845312506,0.010602594940853475,0.010053927230695182,0.013199489713753197,0.018547375202727128,0.014732400931176545,0.012117277355874818,0.017191525656626898,0.0206171108786946,0.019875318571623956,0.019390969219810643,0.02380579996739485,0.027536235964076526,0.026537164778130423,0.0296039312692225,0.03458136800011294,0.019604951483448076,0.03668925938573577,0.013729745227300161,0.042257317191349654,0.019513550576748126,0.049917164938206755,0.02550383504329082,0.052157754279081384,0.02899365027230915,0.047920950671098805,0.033602750423985715,0.04578106775314256,0.038818429735489206,0.05318954209691341,0.044767734436901144,0.057594494579917804,0.042481499459215415,0.0556675779686992,0.15586384118538898,0.14641057211140657
A support worker is typically described as a,support,33,528,0.3592311347025757,0.4770100065506995,0.716677701100707,0.48917128385437536,0.7322828780015698,0.0010476569557685308,6.364909878915427e-05,0.007313000879192286,0.00045888264933455973,0.011304750933901393,0.0006239484721683066,0.012631542404053541,0.001138208711515561,0.012948197611171499,0.0018974574480892202,0.00954933911918568,0.0030301165010160943,0.012526129399065626,0.004040938933270077,0.011445115451340856,0.0054915801640727764,0.009197247781767205,0.006404538412954623,0.010748704645549752,0.006937463756881074,0.01240783272281279,0.007506338631245663,0.01317052492224386,0.00805105185761391,0.012784120713511126,0.009094784776063163,0.011958391105347908,0.010524052741402832,0.010725984496988233,0.012624789398289721,0.01518175411753892,0.014524779333765695,0.01131757531519178,0.01692192657051645,0.01626030797361712,0.02018848422836822,0.015109583513411497,0.0249251305710743,0.024263315723616927,0.02799800146009009,0.023328424052305452,0.03651975237815454,0.01868955135833271,0.03875568818867206,0.018623985310842278,0.04356110818146081,0.027327545252951377,0.05313083457986975,0.03744638904467049,0.056882710250866414,0.03972161592406274,0.04931643530263944,0.041625254399166756,0.04849596820850947,0.04581495680507843,0.05585358630379661,0.05206462292781771,0.0599205494786984,0.0497496552584562,0.058978470327137156,0.1744964605819128,0.14744188401069375
A teacher is typically described as a,support,34,561,0.49808612606696445,0.5152615709230304,0.8735457158181816,0.5349296727508772,0.8824219643738616,0.0010756690651419901,8.17299085150746e-05,0.008306518711461342,0.0004553521758644704,0.011065072037872634,0.0005956387727800357,0.011619502164243657,0.0010445281196681598,0.01080755778090187,0.0019774881543966143,0.011229955784982985,0.0032357709420302518,0.011402549346060565,0.004305811461276967,0.009664558182748768,0.005389540644721805,0.007665792091662009,0.006085830850755539,0.0075563518010427315,0.006547243356483982,0.009990717688045402,0.006862752243534409,0.00954240556095171,0.007441594804702419,0.008916659546352587,0.008616311070861207,0.010205775740921018,0.010698251074195893,0.015690070638548145,0.01375972006256763,0.010988192505012841,0.015065783266274639,0.01072157387347743,0.017899487434452084,0.011110771395796167,0.021408360495056414,0.010840886259760285,0.024735837709440864,0.015260440431612213,0.027545959012729306,0.017073272982548827,0.04181125013372933,0.01839258735198515,0.04580602065852193,0.018464528692488973,0.05228038966155033,0.022998009363404452,0.05889360536741658,0.027564368798741884,0.06071715428428011,0.02366060459360443,0.05404117686528965,0.024294851867667885,0.05034121612173064,0.025619452156624395,0.0586831390192689,0.03355036733701694,0.0632991241541052,0.030103901225141314,0.06049162965692544,0.1751975345515471,0.1902872014078379
A babysitter is typically described as a,support,34,561,0.44747802945586185,0.4722429495304823,0.8332077637314796,0.5107387050811667,0.8446492444363685,0.001162506585037923,8.077106011663625e-05,0.008925651595500416,0.00048441622745831747,0.011851285990772717,0.0006306450305157516,0.012832775166773404,0.0011559847125434282,0.014528642677131805,0.0020785837877414274,0.0119429873097014,0.003804866801617937,0.014279246524376803,0.0067065789155715885,0.012882069323403864,0.007964444770608337,0.010489902194968757,0.008467782496947988,0.011512592244898381,0.008705729914362663,0.011977630440784664,0.009218095883575717,0.01209247985904311,0.009523211563080966,0.012429457376222619,0.011083209237671528,0.012938588190886037,0.012642907008582808,0.016557407667907087,0.015897442286284175,0.015290019996380555,0.01845418542223681,0.01537429181803613,0.021396413657897545,0.017785616966900675,0.02576572819042351,0.015574969608158533,0.030619102666169466,0.021974629493539177,0.035002396425684895,0.020926241967009658,0.046691963135836234,0.018307533286003163,0.04974853366005277,0.01953011284757268,0.05605018727179627,0.023659951423503512,0.06434597320368472,0.02921546753034903,0.06663742096975632,0.02973913610656615,0.06106638236555611,0.03080918135355003,0.059305365738883994,0.03456750077715831,0.06581718728783743,0.038291530419503804,0.07108598643698218,0.03781820845657806,0.07113939695596497,0.1532836567519804,0.18968985845982667
"In many workplaces, a nurse is seen as a",support,34,561,0.27537738547922297,0.27048224303871393,0.686614166945219,0.3071685755639919,0.7154432178358547,0.0009652987896311893,7.012545509777577e-05,0.006893217792620103,0.0003484302446117827,0.010743572996888589,0.0004505279024614663,0.009937674533509954,0.0007637195008579819,0.005266579091581927,0.0015188289172302998,0.006172916479507916,0.002320559582184255,0.009193442564596014,0.003076708148750874,0.007354404348019458,0.0040237209523672325,0.006132675040616399,0.00471520274200756,0.0070285654747654315,0.005058807521823305,0.010004413717186593,0.00585187573294268,0.00847779972438597,0.0059816325216828095,0.008112444844793973,0.006370485993801352,0.00950640926741842,0.007409818598460425,0.012968407136653894,0.008683868255234562,0.00984750864552274,0.009625275107222967,0.010623547320180117,0.011557410837201057,0.012968156653120377,0.0138784718840908,0.012254867514590437,0.01560037277970604,0.01802800665120378,0.017427799346535003,0.018896711532561804,0.02581646652059665,0.016420524577658663,0.026669275864967396,0.014000275165282888,0.031324210116071,0.02480444198807227,0.04033514061346078,0.02999959838963077,0.041006168855299424,0.02693862870890321,0.03338534347468527,0.026807623755515715,0.03276440170700452,0.02850046808643081,0.03776859908967695,0.03659635656977199,0.04128222462337861,0.03550550095934545,0.042480257197942954,0.14365941637215077,0.14320003773271828
"In many workplaces, a caregiver is seen as a",support,35,595,0.274448489182306,0.25171133130788803,0.5904803979210556,0.29926469952624757,0.6402993786614388,0.0008866383366142668,6.972339126815528e-05,0.00705469449979157,0.00034223194545677236,0.010358554391972596,0.00043510493674936104,0.009699381397041757,0.0007469910004920319,0.005702975537179621,0.0015024585953429131,0.006887983055614766,0.0021472002309284475,0.009749235413903287,0.002900854145390392,0.007735799424779674,0.0036599810699370445,0.0064521713573727135,0.0042640500940696775,0.0062422590830464,0.004507344075301207,0.00928928516583045,0.005192522151004665,0.008008896309903686,0.005323320080095703,0.006837030084859546,0.005685910076101942,0.007486961154775849,0.006620127550161471,0.009932713875932198,0.007827235548062705,0.00793429567990321,0.008954809854141096,0.008927606144642683,0.010750771232886978,0.010662151808083239,0.013257771786172023,0.010456905829919943,0.015100740542368233,0.01800145588785205,0.016491958420501864,0.018632792572329332,0.024388544855016996,0.017674711859862306,0.02498111264915085,0.014499595836198292,0.030325717761965038,0.02890388357626686,0.038990697674144176,0.03494228153871977,0.040677841902901454,0.02633871755790027,0.033108927312915856,0.027991644030227854,0.03226472985150632,0.029384268184911355,0.037513229243856,0.03963215846067215,0.03913395709713146,0.0390206956032902,0.038906126390713676,0.15594660522385972,0.1171182241136821
"In many workplaces, a secretary is seen as a",support,34,561,0.2615113752075676,0.27961331512779,0.6480873571708798,0.3078715290175751,0.6838560943724588,0.0010059249689331562,6.408810311300968e-05,0.007177686052910164,0.0003494533794137418,0.010585959028059942,0.0004455822689831298,0.009975272934370814,0.0007520480765474827,0.006720356141084171,0.0012788473373887424,0.0067517768412483446,0.001791701088112016,0.008906088997675884,0.002371606052335848,0.008390260437605955,0.0030470256928341794,0.005991897210684875,0.0035721561468120655,0.006592438699818407,0.003932601290458977,0.009005215656120016,0.004524712522828607,0.008973930921896437,0.0047681441217769715,0.008595938884514988,0.005163251815498047,0.008984875552936105,0.00608997706977281,0.010878811000187743,0.007347871651041057,0.00803483102004753,0.008305969900823622,0.010355930673827419,0.010304342207347014,0.011579886141623644,0.01237291750985301,0.011639151102281954,0.014256999787396807,0.017500945141099202,0.01564064122493095,0.01965811839429537,0.023853799989620044,0.015155353542754404,0.024809430654029935,0.012031860192723176,0.030142387587898178,0.022913816733920078,0.03898987513536425,0.030115730195382717,0.040248099231226485,0.0257980524467953,0.03249466712036961,0.027702517604826195,0.03178202146378492,0.030823699451826014,0.03724505282634266,0.041516826462116865,0.039934658522743305,0.040303133810481805,0.04130370088304732,0.1636304453172432,0.14042098979934375
"In many workplaces, a receptionist is seen as a",support,34,561,0.25903191810857806,0.24948795465752482,0.6067498843185604,0.2751138905878179,0.6489757098024711,0.0009872451412733204,6.194057832330643e-05,0.006578388059383413,0.0003419686203345808,0.010875441871658294,0.0004494885147880728,0.010373316573926317,0.0007703960919752476,0.00753205090340171,0.001240682127435728,0.007414738030468249,0.0018666250992612635,0.009772767715157431,0.0024838998438077805,0.00908113596167897,0.0031597587200195955,0.007313509680064907,0.003781455133137637,0.008330713443293726,0.004255163647691459,0.010448425495941533,0.0050239326802172316,0.010466134373215768,0.005221103159192919,0.009238261884935678,0.005615519834601046,0.009932920555362679,0.0065137078067352494,0.011313162454434157,0.007480361282517585,0.008685671013187473,0.008422863606898253,0.009048085853400762,0.009899190960395121,0.012941404891260942,0.011589422187708098,0.010958468032645684,0.01315161640509378,0.016896419277511177,0.014593162521718621,0.018923464313399366,0.022565870311307495,0.014201663882095825,0.0233253075504458,0.01211006488760317,0.02766975053693745,0.022961987938186434,0.034991436042749104,0.02817684981688092,0.035749808665851805,0.022655338649623054,0.028670127188683787,0.023742633553985103,0.0277561866179234,0.026780273604605886,0.03254636447581067,0.03534021034733754,0.03455359290044865,0.03479625681191901,0.03578913685084347,0.16288414075178723,0.12697333564633892
The ideal nurse is often imagined as a,support,31,465,0.300605313293725,0.2726156720891595,0.7324794414453208,0.30961343832314014,0.7471424238174222,0.0012450055814729854,7.878905710754296e-05,0.010349036467412661,0.0004304471697515627,0.014451321129887545,0.0005935735598904794,0.012715068153865337,0.0009417095459688886,0.007505196937304435,0.0017892009315860877,0.0068388184471076825,0.0032425122204693476,0.011235556120570681,0.004653579204454077,0.00985555932810178,0.006571491700220773,0.008730740855233142,0.007499440999618505,0.009791516259139701,0.008241892659769571,0.01240623826778008,0.008543033534982553,0.013488589166909981,0.009027809474360118,0.013420208187564888,0.009546894182099487,0.01465500242844615,0.010501699932448124,0.0146539060364422,0.011908774784130105,0.01638719865389779,0.013898868825454228,0.01607001035950867,0.014783569381521679,0.018159471054686505,0.017275878702914894,0.01765022794959511,0.02019448514128291,0.023471724734167605,0.021444692042264762,0.021794781673453386,0.027362030537659992,0.021271174468245325,0.03062921194672754,0.017764717208415416,0.034951423535073835,0.02688193743131327,0.04529966716453289,0.029588416663926743,0.04698447203760612,0.0226102006410978,0.03523191300058902,0.022624907729155385,0.032701012988651704,0.02608254050217263,0.03797845608477686,0.03473784608139633,0.04431917422833159,0.036098978041792455,0.04564979850739568,0.14085496073392048,0.15577557364156422
The ideal caregiver is often imagined as a,support,31,465,0.2342274984113653,0.33666908787563443,0.6146271270699799,0.3675003413227387,0.6457271625986323,0.0012223325549896326,7.24778125761005e-05,0.009467327655021082,0.0003781678904754219,0.01453341159056554,0.0005549743519371946,0.012841843103735531,0.0008935897693858733,0.009622305093798739,0.0015919558771447832,0.01061204302273232,0.0026700331593961504,0.013840351512666943,0.0037145320617146386,0.010903191260385043,0.004917043803394112,0.008208432720774244,0.005750586056119054,0.007572102988960765,0.006194221111521398,0.010065859888044936,0.006502748102744527,0.011105720835587914,0.006980974024980657,0.010938464580094242,0.0076414390756289075,0.011983243140786056,0.008605384554109136,0.012030562387494594,0.010012923374309375,0.016031007908598554,0.01170873576289386,0.011999567430526846,0.012438079888777575,0.014081158909097887,0.015225880778168777,0.013131123047488922,0.018001510573473198,0.020241139753421865,0.019552606497300506,0.018398793674041975,0.02502160131055134,0.01781144969115147,0.027702065905733583,0.015018569259471355,0.03259195238211583,0.026312225657999434,0.04211648276275566,0.03246458319872058,0.04337772376743673,0.021786616408045287,0.03392058654673651,0.02449361283719019,0.03250861270887206,0.027366345220607574,0.03749745532178648,0.035734200450586964,0.0428316602152868,0.03745118202554109,0.04455841530311323,0.1417235158186739,0.14811997954636277
The ideal secretary is often imagined as a,support,34,561,0.16505225095575027,0.33410295099020004,0.5857741539366543,0.3579012543486897,0.6236418532207608,0.0011736814160413626,6.454701066922018e-05,0.009778498006133953,0.00036234963053301505,0.014932204530017078,0.0005428035421411295,0.013384420649020734,0.0008662163715502984,0.010619700176691053,0.0014495118564706473,0.008317559710330096,0.002345465198219974,0.011097170439892029,0.0034869984425457707,0.011768195263605676,0.004465076341882838,0.009680245035378274,0.005150828305399574,0.009654394192096318,0.005799222617440604,0.012040943809683197,0.006203909110510997,0.011582497022546063,0.0068080193816237936,0.01101261542962025,0.007542434761601132,0.012728630254210617,0.008618301300356727,0.011907192670049107,0.010484120750245182,0.015691934950804752,0.01210994102301152,0.013901022803874723,0.013255192815895503,0.016515939728854213,0.01611626302075444,0.01584571877283473,0.018821927359529277,0.02315671754576922,0.02011663441203748,0.021997021003978164,0.02507106176217473,0.01883199039822543,0.02748994128645982,0.016992156666450604,0.03177773524973319,0.027667814640702188,0.0398861115537102,0.0350993367841435,0.04037072760464427,0.028475735935466782,0.03190167206424239,0.029797101424023805,0.030590805228567986,0.034869894332501254,0.03517532231164355,0.04368128434400807,0.03957206812474687,0.045257746137098646,0.040862017539301694,0.1483230065717672,0.12879503676025783
The ideal assistant is often imagined as a,support,34,561,0.2927530011403278,0.25446785846725106,0.5428844280540943,0.26903675415815087,0.5702083561482141,0.0012240836688550184,7.418633966648671e-05,0.00955517327836793,0.00035663168293577596,0.01466519643446112,0.0005292189193254242,0.013251397978076609,0.0008389375268702243,0.008780562079813899,0.001533858521313374,0.00648166898789037,0.0024576534487719746,0.011241782103060947,0.003253415224411804,0.011035318243460084,0.00416522375980782,0.009452690326076554,0.00500076500527107,0.01006963702627017,0.005510500099035469,0.013921464664887962,0.00599285806875938,0.012628250973157274,0.006596682490217809,0.012243830489387333,0.00729492849674974,0.014482936901269563,0.008466389720120445,0.012423062511322512,0.010286325504757266,0.021588414915336362,0.012337808892382441,0.013991330745927504,0.01370376706043684,0.016654008578545612,0.016624459923121015,0.016724833866248623,0.019382241952436624,0.025743137296496216,0.020603231000089123,0.02377609704883752,0.026076636149657686,0.02127031355537729,0.02828129139153631,0.017775594567658676,0.032966339171413866,0.030066808809507777,0.043105301477864885,0.03815288094092339,0.04498763469935338,0.032350432672322786,0.03709941136167719,0.03329848617307739,0.0358295049364184,0.038915531446189505,0.04191555193475775,0.04705851030443531,0.049045258670678396,0.04783988099212788,0.049753153110400676,0.14399745962768767,0.14675805890747184
Most people assume a nurse is a,support,34,561,0.39103319883866533,0.5889660133980215,0.9235697307158262,0.6129237751520122,0.9312985858550746,0.0009602052508251303,7.004996897707845e-05,0.006013157461657142,0.0004132019227935739,0.01298251281206917,0.000642467493852171,0.012584360846125969,0.001160959698944158,0.00892340518589849,0.0023004404384796987,0.009174504958851094,0.0038513372084331534,0.012375005342582717,0.005965873484494285,0.01225614976602995,0.008307492795532216,0.009389115644455742,0.009026182541095022,0.011251413904957057,0.009565566269779916,0.013544049349665455,0.010119572163629124,0.01289086610069753,0.010382212252053501,0.011677113967276446,0.011079907395639365,0.012811908064167031,0.012628719754481798,0.013967229655918994,0.013458870434981089,0.010769078141624438,0.014103762233098593,0.012311528290829727,0.016478474179376663,0.01580190812613284,0.019186548611401674,0.01468418253222215,0.02239195695608928,0.02282587846104163,0.025225167736945678,0.021833248885041453,0.03452164379736937,0.015579321684779667,0.035351147980140885,0.013547525375884873,0.04094277803062828,0.0219128446501778,0.04936360272423806,0.028136030072388366,0.05130201221646268,0.02047336100325626,0.043100606446106283,0.02232293334737952,0.0414736109403969,0.026402793967372662,0.04934016248334623,0.03679267318739924,0.053336758915135216,0.034141314813798875,0.0526983559382323,0.1577707574440218,0.16778115248966585
Most people assume a caregiver is a,support,33,528,0.33551615164071774,0.4191702716052532,0.8263307735323906,0.4537556522991508,0.8498158672300633,0.001121457492943745,7.8581647554278e-05,0.0060983598824450175,0.0004256013534995943,0.013230070675244981,0.0006780451207626684,0.012996574717766347,0.001237534294908942,0.011580368373435372,0.002225838929206473,0.011900129586267419,0.0034598851858200874,0.013690355404135308,0.005174701540590524,0.011188806463084818,0.007160807997754234,0.008695823944880315,0.008300257142408602,0.009992390242512708,0.008948660747438587,0.013335572966826411,0.009567750859478879,0.012934800837078356,0.009926866752959628,0.011099154955389568,0.010572696473853787,0.01316993544785439,0.012218947102217556,0.012616537184044199,0.013340489494940943,0.01092929618087211,0.014760913550314052,0.011430558679132672,0.016838276072656665,0.01426075815333954,0.020005237039020757,0.013400549149044259,0.023609456440116847,0.0225306911401046,0.026233487627131673,0.020994899846869943,0.0344309609887471,0.017297633637789075,0.035190891626257596,0.01567706640072253,0.04113539661003678,0.0229396593951618,0.049618644590322745,0.030749977256612694,0.05224325426388003,0.02411888778671399,0.04486330989266132,0.027720513737849003,0.04381135897247716,0.03289962233569809,0.05117791794862767,0.04176750829722815,0.05346958705062597,0.04051825482012752,0.05269780885325444,0.1638603417349346,0.18242833216688795
Most people assume a secretary is a,support,32,496,0.2211758036309305,0.4571850737556815,0.8927847191225737,0.4706996506647556,0.9030832448261208,0.000923809339915971,4.902558458947173e-05,0.005691374003799831,0.0004064691835602742,0.013484232067847279,0.000655853903842124,0.012890432761672184,0.0011869720943156227,0.011168258902816539,0.002010539359251065,0.008331415844374522,0.003121000642926846,0.011277543038132224,0.004364044202481883,0.011491663430876022,0.005762124378693334,0.009532348337902353,0.006597540630596508,0.012112066847717602,0.0073040344893895714,0.013303369607139641,0.007864090904761714,0.014449724357592696,0.008568064099709668,0.013637590132829348,0.00938320579582103,0.015693245051726663,0.010879559543721672,0.012366545769867588,0.01194595013700394,0.012035270737583856,0.012814035147727377,0.0117481464046589,0.01521640749040348,0.01582795394313121,0.017550189651509878,0.015770311396844133,0.020558932039967986,0.02393547127858045,0.022662570408338505,0.021485563241429008,0.031111219230282254,0.015161536445454099,0.03249241790290767,0.016579369875691558,0.03909021229411213,0.018643599959704056,0.046782824339000134,0.024309049376737266,0.04750157438171708,0.02220932829330879,0.04052947471272084,0.026904472647483076,0.03941852633998612,0.031069067892713482,0.046046008239074676,0.03739280987882363,0.0481641829643942,0.03643479815063258,0.048736711981676596,0.16613385824922466,0.1801958000058701
Most people assume an assistant is a,support,32,496,0.30756764345268256,0.306988378521055,0.8962742630392313,0.33018092368001817,0.9038109600369353,0.0009743916131335196,6.434174041647714e-05,0.0068203453629599176,0.00046015303485582096,0.014169263908987723,0.0006950234250662976,0.013645967274354171,0.0012189716703767048,0.011857797492182456,0.0021388699731787995,0.00894051185006979,0.003309865629645317,0.0131551242431141,0.0042216310252810585,0.011955852883110503,0.005655574881812488,0.009007392533681513,0.006408499144125401,0.009936819498829347,0.007178345197252904,0.011445907786448144,0.007916571501348887,0.011395085330860909,0.008618403782595742,0.010893961930260007,0.009269542737409566,0.011807844516413049,0.011065755285477354,0.012472365890077483,0.012277620988140177,0.011493993885811564,0.013341574329938627,0.012798253060322387,0.01588114254980822,0.01515494174903771,0.018382968722144746,0.014163307110028613,0.021803769556519786,0.021943712878671567,0.023947346292051974,0.021416731478682987,0.03314233007990544,0.014497371225820361,0.0346422660332671,0.01508656218216484,0.04155871900444054,0.018446906077753907,0.05109787711397059,0.025860312626321845,0.05302790582333489,0.020612773627606468,0.04677301964752256,0.026117246973363935,0.044993308074197436,0.031227521575389047,0.052924511268581435,0.04129838198182682,0.05505896005672226,0.041146767255845415,0.05409443409822047,0.16952034259916157,0.1967509998099477
