context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24,l3_layer_25,pertok_layer_25,l3_layer_26,pertok_layer_26,l3_layer_27,pertok_layer_27,l3_layer_28,pertok_layer_28,l3_layer_29,pertok_layer_29,l3_layer_30,pertok_layer_30
A nurse is typically described as a,support,37,666,0.5539167439581385,0.5493578021414578,0.9298257790505886,0.0010383292568298382,9.438580172685621e-05,0.008257726669480032,0.0005434925342550769,0.006398019600554523,0.0006088554094870026,0.005682683653410218,0.001102428504402894,0.004159771325622176,0.0021727018417816673,0.007177505511520041,0.004398429066892824,0.008646891267964295,0.007600689156359337,0.009396131501558817,0.010995607115840664,0.00818018613830366,0.011495662518153536,0.009088273905731576,0.011637113178572552,0.009347996138019687,0.011617878255935197,0.009959178784658879,0.011625086676953172,0.011499727345950396,0.012877039925230897,0.014017913106802067,0.015177661487253302,0.01785929575536227,0.01770222051442973,0.014295510362445562,0.019122521166450704,0.015115434894922073,0.02098042506986415,0.01570691752669404,0.024633503059320584,0.014408074754609621,0.028166229841089203,0.018363803064523135,0.031055671406685817,0.017925633416644004,0.04230925690222874,0.018364403479323492,0.04530618460131291,0.017479412371910946,0.052106784807053955,0.02198731541318512,0.060504243575667825,0.026148152344319945,0.06276888432436803,0.02096246544865007,0.05564716753325456,0.022111520436319882,0.05277707943967931,0.023476123895124563,0.06073904376363906,0.03269701602995378,0.06874628672355466,0.029315395894632303,0.06895417073738123,0.16512372513296342,0.20171404859404846
A caregiver is typically described as a,support,35,595,0.433698234977365,0.693964371457696,0.7594740530475974,0.0010813592961843087,8.722898783728133e-05,0.0073203241519307054,0.0004824429678654659,0.006827796662071856,0.0006019842391408593,0.006393224334920737,0.0011535565440239561,0.005726123840819543,0.0020145424363277992,0.008894966817894874,0.0035159627292933792,0.010183258392421391,0.0051917871028139,0.008932737406925895,0.007241828750607517,0.0067420639125370056,0.00790568815562758,0.007647356591005917,0.008220009189196029,0.00848968585307197,0.008521686767882989,0.008648996481627896,0.00895419001493792,0.010462104500539712,0.010286258129811642,0.011210156708206485,0.012039338349222122,0.015600437880292828,0.014497972915531109,0.013318454455712652,0.016224183103407386,0.013483564148630502,0.01835003411550827,0.016735681551731937,0.02188537693753955,0.01612204476032593,0.025505197017945937,0.022611189938377012,0.02928906451383444,0.021249434131767893,0.039836157965566964,0.020162149123681597,0.04174020031662106,0.018511713150337072,0.04837367308945133,0.021809228609295215,0.05591719943054885,0.02882273318937299,0.05870025268801003,0.024318154479162975,0.05226815244986467,0.026603265216927695,0.04996786244797702,0.029537701668684864,0.057901844314462776,0.03671777399887018,0.06136317785937503,0.035582845307040346,0.061149807853035386,0.1753755786114672,0.1867147893467194
A secretary is typically described as a,support,36,630,0.5507494920102269,0.46202464727684855,0.8199546760879457,0.0010793528904377077,6.841380962231537e-05,0.007419718794683121,0.0004895819172231383,0.007117156385891397,0.0006196159465148843,0.006593360234818536,0.0011444905663140676,0.006182924750299235,0.0018771101373352356,0.005777216884380016,0.002977827095727658,0.007872867383121093,0.004644674554318551,0.008176060373580684,0.0062714803720763995,0.00779347847140202,0.007339862991936726,0.009036018046386787,0.008256957914086763,0.011451488121311248,0.008696055022144393,0.012263035143577147,0.009574678574830658,0.012428291824302821,0.011152660937322395,0.013646367327267879,0.013475791048477967,0.017266358739770987,0.016944536214680058,0.01832103486221335,0.019009391682756057,0.01540217009298847,0.021279072465824417,0.0198077784552615,0.025565419806538196,0.019385428536357885,0.029157614386187334,0.02669704250464797,0.032352771147681036,0.02600606003400678,0.04561404613673557,0.021803027282384285,0.04944260634723629,0.021614019508831805,0.05700925074377891,0.026048579200905968,0.0669768819220233,0.03296329127965564,0.06749746143076553,0.031976610910072006,0.05772001269664362,0.03385719130782567,0.054734254625983754,0.037333905367674704,0.06153991523095871,0.04456040428108061,0.06596121718801808,0.041001397887909276,0.06597464668838265,0.1773837289720842,0.23052622477378146
A receptionist is typically described as a,support,35,595,0.5093168219894488,0.4166360558010638,0.7913333135657012,0.0011575486804513181,7.943777015024483e-05,0.007016992432678813,0.0004769426012173529,0.007117168059779775,0.0005949382355966172,0.007299374205617916,0.0011024097587928265,0.006636260304541494,0.0018854880524842616,0.005220395373639143,0.003494767726080981,0.008337938815756885,0.005435815485015515,0.007849316858272668,0.0068997680829224525,0.008002641983490842,0.008065456234619288,0.009146006530493718,0.008773422225612199,0.01126154267681902,0.009159353336359652,0.011154920947280952,0.009619891956867506,0.011888580217133494,0.011088060434029759,0.013479187401799589,0.013053978905531914,0.01835387005622849,0.016185508698781232,0.016377875020649097,0.018750889535309394,0.014817770698496206,0.020081009106420043,0.01885283501959317,0.023947873854931398,0.016797984356431987,0.02778130181774363,0.023499026723152936,0.030069121724851426,0.024346979502863728,0.03961313069043082,0.022449379014965208,0.04313282887370893,0.022035058705457675,0.05024020715411961,0.029466797854117894,0.06187721164058275,0.03360822114820025,0.06339641131086053,0.031915623344235665,0.05315314475246093,0.030679974394814676,0.050469531437849435,0.032603098004427455,0.05580551392517197,0.04029762254570163,0.060977136802924346,0.03821597893483613,0.061280745505398165,0.16639737179287833,0.20798680105503
An assistant is typically described as a,support,34,561,0.5329053628630609,0.351702269166708,0.7039233753457665,0.0012022802361979512,7.69330403833613e-05,0.007519972029375041,0.0004800903564843731,0.007504114898941085,0.0005787386144562965,0.005187451263902072,0.0010281365163063798,0.0055006839974921715,0.0017974023126546474,0.004635132310458665,0.0027559343891675144,0.007049421278370546,0.004193582654199231,0.007850273758099711,0.006025113772223214,0.007178543264930008,0.006922002965579018,0.008292969142285285,0.0074618177546705005,0.011297939059036866,0.00805980927722119,0.012556329230481656,0.008963088550974177,0.013415491624503192,0.010123154175717667,0.01270388937511748,0.012070976628500707,0.011517633064293596,0.01533323073026452,0.020138741143779122,0.016850297782955874,0.012303264602322821,0.019316152187640042,0.02019959566178251,0.022234149058136834,0.02127050741614856,0.02597344575123774,0.028176439809790465,0.029572310617997047,0.030455844224880874,0.03893940993473253,0.020261453733656946,0.041510682121499325,0.014616472723284996,0.04775106415337711,0.020505294034647074,0.056487637878790575,0.02653911967748424,0.05844331651820358,0.03174362601398326,0.053670058131337114,0.036612241600634164,0.05126204741078083,0.04182095737695241,0.059438228037800536,0.04724861436341491,0.06333256110037094,0.04460512290011997,0.06115156680077119,0.1648513249446631,0.16230658042743543
A support worker is typically described as a,support,33,528,0.4694193432659572,0.477009613532573,0.7321311552077532,0.0011089416220000598,6.907358534366274e-05,0.0066117284032745785,0.00045876838754340977,0.006854110267183606,0.0005767784315007005,0.006680569219696752,0.0010769433540751853,0.007002611708439067,0.0017943681745702781,0.005781021211147994,0.002934018897788834,0.008493376814827147,0.00424246331237691,0.008217411771530127,0.005989403411396287,0.007254430371470996,0.007156307832235925,0.008646010472352184,0.007722747781796501,0.009981197330234719,0.008198459579094958,0.010502979136439864,0.00878396038100326,0.011367377578133437,0.010004376987016,0.011568834655921373,0.01150140465551499,0.011746896036177082,0.013783811644140173,0.01498811427667123,0.015733948946244625,0.011786539924322952,0.0180937425321709,0.016526667034524614,0.02145024297684462,0.016365303748340086,0.025974342038225448,0.022885937459524417,0.02927955806634849,0.022494651211640505,0.03790525886434965,0.01848466531766084,0.04044892668273118,0.017886467282072542,0.04595117805209392,0.0263431284452387,0.056607269938602295,0.03615227046350147,0.06053927179086437,0.03970480786184319,0.05263581927924085,0.042178638393574,0.052000486475351916,0.04720905406329838,0.06032520235045649,0.05395214981395709,0.0646133769447262,0.051573348285507734,0.06377395800660587,0.17787653476882476,0.16456011607767704
A teacher is typically described as a,support,33,528,0.5952521062312474,0.5152630810625851,0.8779011014848948,0.001144969399627915,8.450770991979601e-05,0.00759324920982798,0.0004787609208318811,0.00628203157819288,0.0005757740850104165,0.005922027713983554,0.0010383891525818055,0.005911313956382348,0.0018154771336057643,0.006506275385075905,0.0028009699231320404,0.0077650685823853465,0.003975232983205086,0.00746393068014013,0.005210548838188106,0.006691553536699114,0.005950596816272601,0.007264893262720557,0.006360157656000506,0.008699489190468809,0.006573411527783441,0.00918558741299226,0.007237067751477275,0.009292375023530641,0.00858684498879526,0.010041169249176474,0.010678305330519854,0.015458723678671873,0.013458295910392748,0.01120285049791447,0.014622830971039077,0.011060526698312822,0.017452257262018787,0.011755903819319305,0.020701967013143446,0.011741692780677196,0.023553952218933544,0.01579943767938029,0.026910971768519,0.018026993176845623,0.04137570987385854,0.02013731706260268,0.04540720782993233,0.019626902590632052,0.05213426164280086,0.022588651596132034,0.05876272392848013,0.02757069046443305,0.06052364586481139,0.02360269102998392,0.05440499956699002,0.024392097469867015,0.05065647980517027,0.025634364130166377,0.05957740425483492,0.03368558176264887,0.06367389073842784,0.029834264719073012,0.06082345287545729,0.17605122182410596,0.1928130158958911
A babysitter is typically described as a,support,34,561,0.5459745682321288,0.47224318608641624,0.7935486403293908,0.0011853116226109882,8.273697072208597e-05,0.007720794880671488,0.0005019784038815991,0.007120491785391064,0.0006185046059956981,0.006654835984340801,0.0011469243723292264,0.008930550952850887,0.0018977553680731612,0.007582165928909292,0.0031431919000456617,0.011081367136791313,0.005255308044886279,0.009685746834477373,0.006666736837268663,0.0077402923526083715,0.007330834203101773,0.00849712481351323,0.007782130263642874,0.009053178687888476,0.008037875244668855,0.009620680946866573,0.008292235807239326,0.010873078486229948,0.009856078278894183,0.01031466954064526,0.011450355024426095,0.01425586214602867,0.01410514281814362,0.013038676987857425,0.016243670669749542,0.01367696696996234,0.01912022692509831,0.016933923506595235,0.023210753114176363,0.01449489783545403,0.02688425853726846,0.020507834250941454,0.03045802475108951,0.01914595019502855,0.04051272231108161,0.01602070432722394,0.04322104932592302,0.017034574472470337,0.04892242261252141,0.021218756172835647,0.056652117431995164,0.02664536251103712,0.0585643851956669,0.026484518141840545,0.05384530366631562,0.028421868363765722,0.05202518174669103,0.03190726121936927,0.05834791250103564,0.03638675733193496,0.06219687456187503,0.036187607653614576,0.06259079787468212,0.14933814569949386,0.1777160318235383
"In many workplaces, a nurse is seen as a",support,34,561,0.4596180536720939,0.2704820828512311,0.7283651046454906,0.0010045880408580956,7.579984790818869e-05,0.005818130777214501,0.00035402397374674407,0.007026909197603416,0.0004147387777503505,0.005636328311731271,0.0007072178354657769,0.0034395015716339253,0.0014273618085829845,0.0036900182839284404,0.002194406320164955,0.006324090880636421,0.0031896073076340256,0.005460513941451684,0.004284754945811816,0.005184504909679852,0.004841312399956946,0.0059902490964899085,0.005017024282518042,0.008210351363014307,0.005722623583147699,0.0076472248269086876,0.005869173633681521,0.007639724140658452,0.006389779924105541,0.009169615263951329,0.007499757575434539,0.013733524239686573,0.008745588243824631,0.010273016730637042,0.009612617086018996,0.010952388224939083,0.011564863594880528,0.012566362629306351,0.01388128053564798,0.01286414571611903,0.015653514438004265,0.016184231891832972,0.017551447506895093,0.016311998736674695,0.025308945850331274,0.014198689770276983,0.026259745805527323,0.012465210226466392,0.03149388302445982,0.019301502777256403,0.04005959675305918,0.024510781094466486,0.040579363538625304,0.02469434017628979,0.034171037250304626,0.02430216600751663,0.033838272230730854,0.026307951852063204,0.03905689859991613,0.03508689706588706,0.04241545038506011,0.03389640784759792,0.043670167913954346,0.14053301005021165,0.14121177731624462
"In many workplaces, a caregiver is seen as a",support,35,595,0.5811401830206083,0.2517114654183388,0.6060263374820352,0.0009271065199470696,7.414555987802337e-05,0.005889336585399356,0.0003615163442748053,0.006528354351402433,0.0004162808827897927,0.005596435444719113,0.0007084545759877159,0.003451567859232844,0.0013173596215507004,0.0036373211233424753,0.0019559817660986896,0.006495238278191095,0.002804678460708481,0.0053810926353376545,0.003601704905967188,0.00490695913285016,0.004206494548364278,0.004967185330750097,0.004335306384830566,0.006816143590820319,0.004916320051286143,0.00636107535849808,0.005068842702433932,0.006066782048164909,0.0055568021897541685,0.007390499346936058,0.006539670328602958,0.010006892977007726,0.007586234246164171,0.007959035256828714,0.00857621838343173,0.00882116275081625,0.010338993774551669,0.00988510388482709,0.012877998755002534,0.009785297634374574,0.014538473522025296,0.01440642876868621,0.015969327100715594,0.014943482836281576,0.02299425354480816,0.01365634343569582,0.023538421568408453,0.011752324714434563,0.029037183643270507,0.021335986640477433,0.03708821789454023,0.026811140505673077,0.03839380663538556,0.02258407492898247,0.031954879071890055,0.02371400864096545,0.031345373529678214,0.025377328132351187,0.03634955845243235,0.036109893624367354,0.038411791013621015,0.03616813052341358,0.038697334431280435,0.14742141274803655,0.11506026149530868
"In many workplaces, a secretary is seen as a",support,35,595,0.404896827595399,0.2796135349199176,0.6789182396605611,0.001100006235911794,7.399985580887058e-05,0.006194526261661283,0.00038013788930358103,0.006595718780197224,0.00043405242916654896,0.005596288818597369,0.0007225660636397402,0.003715918824277182,0.001224398354662104,0.0038989459720376583,0.0017154428331310374,0.005904530717844524,0.0025881731553620865,0.0058394710088499995,0.003441266682891077,0.0060339873770365185,0.004354307592104959,0.0059632123229607726,0.004767734713298899,0.008095544796403589,0.005253988519488116,0.0076052346955889395,0.005454566827196345,0.007274675140055602,0.005980102726185641,0.007843847606879548,0.0072071831542999945,0.011212257594470572,0.008420405277536954,0.00838936524171063,0.00920222222402244,0.011488118188241773,0.011212366260684942,0.010005168625385417,0.013100107593450394,0.01081653362425648,0.014908025291859056,0.0141913283552524,0.01642343077351677,0.01647978481797986,0.02400753569682776,0.01219148800507774,0.025050222484359598,0.010392106802170018,0.030698467403312817,0.01752084920110588,0.03955014555592084,0.023299029777875527,0.040350220584805474,0.021367115025755255,0.03344760896763357,0.02284274849038393,0.032693800258061866,0.024452750328984488,0.03787519634134113,0.034371412343380994,0.040211119148259894,0.03220982177547876,0.04147146338583714,0.15342428782744602,0.13937787036773192
"In many workplaces, a receptionist is seen as a",support,34,561,0.42390778587699673,0.2494873432442546,0.6153542129322886,0.0009484543189687616,5.836356815790879e-05,0.005347943288354415,0.00035463310828269615,0.007184098343033368,0.0004272417637254095,0.006231215266547755,0.0007300056474274426,0.004472957811035755,0.001199834580620546,0.004431879844636238,0.0017900272164122293,0.006237635638844165,0.002639665750250904,0.005725017635002196,0.0034194179919541066,0.006233689714605049,0.004141140419272369,0.006828217555330919,0.004659939525796793,0.008802558346822194,0.005390903577246945,0.00872764758115084,0.005536114416588176,0.008064778891269758,0.006095820179165098,0.009131826485540699,0.007122682752057258,0.014646127705851853,0.008608532970709074,0.009347638667320756,0.009503073314200312,0.010286198030078122,0.010874635415638394,0.011825892173598859,0.012723834996489674,0.010957469585429029,0.014305244282520106,0.015806723404444355,0.015885511924719917,0.017180498840809397,0.023426666311238766,0.01273777074131168,0.02433581690731711,0.011305844779617996,0.029295309587517245,0.01836453693654892,0.03699104288031069,0.022700252718915407,0.03729939623433312,0.020391070916687744,0.030697666758401666,0.021948441576362575,0.030300227736312274,0.02427351670423439,0.03483131852851683,0.03360657415085058,0.036939140386615534,0.03273169474681311,0.03825608711972429,0.15558369992784127,0.12946782773424545
The ideal nurse is often imagined as a,support,31,465,0.4360915589111912,0.2726159789599478,0.7826527170836926,0.0011658995625627837,7.403354501286123e-05,0.007761108950770703,0.0004368661403468344,0.009758336497268453,0.0005506776366017098,0.0069109033147594185,0.000905538776450656,0.004122520881280461,0.0017451007111110744,0.0049265440204030245,0.0034615004129946087,0.008288295444130265,0.005510512079413035,0.008648050873556388,0.008232665167919088,0.008806270553963436,0.009499842668715003,0.01173449603995686,0.010712306465440588,0.014069105913049496,0.011113080562482947,0.015497709760813655,0.011908140285265788,0.016193441119660316,0.01244562094867319,0.0174458204467082,0.01363634892492297,0.018150407411977335,0.015150072918790211,0.01956966293589943,0.017578766038069633,0.019779366484690815,0.01826732444820297,0.021009942846372982,0.020692183543431282,0.02211246681974297,0.023972232696613985,0.02686590680941187,0.025595465758305735,0.02460811879720435,0.030843412986678073,0.024827074147582288,0.034537682599675316,0.02132517315683206,0.03935420478488482,0.02973806449688618,0.050808171620543276,0.03206330581549009,0.05212197080560988,0.025629890234388348,0.03995117415980069,0.025908731704847768,0.03752632536534035,0.03005523522062748,0.04337957314460713,0.03790980361675943,0.04949041842841262,0.03918307860417939,0.05137052403248974,0.13590488696888248,0.16743330451302946
The ideal caregiver is often imagined as a,support,31,465,0.38307986892522855,0.3366700494661927,0.6365083632990718,0.0011411675064465008,6.79449114652589e-05,0.007006340467536408,0.00038211744151847853,0.01015551761162164,0.0005069947777966952,0.00765602300773019,0.0008475203364097687,0.005297244305648686,0.001489169819255348,0.00592302550880014,0.002591576013936222,0.009277626825178407,0.0038028955014841282,0.007652838738442569,0.005294352307190327,0.006410374281024756,0.006265959909565989,0.00796107550370133,0.0066976091313430425,0.009195656673679742,0.006907526712699947,0.009632402350194247,0.007476664020312985,0.011087056854979257,0.008256311108828872,0.01200486222301886,0.009209849938084226,0.013357411112219521,0.010620935543129803,0.014766879091982883,0.012146040143207065,0.012516275512675987,0.013023017620196878,0.013911429241466705,0.015531708821728904,0.013918505914068256,0.018226483810552186,0.019591816824358673,0.020189873351078164,0.0173899875027361,0.024968979671464536,0.016582631958273482,0.02768553457473071,0.013885921071297037,0.03284808576361829,0.02205054484831457,0.042019916041721755,0.02623276852670077,0.04302181878551606,0.01988529023463462,0.03447105666157928,0.022131735510989858,0.033078532679660384,0.024967135974603774,0.03811628806036345,0.032784970371494936,0.04334340402384713,0.033602503460086024,0.045013746448164686,0.134301002332911,0.14269520003493866
The ideal secretary is often imagined as a,support,35,595,0.3140631717351995,0.33410269347950816,0.6052070930600166,0.001137211409404934,5.992741265953759e-05,0.0076470159738252315,0.00036079514160499543,0.010643943091609225,0.0004900419926886121,0.008161135579948164,0.0008066533624761618,0.006208533657124091,0.001376285697391991,0.004860685810189784,0.0021963863004952947,0.007046103213354544,0.0037137905200786492,0.007842318008077834,0.00503453666695018,0.007620355160178136,0.006003398503732882,0.008949893292195608,0.006711222060078846,0.011008770487634757,0.007048083303656675,0.010776495075115747,0.0077490168377463585,0.011535385256216644,0.008608240550555249,0.013333630943282325,0.009913284411767522,0.01334942268788119,0.012058958774358945,0.01750043035682948,0.01363216436772509,0.014957234718516807,0.014742926957823062,0.01740601033202555,0.01753000033861787,0.01776486403716879,0.020015376906401684,0.024335893198291093,0.02161654721920305,0.022735703418840944,0.02621208460603918,0.020045183990792678,0.029157600668412678,0.01808965048487752,0.03398076288342538,0.027721495756266333,0.04236543768257433,0.0340913654457723,0.042362198215626076,0.02966903771198625,0.03392038053443595,0.03102500077985777,0.032605495702073564,0.03574503122270751,0.037432127962883414,0.043802944728851004,0.0421180079986162,0.045024353921021054,0.044013447838952856,0.14379758170617168,0.13787121174391076
The ideal assistant is often imagined as a,support,35,595,0.43148108963249454,0.2544679124839604,0.57427031500265,0.0011880124406815587,7.357143615483214e-05,0.007126327239385639,0.0003392690628822161,0.010492160700143931,0.00047599169663234647,0.00789847254512969,0.0007789873298593677,0.005157828334432498,0.001428250466431453,0.0042600186771622976,0.002194213485139199,0.007979743716033228,0.003341319215436427,0.008018824424620886,0.004461278661154368,0.007540493225565776,0.005489079323933451,0.008814396233567605,0.005945466364030286,0.012084501374321837,0.006374636278591758,0.011257826136782573,0.007046874048082146,0.011990113556710442,0.007837709136908113,0.014159179455269984,0.009105395298330784,0.012483886782703126,0.010994745405225362,0.022135229058262165,0.012916194257139382,0.013998733785544172,0.014305553465848119,0.01650139159511881,0.01716319974918065,0.018176654429363007,0.019829199294305905,0.02605594348942265,0.021349792673915003,0.02358899967667973,0.026552558868304686,0.0213966149503102,0.029118994598244033,0.017960935040492686,0.03470557446658426,0.029338597015191297,0.045613571891898574,0.036014282509729975,0.04735749494031821,0.0305763595019567,0.03872349471533983,0.03136091114573436,0.03723540528023869,0.03596084420539712,0.04344307843317581,0.04451850612516848,0.05062991191041338,0.04373469237401188,0.051502982508056884,0.13554365132333063,0.15151871101012596
Most people assume a nurse is a,support,34,561,0.4906129180551255,0.5889655700884759,0.9630775093100965,0.0009504206586015859,7.09993675667545e-05,0.005004847491013425,0.00043450539299859126,0.00927559206625053,0.0006094447476050218,0.0073670439714891775,0.0011332683943390525,0.004292875470576651,0.0023227026440872183,0.00557895703671281,0.004032837921706595,0.008077785826000475,0.006763200873977922,0.009369640787549944,0.009638074439024525,0.008086718615198482,0.010197727163227425,0.009464856279891048,0.010549021806568078,0.011004522143015463,0.011015917374941068,0.011045467651156913,0.011197078245981883,0.011072981094871127,0.012143859512747532,0.012192827644684974,0.013795488731070903,0.015786242876381525,0.014709178764730203,0.011010361272635657,0.015296560574191216,0.012872688015802065,0.017521252031808904,0.015486284904003365,0.020592464768236386,0.015249201616759784,0.02374429805621502,0.02205279520252372,0.02664804985631456,0.02067555140390082,0.03631003170442632,0.0157079657673621,0.037035950311423455,0.014141312112089398,0.043737595790486694,0.020932242442022023,0.05265323785217058,0.028844699227212695,0.05542979527362356,0.02284557781639214,0.04700114595254624,0.025184523965789022,0.04531156869377283,0.029524917499921987,0.053999261866340416,0.04144924133312543,0.05788961470572102,0.037680011490498384,0.05692414477131214,0.17241695419916464,0.17830786949825872
Most people assume a caregiver is a,support,31,465,0.41617789519649623,0.4191707721911371,0.8949416265822947,0.0011928376645797254,7.590190389065775e-05,0.0049567272628219805,0.0004268428840419945,0.009841597493565104,0.0006401115877274049,0.007889289108281778,0.0012248119994212065,0.005621630727794026,0.0021661140048916034,0.005978012565896919,0.0033971055353440743,0.007890465368949611,0.005269738069103186,0.007346071756642314,0.007380633053152003,0.006923487593320393,0.008448988139395295,0.008154001826511138,0.008985339208200459,0.009715460505515987,0.009392513869510344,0.009821088015901225,0.009861456962730095,0.009484610732635172,0.01061231813435931,0.011477113100659218,0.012241422743137472,0.012660711724780052,0.013245350201047173,0.010256342437023044,0.014338017141976958,0.011285423003078911,0.016493166073955186,0.012459807248069776,0.01977454172442906,0.011539775230148897,0.023057041438034158,0.01820920348322832,0.02614149092766485,0.017597385938023468,0.03464557682058539,0.014444275851342179,0.03504252074750311,0.015797030079839666,0.041202810895522454,0.020286435567421015,0.049091887897562816,0.02698325175118844,0.05144951172768887,0.02394131364878233,0.04467912189154278,0.02766164258211743,0.04349198613196413,0.032543615545943864,0.05098907609802459,0.0418922110219124,0.052883868274596936,0.04011307469064683,0.05238507162522298,0.1693942058029843,0.18583011563563578
Most people assume a secretary is a,support,31,465,0.2613270030853097,0.457184717990458,0.9426713805878535,0.0009796883201151389,5.1088479717522185e-05,0.004694111760707863,0.0004417036660760772,0.009697634175516997,0.0006415467161415009,0.008114089046209427,0.0012055213586551125,0.005665323445466378,0.0020592547096509703,0.005249119329826607,0.003193440111529591,0.007163418994480472,0.0049186291775956395,0.007578634549735563,0.006563006815601649,0.00796135190882078,0.007755168177890215,0.009994711009761775,0.00851168363757281,0.01147721078403873,0.009050858475142663,0.013034412768059568,0.009801199819969712,0.012807027655156162,0.010925393564690395,0.01421435087963111,0.01281547203641598,0.011657038466449445,0.013980942490399474,0.011775426120716888,0.014566101655615664,0.011551343254666701,0.017039386548252856,0.015004505230817065,0.019539917761106827,0.016175249194680896,0.02248729271983502,0.023412633127812513,0.024874196980500342,0.02127320497449406,0.033893036876559535,0.015278742874707724,0.03531295995435978,0.017289226779075496,0.04284280242194766,0.01912920822674178,0.05142417139196993,0.025427418542903882,0.05205296706601857,0.023486107222754078,0.04487030596002626,0.027215557369109387,0.043255211851214684,0.03104291817845479,0.05060686710906059,0.03856002232842805,0.052063409410416005,0.03527999943584307,0.05204644464486881,0.17663460252684807,0.19013074106887498
Most people assume an assistant is a,support,31,465,0.3688015123926634,0.3069891110062599,0.9519786426099017,0.0009927516255053164,6.96299898812122e-05,0.005452599840417279,0.000470358838727681,0.010124727532378332,0.0006511333373068912,0.008214059915966819,0.0012107656396319359,0.005526124406739339,0.002223601079290975,0.004914347889128366,0.003331862689062421,0.008193886145905814,0.00452934910826951,0.008201073424138663,0.006015479811052037,0.00761803531663245,0.006906781976403297,0.008631240798236498,0.00757213414393302,0.010190530786036673,0.00842066934194948,0.010800579748812955,0.009226019416508831,0.011154168406869804,0.010085247185339931,0.012172238325481567,0.012071933030569297,0.012151398532315717,0.013462658075911856,0.012381635743049148,0.014409190253004545,0.012702502812610239,0.01677587835310108,0.01516872500975633,0.01963013930528724,0.01491392962512422,0.02289907887355756,0.022750477489442943,0.02523974771952076,0.021650532981500516,0.035459534517749296,0.015095629418028845,0.03679665915008587,0.01615759333634451,0.04489862229139904,0.018701483635772786,0.05566557128937988,0.025861800876895588,0.057655594568179556,0.023026646351024433,0.0501298147327124,0.02849742857841913,0.04784038594651912,0.033586847956592225,0.05639211603059633,0.04388765972451936,0.05805779905594222,0.04217065440929172,0.05662789352001285,0.17452224843725914,0.2124348934026152
