context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24,l3_layer_25,pertok_layer_25,l3_layer_26,pertok_layer_26,l3_layer_27,pertok_layer_27,l3_layer_28,pertok_layer_28,l3_layer_29,pertok_layer_29,l3_layer_30,pertok_layer_30
A caregiver is typically described as a,support,34,561,0.3452674076745195,0.693964371457696,0.7788815638050437,0.0010310407518007703,8.470916861315266e-05,0.0083795142654001,0.00047302078732339647,0.011199309393508725,0.0006383728327563523,0.012537931265241137,0.0011841064822359032,0.011655300415340433,0.002268913158450563,0.01507677782298422,0.0038921988026312917,0.015996603266774274,0.005605086563603038,0.01327672563387054,0.007508922371942317,0.008681804188576293,0.008223219626572664,0.009055356112470523,0.008575907631108534,0.012810994021799318,0.00902838553832711,0.012089832990840958,0.009296855935546734,0.012221586736069653,0.010437618208608198,0.011104028198437697,0.012033068701336773,0.011756747585313672,0.014542053370991789,0.014044808549915501,0.016473168970607133,0.013971480066752034,0.018579353326068828,0.020024980385413622,0.02253623066928362,0.01790383390971207,0.02655219625251519,0.027136682694913292,0.030103163331655212,0.025728231544155135,0.041078403118423965,0.023281042060393557,0.043175747765306485,0.01848690149230613,0.04920875220058119,0.024124553134639994,0.05636681594539563,0.031751496573877,0.06010635186639474,0.028136729766300744,0.05334574822660815,0.02965007423580114,0.05113042516520196,0.0325682775765023,0.05865311902495257,0.03927777141791515,0.06195810028253795,0.03824296187284257,0.061885976231508204,0.17926580642969106,0.18668190665359438
A secretary is typically described as a,support,35,595,0.4705312092381021,0.46202464727684855,0.8061875195708126,0.0010608197949332624,6.901093482930078e-05,0.008744456738433614,0.0004823270140007972,0.012226648675658812,0.0006683504485274819,0.013150243911704862,0.0012056265372943273,0.011990228587263861,0.0020236875012512017,0.010271974945340517,0.0031605960282582416,0.012397019155158808,0.004494852288954004,0.012141640866016809,0.005894946686524717,0.010667074718853165,0.00684869889079341,0.010959084939833923,0.007781669864727706,0.013848536010533322,0.008329759251306076,0.01424715050306116,0.009165905339568358,0.013080922352454892,0.010592280443145799,0.013353712977695716,0.012687718232202742,0.01585810995891732,0.015900224665565788,0.01774725786833294,0.018103971009478578,0.015029056691860632,0.020504875250486405,0.020198652011935866,0.0246709229030839,0.01861616664291359,0.028951314016076285,0.02737841752246119,0.03194401635302395,0.026747974536956407,0.04469142097687677,0.021661142725365092,0.04790888158373587,0.020800672046681293,0.05488251852350245,0.025219989165443588,0.06365533301133165,0.03185862194675497,0.06439232525468237,0.03357380562048664,0.05588400381086137,0.03724444622426349,0.053297118655904155,0.04225667741305851,0.060051012469459285,0.04924144388588048,0.06491714217948602,0.04761472983802029,0.06506011379410465,0.18622669077224246,0.21765061519194645
A receptionist is typically described as a,support,34,561,0.4359277845677929,0.4166360558010638,0.7359534688293934,0.0011507158639522442,7.589366863405344e-05,0.008438535046296611,0.0004821641249823225,0.011892221234501527,0.0006460242434494207,0.013750916718679207,0.0011803225908487147,0.012984840690907265,0.0019605742370220123,0.010368985602009703,0.0033866250291488785,0.012681536564229276,0.004626337935613267,0.01228728853104625,0.00582329499843983,0.009218110992857404,0.006629071611646844,0.009860891752201383,0.007416164672958714,0.011420908300681746,0.008000724758922766,0.012199985044808239,0.008478553012170804,0.011418294148481107,0.009762193866550068,0.012131515395292596,0.011520817171023701,0.014396448365644098,0.013841664288929816,0.014602401973524724,0.016212369344310137,0.013052821860486837,0.017964899605633963,0.01669612007515778,0.02133226932073192,0.014743106488278819,0.025249757657021088,0.021392281895954112,0.028502057137823545,0.021824089499732996,0.038204952142481076,0.018593339573587813,0.041462330503458766,0.019704505760159575,0.048215847413391286,0.025854467081740044,0.05682278835870466,0.03039136683036998,0.059129173758577694,0.03242983397028548,0.05069408167423501,0.03243839087022407,0.04786702019955051,0.03650278275947319,0.053930342528976945,0.0427191685745263,0.05788017430022663,0.04273106141823367,0.05807740011794853,0.17506965856236487,0.18560135327119534
An assistant is typically described as a,support,33,528,0.5200780477376653,0.351702269166708,0.748841218650341,0.0011964811760572075,7.410017193191938e-05,0.008963683573093403,0.0004801823021406045,0.012234713783543674,0.0006338668874134876,0.011339792006138976,0.00109062239652858,0.01152540308018989,0.0019565921738668563,0.009506746248828824,0.0030607437862743138,0.01221345346600408,0.004024111468869055,0.012070059393084228,0.005570410232852016,0.010026941442023074,0.006363692193913831,0.011144114537585974,0.006924665206721051,0.015230826820310671,0.007555679370650795,0.014296201469681375,0.00821540341241528,0.01457987152873217,0.009082362601426532,0.013717514979574205,0.010602977136890158,0.01005375102895887,0.013200155024169895,0.018537806455332945,0.014733203673015872,0.012117912727934466,0.017191714209664123,0.020616334368238197,0.0198753780725558,0.019391491364532047,0.02380580441892768,0.027535698711395152,0.026536641267792024,0.029606918715939578,0.03458089373147284,0.01960688690229243,0.036688401114283266,0.013731513193386417,0.04225636553403192,0.01951468632056828,0.049917667985178694,0.025504731652344393,0.05215733449388421,0.028994106908371804,0.04791994307041383,0.03360305421573471,0.04577968814488205,0.0388183597309789,0.05318753597623228,0.04476908778611532,0.05759262209126781,0.042483432041356226,0.05566655815627821,0.15588044535082463,0.14643457256134426
A support worker is typically described as a,support,33,528,0.4331385743972733,0.477009613532573,0.7167628812603652,0.001047661220340393,6.365123900308627e-05,0.007308615594068586,0.000458826558251216,0.011298434018018196,0.0006237597032318177,0.012621973173508355,0.0011378336994463717,0.012937855770199031,0.0018969903171081014,0.009541239916819044,0.003029569856612856,0.012517389200428875,0.004040082707963148,0.011437182100048404,0.0054904081730534696,0.009189685044347494,0.006403010087494708,0.01074082067135747,0.00693588685888859,0.012401916584802419,0.007504808696370747,0.013163332983029422,0.00804926112463338,0.012777602436883653,0.009093145078797459,0.011954353239019897,0.010522565831565042,0.010726373593853283,0.012623115350910291,0.015172960234484162,0.01452286043899199,0.011316941723389663,0.01692066557766042,0.016257565279364443,0.02018696244980976,0.015107244588660017,0.024922975592192812,0.02425904688328207,0.027995997376675782,0.023325979718386188,0.03651775578680051,0.018685782905553734,0.03875348114201725,0.018622748578034393,0.04355862030122224,0.027325494360001392,0.053128853805956305,0.037443922445473676,0.05688008828401133,0.03971768043825946,0.04931424084902554,0.041621333716717016,0.048493547867863966,0.045810525601224755,0.055850995492032825,0.0520616772298641,0.059919069945881795,0.04974766786989094,0.05897711565880802,0.17450047743650754,0.14744990436106042
A teacher is typically described as a,support,34,561,0.5997233233232862,0.5152630810625851,0.8735267429146916,0.001075755352347369,8.173891348537997e-05,0.00830312420301929,0.0004553530164223225,0.011059747695645258,0.0005954927082763214,0.0116104382624299,0.0010441876836945424,0.010797059866921,0.0019772022149783307,0.011220315098045256,0.0032358515178163866,0.011393635680980717,0.004305581528701846,0.009657364676421408,0.005389200431580241,0.007659582461700112,0.006085290612688692,0.007550563473589445,0.006546636219176792,0.00998475916919224,0.006862127191174327,0.00953755725489524,0.007440703681750156,0.00891214974153341,0.00861544964905031,0.01020808509578074,0.010697256672676155,0.015697831889362274,0.01375808081716183,0.010986931838886655,0.015064178061657678,0.010723896852819954,0.01789800742857037,0.011107695692782377,0.021406123893995117,0.010840065736905649,0.024733224801559886,0.015257304446025442,0.02754307579922137,0.017071626420535807,0.04180659679260486,0.018392576092679906,0.04580100286934709,0.018464538322334665,0.05227347368251972,0.022997658667049566,0.05888684898449578,0.027563608584364418,0.060710018174624084,0.023659912879803353,0.05403528365964103,0.024293562221129484,0.050335627375895316,0.02561798305157654,0.058676846974001905,0.033550500658636004,0.06329229649574543,0.03010459752180536,0.060485124954594155,0.17519670952737718,0.1902749981625571
A babysitter is typically described as a,support,34,561,0.5805191653840457,0.47224318608641624,0.8332780357450247,0.0011625573222000813,8.077951398214583e-05,0.008920932735536055,0.0004843794187329197,0.01184512142390524,0.0006304667193519795,0.01282237201118759,0.0011555961879455387,0.014517475178932395,0.002078084372606971,0.011933534461131781,0.0038043739839194505,0.014271593197679101,0.00670545503813864,0.012874208997361506,0.007963060377813202,0.010482458236045275,0.008466006114655408,0.01150480060398848,0.00870401738599013,0.011971745177220036,0.009216347254564723,0.012085166116180492,0.009521228293379055,0.012422264947345484,0.011081306730081094,0.012935730679192153,0.01264102333648304,0.016563389438294083,0.01589524087987441,0.015285832056100797,0.018451836013806056,0.015375855188378763,0.021394291139875985,0.017778849132734975,0.025762889319275454,0.015569927516750834,0.03061543499062899,0.02196750197478461,0.034998515935874656,0.020922470378869185,0.0466869573275112,0.01830447073481185,0.049743393095590796,0.019529101028364332,0.056043803656521084,0.023657702469950057,0.06433976788897901,0.029213765717902,0.0666319091507157,0.029736145561441638,0.061061609439171764,0.0308057837620636,0.05930033561639676,0.03456315492479307,0.06581128674507385,0.03828813447969413,0.07108038607319599,0.03781579504233219,0.07113432983939262,0.1532792340728747,0.18968586624373016
"In many workplaces, a nurse is seen as a",support,34,561,0.4606687568622179,0.2704820828512311,0.6866659689694643,0.0009652947485876718,7.012786956838614e-05,0.006887475875206617,0.00034840988426428646,0.010736253554744574,0.0004504314300609439,0.00992963651339609,0.0007636349351317465,0.005261586162040636,0.0015188512511813805,0.006167923078763787,0.002320816292873278,0.009189091561215517,0.0030767392635020845,0.007350710573821971,0.004023710427483259,0.006130076283222398,0.004714979823487322,0.007026281280821867,0.005058531218715141,0.010002373271301242,0.005851521991553225,0.008476881856741473,0.005981242291204434,0.008111262189166281,0.0063701457541155545,0.009505605885642077,0.007409438630276077,0.012971021046609925,0.00868337698161293,0.009848445872573774,0.009624652736955867,0.010624108818801173,0.011556523468789897,0.01296667456558861,0.013877628159586201,0.012253792116492137,0.015599540812053525,0.018026254019205545,0.017426615967820885,0.018895705498968737,0.02581638596984371,0.01642012634695941,0.02666896632772632,0.013999918803978328,0.031323325973367434,0.024806111902283427,0.04033524553763927,0.030000513578767995,0.04100569286031586,0.02693778761578136,0.033384315988394135,0.02680691264219039,0.03276276274113493,0.028499557706425746,0.037766700079162135,0.03659693738845881,0.04128044978236187,0.03550718764139694,0.042478873463788425,0.14366222740399395,0.14321255657780166
"In many workplaces, a caregiver is seen as a",support,35,595,0.5885330261576703,0.2517114654183388,0.590530292596668,0.000886609239066086,6.972333196094217e-05,0.007048800473750114,0.0003422040580432891,0.010351488870763533,0.00043501302807829044,0.009691759093106147,0.0007469068454259828,0.005697422905842277,0.0015024459764411198,0.006882799773146835,0.0021473646393987173,0.009744601981093629,0.0029008368344838617,0.00773169944065479,0.0036599047972143417,0.006449593204635144,0.00426376523727294,0.00624028928573871,0.004507022035362973,0.009287387421044756,0.005192143271414877,0.008008546204572593,0.0053228590848757905,0.006836352648701964,0.005685467072638944,0.007486613031117955,0.006619630459521079,0.009935521470072825,0.007826548448679992,0.007934277736997631,0.008954011713766962,0.008928661159418767,0.010749902797520075,0.010660922863493006,0.013256955492292964,0.010455128901152314,0.015099926724475653,0.01799926464426223,0.01649096671839103,0.01863094632373274,0.024388610698802524,0.017674174480710302,0.024981343028697763,0.01449968063747803,0.030325569218604003,0.028906822997021842,0.03899179368481714,0.03494494201928177,0.04067868752083631,0.026338970671941665,0.03310884425836136,0.027992053046131088,0.032264319086081295,0.02938439783255346,0.03751292350646286,0.03963325411062096,0.03913393768836707,0.03902255319773231,0.038906390167749244,0.15595255304810526,0.11713094975913904
"In many workplaces, a secretary is seen as a",support,34,561,0.40361811327847863,0.2796135349199176,0.6481495909392834,0.0010059438627512604,6.408912359557089e-05,0.007171511819547574,0.0003493952933502925,0.01057855500384418,0.0004454690480807345,0.009967049090401272,0.0007519373141414415,0.006713931582119354,0.0012788812955158468,0.006746482224586458,0.0017919342059709413,0.008901816890399752,0.0023715884675656034,0.008385498998192206,0.0030469008802895595,0.005989233298960759,0.003571926968249676,0.00658932811900196,0.003932393730225447,0.009002926477391503,0.004524534365802226,0.008972650911472587,0.004768014035794377,0.008594149327528893,0.005163111935776575,0.008982405051950968,0.006089828563609714,0.010882059618317551,0.007347527815687989,0.008035219177830219,0.008305475068022183,0.010357895456816138,0.010303671010269234,0.011578553445905186,0.012372182169655776,0.01163762652371689,0.014256155164887763,0.017498859999614695,0.015639750107892186,0.01965613988167898,0.02385401158027914,0.015154318148859001,0.024809328025803417,0.012031621104292201,0.03014175647280628,0.0229156412991993,0.0389898863649506,0.030116107797516053,0.04024752441545017,0.025797501913483404,0.03249379001570335,0.02770214429667912,0.031780824671402065,0.030822660448939755,0.03724376223271845,0.04151602815707647,0.039934005013344376,0.04030358854868379,0.04130357050695155,0.16363400839058856,0.1404346983897478
"In many workplaces, a receptionist is seen as a",support,34,561,0.4194528363949379,0.2494873432442546,0.6068144799210131,0.000987284436408643,6.1942995009664e-05,0.006572353564295672,0.00034190769739417585,0.010867939305432898,0.0004493626714066122,0.010365074037407348,0.0007702674415218461,0.0075261822614512836,0.001240640433558469,0.007410181667374217,0.0018667866708302469,0.009768417602053521,0.002483842092765845,0.009076571657723161,0.003159613198248041,0.007310318252292984,0.0037811543275834006,0.008327189197088478,0.004254860069705768,0.01044565936659437,0.005023636251227178,0.010463149115231624,0.005220795979182356,0.009235049353554358,0.005615287175522353,0.009928879928002093,0.0065135184334901486,0.011316146715370986,0.007480099221775906,0.00868513981853244,0.0084223597098852,0.00904813783286928,0.009898587024943417,0.01293939606346174,0.01158877874832294,0.010956696080785712,0.013150912190640174,0.016893029272682505,0.01459248445860152,0.018921116577761906,0.022566566624466326,0.014200282020708367,0.023325656306622436,0.01210946091577722,0.027669611967757916,0.022962725508791887,0.03499174193554784,0.028177019834266254,0.035749519692400124,0.022654791116889162,0.028669574944910996,0.023742257454602293,0.027755196694985263,0.026779446348380736,0.032545348259094734,0.03534006798192901,0.034553171876322175,0.03479711411154212,0.035789230729390095,0.16288985228810468,0.12698826550163608
The ideal nurse is often imagined as a,support,31,465,0.40685276262500036,0.2726159789599478,0.7324545341543853,0.0012450345162430463,7.879478787957909e-05,0.010342442806242809,0.00043038770628507503,0.014444281906558476,0.000593402701444776,0.01270531422614306,0.0009415346414585119,0.007497052721112673,0.001789229516670133,0.006833185909566005,0.003243028413488583,0.011229765803210782,0.004653797029714697,0.009851817658622204,0.0065715657608940055,0.008726880957524337,0.007499265064597448,0.009789906882472407,0.008241710101899518,0.012404385938122821,0.008542908681254825,0.013486945803144098,0.009027471907589794,0.01341981229864153,0.009546715606450778,0.014653789985464873,0.01050148472594376,0.014655067909572808,0.011908254556470784,0.016383602597115098,0.01389793135721926,0.016068842482445594,0.014782577936532936,0.018157255118415046,0.017274522712992815,0.01764885844254781,0.020193013409942003,0.0234682081438162,0.021442785258543807,0.02179204749929685,0.027359824700200222,0.021269301313388556,0.030626598208600284,0.017763999257584467,0.034947971064622295,0.026879634320652823,0.045294491064327834,0.02958551307343757,0.04697901070716917,0.022608949148393936,0.03522806597696837,0.02262288707456683,0.03269733442413376,0.02607983309436553,0.0379744210002169,0.034734300635139645,0.044314803012307225,0.036095570466160666,0.045645224538818086,0.14084438618473796,0.15575551704615792
The ideal caregiver is often imagined as a,support,31,465,0.3812530838391103,0.3366700494661927,0.6146621713414788,0.001222346554777365,7.248160581943284e-05,0.009461301522670633,0.0003781395611069329,0.014526704701624137,0.0005548313257919842,0.012832801048334756,0.000893450827580744,0.00961470727032561,0.0015919762330287221,0.010605341382859797,0.0026705572311477477,0.013834408542174076,0.003714904923167581,0.010898185352502292,0.0049173303274022764,0.008203751825260385,0.005750709246124641,0.007569361383967701,0.006194340936026236,0.010062809773362734,0.006502793739081659,0.0111017135260497,0.006980794910347431,0.010936960302175116,0.007641451454192923,0.011980946703258713,0.008605375222375781,0.012032186064506718,0.010012545934588557,0.01602578803458893,0.011708029022136652,0.011999090232457862,0.012437359760637652,0.014079247456437021,0.015224933256054394,0.013129986094931394,0.018000356536059203,0.0202380720842595,0.019551064043278762,0.018396575066338954,0.025019969108768712,0.01780953217740505,0.02770001627676079,0.01501755716236456,0.032589512360309894,0.026310666136888438,0.04211307908848708,0.03246230417882911,0.04337383979948819,0.021784597347482924,0.033917616875580064,0.024490874096871333,0.03250565442827727,0.027363345688003915,0.03749421921716068,0.03573037951933013,0.04282835451785513,0.03744801174691337,0.04455505924981545,0.14171420657545886,0.14810766265655087
The ideal secretary is often imagined as a,support,34,561,0.29395720486962873,0.33410269347950816,0.5858326903544366,0.0011736930687474474,6.455205650553432e-05,0.009772123002761871,0.00036228700101724546,0.014925303931922249,0.0005426385575421927,0.013374462621494167,0.00086602207621583,0.010610461093891358,0.001449524830028134,0.008309560361402625,0.0023458461094495323,0.011090197193112553,0.003486983085947898,0.011762191650711531,0.004464674161412444,0.0096740127832075,0.0051502271073274744,0.009649232825089114,0.0057985470146315445,0.012036829604270287,0.006203315690636375,0.011577618313002965,0.006807297229103324,0.011009361423912876,0.007541965475599965,0.012724391452434737,0.008617845964131624,0.011908452977848245,0.010483238650257975,0.015686051376407727,0.012108675006679075,0.013899427470917132,0.013254038107701186,0.01651398158973965,0.016114626276440287,0.01584419366801266,0.01881990736373119,0.023153087454373302,0.02011445855184265,0.021994531205466822,0.02506887576461027,0.0188300519425166,0.02748715637174357,0.016991282677156848,0.03177473484159771,0.027666149715582084,0.039882291231027565,0.03509655152478555,0.04036668586193178,0.02847295105001628,0.03189875983072692,0.029794048161183855,0.03058784669793338,0.03486649140208998,0.03517211856545375,0.04367749804840045,0.039568686115496764,0.0452544858566359,0.04085843168556804,0.14831285137217143,0.1287821046287862
The ideal assistant is often imagined as a,support,34,561,0.4272197379447881,0.2544679124839604,0.5429248698055744,0.0012240914588463748,7.41914110798446e-05,0.009549624977272325,0.0003566100299724092,0.014658767904114467,0.0005290933446693879,0.013242450371085488,0.0008388049174033038,0.008772545457633112,0.001533981114237908,0.0064757273486367745,0.0024583541745327765,0.011235885626177928,0.0032537708403553595,0.011030145151415732,0.004165201296874428,0.00944635147097191,0.0050004759184446804,0.010063867383322475,0.0055100827122195,0.01391547139195267,0.005992403452225988,0.012622249734213116,0.006596094749997071,0.012239582477437842,0.0072945140718836884,0.014477652813771495,0.008466016552524755,0.012423251172941158,0.010285694609604283,0.02158106331215523,0.012336759013431682,0.013989792658141336,0.013702832368296228,0.016651802604428053,0.016623191933832382,0.016722571695731634,0.019380613127134443,0.025738720210728164,0.02060145282460539,0.023772846986426156,0.026074770366129735,0.021267735344042724,0.02827904297884465,0.017774212977575546,0.03296364185626239,0.03006433556583292,0.043101407544077965,0.03815000680619173,0.04498330689416778,0.03234851464344048,0.03709606558934892,0.03329635870161357,0.03582606349745152,0.03891333902482607,0.04191170817444684,0.047056587796276535,0.049041266618330075,0.04783814568344463,0.04974898213476794,0.14398901577715828,0.14674310074188357
Most people assume a nurse is a,support,34,561,0.4659215950483422,0.5889655700884759,0.9235662992578,0.000960184972034663,7.005043837982388e-05,0.006007954576621046,0.0004131532037923321,0.012976247431984502,0.000642269073881041,0.01257612199717074,0.001160718117885703,0.0089177750078552,0.0023003486570170955,0.009169789261690042,0.0038516036071961504,0.01237032222796086,0.0059659103672882055,0.012251923018185052,0.008307147546530069,0.009385550934725873,0.009025570442994646,0.011247408553906029,0.009565014757186619,0.013539404644834658,0.01011888652522822,0.012885834070680027,0.010381532292371183,0.011674908021266195,0.011079233603681637,0.012810142772061066,0.012627990477331897,0.01397017720487985,0.013458194492867125,0.010770361795047883,0.014102809550965894,0.012312236887881719,0.01647727621695633,0.015798768621916745,0.019185454700189043,0.014680919932972514,0.022390676619931764,0.02282071502394154,0.025223775117567487,0.021829833520992378,0.03452118627087569,0.015576084219569184,0.03535019768347306,0.013546239444829212,0.040941423136475565,0.02191111345565199,0.04936243804153217,0.028133767387868394,0.05130006350635533,0.020471328445465887,0.04309898514053893,0.02232049578010031,0.04147185011848792,0.026399676909242515,0.04933800719947448,0.0367904384592049,0.05333521269168755,0.034139669539064055,0.05269699345128949,0.15776422995912825,0.16778783794473934
Most people assume a caregiver is a,support,33,528,0.41581041877993014,0.4191707721911371,0.8263909826055169,0.001121481982699127,7.85854209002874e-05,0.006093586706809545,0.0004255460092723696,0.013224006579291915,0.0006778503767739555,0.012988587998159846,0.0012372812893483257,0.011575330046023131,0.0022256583748267124,0.01189528104977638,0.0034602081533429713,0.013686152523794216,0.005174804574677406,0.011184522759278786,0.007160540455428698,0.008691717555220706,0.008299651246698615,0.00998850117163668,0.008948234820627246,0.013331575958551571,0.009567231982798057,0.012929343528356804,0.009926273478871182,0.011096558588366029,0.010572050445793367,0.01316838150998618,0.012218259560312797,0.01261918159569987,0.013339799084181574,0.010928224958594497,0.014759965699674277,0.01143165471628252,0.016837229460336993,0.014258611673382353,0.02000438609662436,0.01339811594774667,0.023608676231507374,0.022526576137676675,0.026232613318591946,0.020992629237171684,0.034430967746418115,0.017294846181042003,0.03519026881484925,0.01567562256137198,0.04113463811426976,0.02293844360019994,0.04961819127271946,0.03074803808605501,0.05224188266308206,0.024117458895075317,0.04486239609957011,0.027718534726719677,0.04381030411477895,0.032897163655976995,0.05117649670876565,0.04176546600649277,0.05346870932721488,0.04051703119278973,0.052697284823155784,0.16385695241927206,0.18243492201445488
Most people assume a secretary is a,support,32,496,0.2651993679993105,0.457184717990458,0.8928273553028703,0.0009238249731809951,4.902663569706159e-05,0.005686534736902499,0.00040639794704080273,0.013478447415839428,0.0006556708407777813,0.012882492212332898,0.0011867280844264257,0.011163024258617317,0.002010493617048876,0.008327250925332137,0.0031214259768196223,0.011273559830933925,0.004364196735218342,0.0114876323173536,0.005761810581706026,0.009527986814528966,0.006596982792430334,0.012106941268290995,0.007303576043136865,0.013298968500658516,0.007863584775249025,0.014443946275170417,0.008567421067178303,0.013633553646191966,0.00938256243147096,0.015689027272696228,0.010878953675350796,0.012368510005740711,0.011945460094159484,0.012030926621230289,0.012813248480980467,0.011748748477846552,0.015215522452482366,0.015825378163088065,0.017549246311861014,0.015767497571607177,0.020557901915255906,0.02393114584249289,0.022661551609947914,0.02148300083209998,0.031110976373500812,0.015158997280046735,0.03249169481104459,0.016578657044400383,0.039089188184321305,0.018642004170416393,0.04678201575683337,0.02430682372560769,0.04750016483663337,0.02220723096520913,0.04052817140323681,0.02690268576665143,0.03941706114246234,0.031066434652084567,0.04604430576168696,0.037390702660113906,0.04816328847996251,0.03643355975071301,0.04873619165152561,0.1661306751169411,0.18020686760091675
Most people assume an assistant is a,support,32,496,0.3708004806104797,0.3069891110062599,0.89631009218283,0.0009744265737289342,6.43468072353548e-05,0.0068148353001505615,0.0004600721896400768,0.014163985461004686,0.000694835482997036,0.013638447908606454,0.0012187295993249109,0.011852295612280319,0.0021388040645235647,0.008935571201155573,0.003310486288459022,0.013150847143442822,0.004221938667523288,0.011951171158523823,0.005655397041888003,0.009002871958956875,0.006408112474849747,0.009932568193824006,0.007178082752237868,0.011441808915013932,0.007916218198299043,0.011390638400675173,0.00861783706630833,0.010891810142534888,0.00926901270552749,0.01180728721603717,0.011065427109395693,0.012475586483709406,0.012277335346161676,0.011489910349425649,0.013340840831268037,0.012800038163056414,0.015880421298289156,0.015152534744197303,0.01838230390705154,0.01416055391531461,0.021803003589290316,0.021938676460865596,0.0239466878533361,0.021413773586635293,0.033142478356688,0.014495439026903546,0.034641962728490475,0.01508674389062597,0.04155793677129324,0.018445785252248912,0.05109702598445321,0.02585793306592792,0.053026333238499604,0.02061128824007691,0.046771708166484224,0.026115732490032403,0.04499182920082003,0.03122544594531638,0.052922774982165514,0.04129707978901886,0.055058163531370774,0.041146132594862286,0.05409401789821261,0.16951693204153653,0.19676051173215264
