context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24,l3_layer_25,pertok_layer_25,l3_layer_26,pertok_layer_26,l3_layer_27,pertok_layer_27,l3_layer_28,pertok_layer_28,l3_layer_29,pertok_layer_29,l3_layer_30,pertok_layer_30,l3_layer_31,pertok_layer_31,l3_layer_32,pertok_layer_32
"In many workplaces, a caregiver is seen as a",support,35,595,0.3868552579388136,0.3263641814701259,0.7207214147783816,0.361937464971561,0.7401645345162251,0.00047631542204227374,5.255897588855188e-05,0.007727339051862693,0.00022030038749021636,0.004114601759316775,0.00029247801904954687,0.00224708025104673,0.00041841813273727965,0.0023084222772202095,0.0006009276795387906,0.0026343770418383273,0.000746133324080857,0.005282690603114724,0.0009548640707224149,0.006034120903255634,0.001312234704745168,0.007583308380190551,0.0016596605940496151,0.005174134596221683,0.0032830828237242417,0.004939025343042781,0.003719286327074088,0.0071340890717278725,0.004062704833613259,0.007568121416307917,0.004200164502268744,0.005965917448509844,0.004475721034566168,0.0053017325134632805,0.005004562237176707,0.005933486905572129,0.006368129796230708,0.005899937313011687,0.007590771074326708,0.01260810404297536,0.008453981623996144,0.01713706831719946,0.010116044101235353,0.014199592732589526,0.011272041853705355,0.010723948401341584,0.012575581906787441,0.010932892969875478,0.014060996779770853,0.0202040579237629,0.015781049567480457,0.016263518003646803,0.018751952412017197,0.02141590863186879,0.020684573592536774,0.020437067803110942,0.022319370847663007,0.0290745446522388,0.02652325918147272,0.024837501297366404,0.02525752826579511,0.03572048967806173,0.02681420950775264,0.027528018595312433,0.027228945440858666,0.033514511366582976,0.025687056487865303,0.03601566127572839,0.027986523494281053,0.11711390633854499,0.07822746106315336
"In many workplaces, a secretary is seen as a",support,33,528,0.2692998238434913,0.3545765904709697,0.717564438469708,0.38070592781878076,0.7421752257505432,0.0005257527783195089,6.072928639439147e-05,0.008475141337881423,0.00023817158456310077,0.004536662256286017,0.00029935007847258323,0.002380373622982793,0.000419551344212636,0.0021090971308123595,0.0005844342459150096,0.0027621575797602774,0.0007302749068338004,0.005127184173873169,0.0009438216690776666,0.006440504761550446,0.0013009958447894876,0.006981684798794946,0.0016625022015624453,0.005681352977235144,0.003209260410615526,0.005295384033705601,0.0033648400286343293,0.006487334486745058,0.0036441460232069277,0.00657514376497663,0.003780677595657693,0.00471372460860497,0.0041187427328222646,0.004945077477221701,0.004649694479473031,0.006104842253902114,0.0058514404909018655,0.0065566910720325534,0.006775480694075227,0.01340555220454905,0.007665969466778847,0.01830927912015801,0.009479451155975179,0.018153647256420265,0.011235298388147229,0.011247463089068013,0.012998000603001051,0.015772680434002408,0.014739701402751241,0.024310965960254647,0.016746975288466144,0.01844098953853294,0.02023568724833091,0.022615226570353808,0.022116731415682326,0.023804146099420997,0.02454384962746906,0.03410876148533888,0.028423516136607603,0.030576204838172603,0.026947513649448022,0.04292167586207536,0.028489568161552584,0.034427031757384964,0.02890792598212709,0.03943993581162527,0.027387669871655418,0.03975849097292189,0.029613302339289545,0.13269146350249816,0.08745712736855493
"In many workplaces, a receptionist is seen as a",support,32,496,0.1888329355741073,0.32940790336579084,0.7028546202927828,0.366147436783649,0.729398790965206,0.00046722123396361907,4.817375300588539e-05,0.00911468688840618,0.00021937385248647218,0.005204778483323158,0.000309032379201081,0.002816326090578919,0.00041625585388450556,0.002255125455515386,0.000571734163688338,0.0031606114530635027,0.0007008491223623632,0.005913791580436215,0.0009038076038410114,0.007024240723489298,0.0011976129444020052,0.008511539251679098,0.0015545900186999945,0.005872812558321903,0.0031384686957764245,0.004956181865037524,0.0032415709670703258,0.007282496405154743,0.003474571398924854,0.007208668840775616,0.003629235872723919,0.004912195527170114,0.0038864979345053854,0.004565646770025554,0.0044552747382360265,0.005448051964341261,0.005629672700318469,0.005792124730881403,0.006705998249815794,0.012779118657209659,0.007390774920084459,0.018016520443158598,0.009072519665885428,0.018922669768872986,0.010760268323267461,0.01314994313660226,0.01231325775636357,0.016735226194056645,0.013730872107269091,0.02375955144186251,0.015294823957361793,0.01919174520789235,0.018464933205817158,0.02376458378665482,0.020282425041961025,0.026189530840247634,0.023276654635391702,0.03592546094650077,0.026557583043673273,0.03248552548299612,0.025056818617574687,0.04445115638959106,0.02665625980212591,0.03677508382058855,0.027481319555906433,0.04179951024548887,0.026155824369827937,0.04392250728790468,0.02882851484973892,0.12578388324662124,0.08228603737322662
The ideal nurse is often imagined as a,support,27,351,0.25341867911398164,0.3655861373990774,0.8247365793213248,0.3965528375701979,0.83529645766248,0.0007844409675879736,7.122031767622425e-05,0.01200241835674909,0.00029051628284637587,0.006901902664956834,0.00045349185137601015,0.004492031093363728,0.0006088630142667901,0.003558458842612591,0.0008819543848298569,0.005629770237485456,0.0010213370420005027,0.0084151447924075,0.0012996498837636481,0.009799026607374133,0.0018369892610466706,0.009960470445438673,0.0024956070547579763,0.008080782902209356,0.003864787203580999,0.0062885439509432275,0.004351438626424484,0.008044409156711313,0.005105276629199075,0.007743091413593049,0.005946416392325799,0.008786055325804927,0.006307921143824551,0.009188521450952222,0.007125466565041361,0.010631336442565385,0.008652342753787288,0.012119008408516414,0.009384897873909191,0.014014359074591119,0.01020290326760022,0.016720351008608733,0.011640176696354724,0.014686711923523497,0.012480512663940782,0.012161977529264066,0.013218499495163372,0.014579080346123307,0.014560164593032113,0.02085827785308557,0.016200648446189847,0.01230413730469648,0.01686525686554243,0.01291822380549356,0.019373397740821332,0.014403131001594922,0.02031419167001239,0.020388659682209397,0.025285772848473363,0.017298789211033814,0.024252550129927268,0.024596956859143603,0.02520312982111427,0.018712351613691336,0.024600911888842822,0.022815906831237354,0.023645712241363248,0.023902377238498692,0.025803298527775714,0.0905324543554295,0.07285862224203056
The ideal caregiver is often imagined as a,support,28,378,0.27719518988444886,0.37978710886090994,0.8942379751242697,0.41164592729182914,0.9011978221315076,0.0007260819126201042,7.067512935392064e-05,0.011360586935570837,0.0002696015294085966,0.007318070819029512,0.000458024026114699,0.004433959986350698,0.0006208101252969627,0.003553442903746953,0.0008989738759972245,0.005066940565646397,0.0010396702482992823,0.00790963326821437,0.0012984545010014431,0.00993621421846241,0.0018344818317792158,0.010457836888841355,0.0023829003893826107,0.007352673347342571,0.0037143939268525655,0.0055035032500685525,0.00424635270134894,0.007220767630239796,0.00518968846963287,0.006714387960440644,0.005663662957843374,0.0070006751527392184,0.006005301058640096,0.007951191987289843,0.006741975583015929,0.00976901992119093,0.007862804012901514,0.011218568046551679,0.008517369636371865,0.01546412897933275,0.009275325992914807,0.019049706239338098,0.010634265921518865,0.01532279124243489,0.011320131909867744,0.012459859393083698,0.01202691653293686,0.013665358481373319,0.012943859485133638,0.019184648707825255,0.014459239991869627,0.011707189186384784,0.015746105863503303,0.013330438940575172,0.01939631107482187,0.013689061344299848,0.020874150759449518,0.02169987266375535,0.026365572479709148,0.01837644179355748,0.02534226068309973,0.02719577595890152,0.026484291052971405,0.019590599259025787,0.027311632896171924,0.025112124881727937,0.0264843118363668,0.028549738887287148,0.029026102256951368,0.11057020044357345,0.07942505927947116
The ideal secretary is often imagined as a,support,32,496,0.2043841687633708,0.3145947428420186,0.7216301546432078,0.34202742588240653,0.7472376817604527,0.000663803472658541,5.1940777231536395e-05,0.011759857778924122,0.0002778638417269101,0.008143707915292293,0.0005001260014296446,0.004882173746338198,0.000703355614938457,0.003806084880024418,0.0010132423589823102,0.006214622917388625,0.0011894736713230422,0.009631802419184593,0.0015305642416531644,0.01046111211350603,0.002054528495655933,0.01014397673386689,0.0028086509020297593,0.01023932333435182,0.003907510366955844,0.008300330383513832,0.004366373584387854,0.012055908438546968,0.005144690006997951,0.011434615301255299,0.005853177158272008,0.009943550127793695,0.00650719400632872,0.01008822709284759,0.007338658967707263,0.011467584802775032,0.008923241844196975,0.012674856625276027,0.00979748712857494,0.015140685619784263,0.010414909726697837,0.018791969420607204,0.012267855957203203,0.018115139998877514,0.013335827136173678,0.013467158773902903,0.013547712905880579,0.015654089225465614,0.014971404761390084,0.02058377331537947,0.01671307630757708,0.013535982784957616,0.016479753815912022,0.014312975166509033,0.019123134415095985,0.01540942333542201,0.019519768940353996,0.01985391617560386,0.023620851911135953,0.017221605620473653,0.022673329044628508,0.026928385757203594,0.023726685636460007,0.023376155845785368,0.023331024149438745,0.029986897302912843,0.022931088403325254,0.03119546957348393,0.025321049779925376,0.08219798167944893,0.0617214300499587
The ideal assistant is often imagined as a,support,33,528,0.4132016174593055,0.31472306651994586,0.7707854881882668,0.3332716255899868,0.7851122363863396,0.0005917842679589565,5.746683184391627e-05,0.011665363870093818,0.0002843753871284236,0.006403526092508751,0.0004729419975402788,0.00340423629128961,0.0006971159733318586,0.0034585023833268126,0.0010451676850852074,0.005567517783276918,0.0011811483948006775,0.008771209284221766,0.001518812694307698,0.009440871249674253,0.0020774104711523125,0.00970120888451906,0.0028275095819029305,0.008821876975525705,0.004065264407885969,0.007990310808288593,0.004506578079633912,0.010358415415808985,0.005226024722900774,0.007984898275747113,0.00581973398850749,0.008132307484838041,0.006339918823825223,0.008321245365730793,0.007250396909613303,0.009101688980350634,0.008667742170696041,0.01132151101881534,0.009231821012367511,0.014223383492786556,0.010077884931773163,0.016991786389239615,0.012042712054525397,0.015091381684320242,0.012879202758378287,0.012828046640194036,0.01326597579736114,0.01602992746115329,0.014878338752074775,0.020828179331125143,0.016760448364226598,0.01460650363590342,0.017614488528615222,0.01803935520385595,0.0217686263802285,0.017223329083124125,0.02175929841994421,0.024680413423863467,0.02778079261910604,0.02273344869267434,0.028120193139169802,0.03247534939455828,0.02979926022932722,0.0267776021339611,0.03051456851003359,0.030658171142976746,0.02957938306478917,0.03133630594024374,0.03197785879595136,0.07861591465621308,0.061946737361723514
Most people assume a nurse is a,support,33,528,0.4635775749583225,0.7277136389166117,0.7872830373235047,0.7445765127813502,0.797399419242538,0.0006007558583666815,7.294390034132041e-05,0.010365233556044929,0.0002733135685142464,0.007042022181410902,0.0004838556326715879,0.00487156356028479,0.00076586672581468,0.0031749374292963264,0.0011753757715444904,0.005694126836044721,0.001355440869154505,0.007921248491177446,0.0016618216094509925,0.010336607809111891,0.002165252327927397,0.010688704832952575,0.0027038938326180663,0.00914622947005068,0.0037923772654597046,0.007722324166403548,0.0042676034202092485,0.008241794300284634,0.0048428990941397345,0.008177376625999273,0.005421583370291103,0.00893554475033092,0.005997037699187425,0.011031983979126643,0.007230396886678572,0.010324626839466878,0.008996809153875724,0.01054793703229252,0.00997407195763359,0.012690358237675956,0.011007845948554217,0.015875063051384714,0.01350853627777046,0.01945578441161552,0.01550137766519572,0.013768191382634614,0.017604181361641328,0.01665624190881626,0.02007600239717371,0.02324788754917119,0.023608290450024005,0.016694641759144032,0.02759365551244676,0.02062916299425028,0.030566805618645995,0.021555200730090596,0.03317859941799412,0.029385613389330413,0.03954179090613382,0.026976831272650968,0.03963590050957597,0.03454367162074452,0.041225374705817344,0.029687861685479936,0.041387816333450365,0.034714207691931724,0.0410612129578736,0.03645631464180098,0.045250585799535795,0.13379240813970605,0.12207329997818284
Most people assume a caregiver is a,support,35,595,0.4464216257777093,0.5319695426151156,0.9310372730251402,0.5744468731281813,0.9384005094416352,0.0006119126042175779,6.788867298442382e-05,0.008976107442294151,0.0002779604158580267,0.006224631638603541,0.0005052186689784641,0.003836470948950996,0.000787947461273781,0.003176063902356467,0.0012579455003047452,0.004879675610731117,0.0014563500449260708,0.00697129410709786,0.001813761965958695,0.009457339168483576,0.002313952154999223,0.009266630454137887,0.0029917686163543383,0.007604659572163098,0.004680395896833347,0.007047635913392599,0.0054310892346027565,0.008425072424717957,0.006272079089635008,0.006815516094321948,0.0065100686649906675,0.006581565428099001,0.006814321576307195,0.007706276454461812,0.007665780105584928,0.00823357024667512,0.008913485587054668,0.007802190963818816,0.010073257315494983,0.012133364500991888,0.010957387024380037,0.01611880687656707,0.013050384274436617,0.01723361729616363,0.014838360271810885,0.012154984038665068,0.015870039518833853,0.013507859009759007,0.017947857400060562,0.018464461439979173,0.020700822060932236,0.012339788737954372,0.0245487717384534,0.016535591085499558,0.02753563988934416,0.015490067911023293,0.030075956244308866,0.022631589952120373,0.03684115119561946,0.019362285079552705,0.03528451886497184,0.02701529672784099,0.03596565589032741,0.02105763925084472,0.036557444887372115,0.02866647767546992,0.03392520676206066,0.03380419679547676,0.0375562907642843,0.12102137302098576,0.11161777527355334
Most people assume a secretary is a,support,33,528,0.3699283052086046,0.7242253958247602,0.8930822259280831,0.7406630726818548,0.9043526486511837,0.0006423455602853173,6.079299899285115e-05,0.010283113656079736,0.00025728087961325374,0.0073245362360529545,0.00046037382396220866,0.004822792011429428,0.0007396445443038165,0.002965242342156191,0.001150413249002413,0.006294960877409726,0.0013237585132796644,0.008068911213888003,0.0016062624874805791,0.010516833676074663,0.0021218821078884433,0.008219394083566391,0.002695415655717612,0.008122089055514245,0.004048401149110859,0.006148359943173814,0.004419930554396278,0.007915722194519418,0.004922835917005516,0.0068996483510071855,0.0051423617414458455,0.005872938347024275,0.0056666222965396215,0.007676512920011924,0.006815843412423738,0.0076258983619210095,0.008275255080096616,0.008780553616568314,0.009012966498930049,0.012314691586259977,0.010158904329214997,0.017540440286945735,0.012578977682739587,0.018310845995953083,0.014937019075762524,0.013852435731789315,0.016922039437093094,0.01641695700336553,0.019230233497317804,0.024087244344624698,0.02234625573554023,0.014507768109349305,0.02698019451588977,0.017576572016672246,0.028973009778672086,0.019310795383423316,0.03185332648452666,0.027397438167508965,0.037280585604956375,0.02521186264410088,0.03561963509669425,0.03400764263731347,0.036494760700452586,0.02853749471434506,0.036522053718226866,0.03305979243959291,0.035051081821664394,0.03434203041885541,0.03837679046434878,0.14096787254216528,0.10949681669695353
Most people assume an assistant is a,support,35,595,0.354411006923763,0.4637249317020178,0.8419042858295143,0.5124423554484565,0.8603099708707305,0.0005452785084482896,5.510997604378469e-05,0.009424372265082616,0.0002424567956045985,0.0072146759315222025,0.0004676590646523878,0.004545514139642526,0.0007862371183436499,0.003495962362581313,0.0013306339365155382,0.006127411480438612,0.0015595578028223406,0.008262267385463444,0.001960640442793772,0.010869528479265892,0.0024909742040007733,0.009986601068643937,0.0031731046693836053,0.008912801434130795,0.004922716907560292,0.0074513652182551645,0.00515160398195355,0.011709913250781755,0.005603882675387117,0.008839015857479347,0.005810807383365686,0.006840466554365004,0.006171761376279502,0.007745092935283948,0.0070676225975395595,0.007831526177740307,0.008690896158220981,0.009063839131404686,0.009660544316910168,0.01327865183176077,0.0109148715321895,0.01836754677050812,0.013303940795533691,0.019861228338932054,0.015183914186106153,0.013498964169553604,0.016767747636125922,0.016433046870332965,0.018809461271828625,0.02428827285077685,0.02199454312747463,0.016113366611944426,0.025951805143910905,0.02255530172425218,0.028679809744087136,0.022883632889459604,0.030995830374850136,0.03266483203230987,0.03686562861316035,0.028754595703774997,0.03533160035579069,0.03971888610851779,0.03671302934969443,0.03165433873792946,0.03692670825937825,0.03939202952688308,0.03411872648557318,0.043137403081463695,0.03850562483927191,0.1342755048162803,0.1050715578193567
